Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2776	0	-83.71167	-93.24825	9.536589	0.002182278	0.003177178	0.1734812	0.01854933	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.0529534	0.01460924	0.173481	0.00218228	0.00317718	0.1788406	0.2960927
2777	1	-88.49998	-98.05182	9.551831	0.03325903	0.001075004	0.129067	0.008507452	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.0374064	0.04074546	0.129067	0.033259	0.001075	0.163401	0.2289241
2778	0	-82.27409	-91.78734	9.513242	0.008565535	0.0009056216	0.1799635	0.01507722	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.0239401	0.008327003	0.179963	0.00856554	0.000905622	0.1894346	0.1263765
2779	1	-80.44198	-90.36645	9.924476	0.005043218	0.00114496	0.1450159	0.007770618	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.00224586	0.01813606	0.145016	0.00504322	0.00114496	0.1512041	0.01485319
2780	0	-81.28847	-90.84813	9.559664	0.008437062	0.001369086	0.1799635	0.002676806	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.0687956	0.01570299	0.179963	0.00843706	0.00136909	0.1897696	0.3625219
2781	1	-84.79322	-94.49878	9.705556	0.005793006	0.006772584	0.1450159	0.00219738	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.0356828	0.03832386	0.145016	0.00579301	0.00677258	0.1575815	0.22644
2782	0	-79.78462	-89.46504	9.680421	0.003799766	0.001708577	0.1716035	0.002213381	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.00991852	0.01853479	0.171604	0.00379977	0.00170858	0.1771119	0.05600145
2783	1	-83.91965	-93.54901	9.629364	0.02529667	0.006104595	0.1481825	0.006546948	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.0235928	0.01648608	0.148183	0.0252967	0.00610459	0.1795838	0.1313749
2784	0	-81.65987	-91.29356	9.633686	0.007413501	0.008021891	0.1716035	0.002780576	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.000325343	0.01131298	0.171604	0.0074135	0.00802189	0.1870389	0.001739438
2785	1	-86.50678	-96.01427	9.507488	0.0003816383	0.02784124	0.1481825	0.02096888	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.0439524	0.01787877	0.148183	0.000381638	0.0278412	0.1764054	0.2491554
2786	0	-80.07706	-90.10429	10.02723	0.004124346	0.0005456333	0.1467226	0.007928303	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.00785583	0.007488127	0.146723	0.00412435	0.000545633	0.1513925	0.0518905
2787	1	-85.7478	-95.16684	9.419043	0.0187044	0.009118523	0.1592118	0.02462024	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.0225072	0.01094249	0.159212	0.0187044	0.00911852	0.1870347	0.1203371
2788	0	-85.8723	-95.40221	9.529914	0.0002310484	0.02296063	0.1467226	0.03137296	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.00289345	0.01263933	0.146723	0.000231048	0.0229606	0.1699142	0.01702891
2789	1	-87.96313	-97.12503	9.161897	0.01633567	0.005699908	0.1592118	0.02297867	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.0113168	0.04490275	0.159212	0.0163357	0.00569991	0.1812474	0.06243857
2790	0	-83.20768	-93.01049	9.802809	0.006177911	0.01019528	0.1467226	0.02193746	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.0135614	0.002566037	0.146723	0.00617791	0.0101953	0.1630957	0.08314999
2791	1	-82.42887	-92.06551	9.636641	0.002147486	0.003695005	0.1592118	0.01061608	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.0179998	0.02826926	0.159212	0.00214749	0.003695	0.1650543	0.1090541
2792	0	-82.90079	-92.60676	9.705969	0.003516444	0.003711003	0.1688837	0.01890793	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0486587	0.0004273973	0.168884	0.00351644	0.003711	0.1761111	0.2762953
2793	1	-80.79658	-90.63877	9.842181	0.003566056	0.003384535	0.1507742	0.004136417	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.0155351	0.02255885	0.150774	0.00356606	0.00338453	0.1577248	0.09849515
2794	0	-81.15268	-91.03777	9.885088	0.002056278	0.002422148	0.1658898	0.00742697	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0263674	0.0005498286	0.16589	0.00205628	0.00242215	0.1703682	0.1547674
2795	1	-79.78062	-89.69825	9.917626	0.002787377	0.003168504	0.1507742	0.004694266	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.00231012	0.01559159	0.150774	0.00278738	0.0031685	0.1567301	0.01473949
2796	0	-82.5772	-92.56828	9.991078	0.02642251	0.009044249	0.1239921	0.006766152	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.00204664	0.003060593	0.123992	0.0264225	0.00904425	0.1594589	0.01283488
2797	1	-80.87072	-90.80794	9.937219	0.005749716	0.009094606	0.1507742	0.004071552	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.0128314	0.004112159	0.150774	0.00574972	0.00909461	0.1656185	0.07747554
2798	0	-80.27675	-90.53432	10.25757	0.009663645	0.006391023	0.1239921	0.002000438	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.00219244	0.003328272	0.123992	0.00966365	0.00639102	0.1400468	0.01565509
2799	1	-79.32942	-89.33281	10.00338	0.00798701	0.00279931	0.1507742	0.00185423	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.0179907	0.004343949	0.150774	0.00798701	0.00279931	0.1615605	0.111356
2800	0	-80.95911	-90.70385	9.744741	0.006089502	0.007256289	0.1667224	0.00473031	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.0225337	0.006212317	0.166722	0.0060895	0.00725629	0.1800681	0.12514
2801	1	-79.29688	-89.26595	9.969071	0.001146581	0.004719857	0.1507742	0.001776726	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.00242997	0.01346664	0.150774	0.00114658	0.00471986	0.1566406	0.01551305
2802	0	-80.3033	-90.01552	9.712222	0.01226576	0.002741624	0.1667224	0.003914224	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.0144121	0.008384265	0.166722	0.0122658	0.00274162	0.1817297	0.07930498
2803	1	-85.0581	-94.5711	9.512998	0.02426317	0.01324054	0.1507742	0.00630541	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.0276316	0.01844313	0.150774	0.0242632	0.0132405	0.1882779	0.1467595
2804	0	-79.83979	-89.63701	9.797215	0.008065193	0.001883932	0.1654679	0.002864915	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.0398971	0.008137887	0.165468	0.00806519	0.00188393	0.175417	0.2274416
2805	1	-82.46535	-92.24896	9.783604	0.003613327	0.00392592	0.1451516	0.005394574	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.0105301	0.03290269	0.145152	0.00361333	0.00392592	0.1526909	0.0689634
2806	0	-83.80162	-93.30167	9.500054	0.01140397	0.007311463	0.1654679	0.01015286	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.0479737	0.02056262	0.165468	0.011404	0.00731146	0.1841833	0.260467
2807	1	-82.43505	-92.21139	9.776338	0.004201497	0.003597118	0.1451516	0.01035753	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.00466346	0.02837036	0.145152	0.0042015	0.00359712	0.1529503	0.03049002
2808	0	-79.54649	-89.3384	9.79191	0.005171126	0.001792823	0.1654679	0.00400798	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.0100371	0.01093178	0.165468	0.00517113	0.00179282	0.1724318	0.05820924
2809	1	-84.11395	-93.75032	9.636369	0.005884604	0.008569227	0.1451516	0.01194943	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.00265043	0.03318097	0.145152	0.0058846	0.00856923	0.1596055	0.01660613
2810	0	-79.35657	-89.12224	9.765676	0.014557	0.001429931	0.1654679	0.0006124225	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.0152446	0.006654377	0.165468	0.014557	0.00142993	0.1814548	0.08401323
2811	1	-83.78404	-93.5352	9.751157	0.01042452	0.002534549	0.1451516	0.00539237	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.0310245	0.02996491	0.145152	0.0104245	0.00253455	0.1581107	0.1962198
2812	0	-78.35705	-88.23456	9.877512	0.004131323	0.0001300655	0.1654679	0.0005849624	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.0234167	0.008878596	0.165468	0.00413132	0.000130065	0.1697293	0.1379652
2813	1	-84.88077	-93.67913	8.798359	0.01671021	0.01064604	0.2334584	0.005596841	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.148023	0.007842135	0.233458	0.0167102	0.010646	0.2608146	0.5675411
2814	0	-83.23921	-92.95919	9.719981	0.003169711	0.02079737	0.1532896	0.0007152356	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.0440027	0.01591168	0.15329	0.00316971	0.0207974	0.1772567	0.248243
2815	1	-83.03958	-92.37155	9.33197	0.03065369	0.003467612	0.1841893	0.003710983	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.0727171	0.004869322	0.184189	0.0306537	0.00346761	0.2183106	0.3330902
2816	0	-79.34771	-89.3683	10.02059	0.002470227	0.000900606	0.1532896	0.001428419	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.0276421	0.008640701	0.15329	0.00247023	0.000900606	0.1566605	0.176446
2817	1	-81.87928	-91.01601	9.136724	0.00327371	0.003399933	0.222146	0.006435713	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.0993636	0.009677111	0.222146	0.00327371	0.00339993	0.2288196	0.4342442
2818	0	-81.33574	-90.91011	9.574367	0.02236442	0.000843928	0.1709094	0.003384746	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.028655	0.008562963	0.170909	0.0223644	0.000843928	0.1941177	0.1476165
2819	1	-84.89099	-94.19612	9.305132	0.0212213	0.007152036	0.1768768	0.002827098	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.0253377	0.02334064	0.176877	0.0212213	0.00715204	0.2052501	0.123448
2820	0	-80.05076	-89.77313	9.722365	0.009791361	0.004396047	0.1709094	0.002311075	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.0359148	0.005130848	0.170909	0.00979136	0.00439605	0.1850968	0.1940327
2821	1	-81.71054	-91.26134	9.550801	0.008210023	0.008089851	0.1768768	0.005251801	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.0469041	0.01012642	0.176877	0.00821002	0.00808985	0.1931767	0.2428043
2822	0	-86.57769	-95.84816	9.27047	0.02477449	0.03086634	0.1709094	0.002991211	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.0483558	0.002336639	0.170909	0.0247745	0.0308663	0.2265502	0.2134442
2823	1	-85.11974	-94.38788	9.268142	0.03273797	0.006179209	0.1768768	0.0151967	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.0657811	0.002638199	0.176877	0.032738	0.00617921	0.215794	0.3048327
2824	0	-80.9015	-90.58941	9.687914	0.01623223	0.00273732	0.1709094	0.004348536	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.00770761	0.001081483	0.170909	0.0162322	0.00273732	0.1898789	0.04059225
2825	1	-83.38134	-93.36749	9.986157	0.01206623	0.009156609	0.1299108	0.0169474	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.0111338	0.002871549	0.129911	0.0120662	0.00915661	0.1511337	0.07366837
2826	0	-80.52045	-90.1678	9.647349	0.004015219	0.004482883	0.1709094	0.003254291	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.0159172	0.01818143	0.170909	0.00401522	0.00448288	0.1794075	0.08872091
2827	1	-82.81718	-92.78757	9.970394	0.02662502	0.001214762	0.1299108	0.01251584	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.0228739	0.001328627	0.129911	0.026625	0.00121476	0.1577506	0.1450002
2828	0	-80.57811	-90.17075	9.592642	0.0004348232	0.003972307	0.1769318	0.001668437	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.00482955	0.023034	0.176932	0.000434823	0.00397231	0.1813389	0.02663273
2829	1	-81.62235	-91.20324	9.580889	0.009287597	0.002919332	0.1859729	0.005912895	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.07281	0.0007472439	0.185973	0.0092876	0.00291933	0.1981798	0.3673935
2830	0	-83.48425	-92.64323	9.158975	0.01024856	0.008623965	0.2091111	0.005255904	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.11165	0.009585733	0.209111	0.0102486	0.00862397	0.2279836	0.4897275
2831	1	-83.18086	-92.2529	9.072043	0.001983834	0.021362	0.2205983	0.00373652	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.112621	0.001585363	0.220598	0.00198383	0.021362	0.2439442	0.4616668
2832	0	-81.97397	-90.26664	8.292671	0.007952519	0.001724847	0.2989852	0.001664826	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.171621	0.007742454	0.298985	0.00795252	0.00172485	0.3086625	0.5560157
2833	1	-82.99743	-92.12293	9.125493	8.113225e-06	0.01641628	0.2205983	0.006218286	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.0648219	0.001656789	0.220598	8.11323e-06	0.0164163	0.2370227	0.273484
2834	0	-83.7434	-91.88589	8.142486	0.01728344	0.004780493	0.2989852	0.0004604645	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.198745	0.00983069	0.298985	0.0172834	0.00478049	0.3210491	0.6190497
2835	1	-83.41926	-92.4889	9.069639	0.002337815	0.01183756	0.2205983	0.01406241	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.0894184	0.001964523	0.220598	0.00233781	0.0118376	0.2347737	0.3808706
2836	0	-82.67774	-90.85689	8.179159	0.01456695	0.0032961	0.3036782	0.0005135435	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.19905	0.00554862	0.303678	0.0145669	0.0032961	0.3215413	0.6190497
2837	1	-85.14661	-93.62578	8.479168	0.01935616	0.005513382	0.2632974	0.01308484	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.133124	0.00106073	0.263297	0.0193562	0.00551338	0.2881669	0.4619679
2838	0	-81.99691	-91.11261	9.115702	0.02901145	0.001716988	0.2123482	0.0003103275	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.10577	0.001635653	0.212348	0.0290114	0.00171699	0.2430766	0.4351308
2839	1	-86.10326	-94.63578	8.532516	0.002021062	0.02446007	0.2545144	0.01620846	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.161799	0.0007858669	0.254514	0.00202106	0.0244601	0.2809955	0.5758053
2840	0	-82.19584	-91.07455	8.87871	0.01464792	0.0003778978	0.2473873	0.000464245	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.164626	0.003115489	0.247387	0.0146479	0.000377898	0.2624132	0.6273541
2841	1	-84.56553	-93.07195	8.506419	0.01056275	0.001033115	0.2721204	0.01501714	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.127858	0.00148213	0.27212	0.0105628	0.00103311	0.2837163	0.4506559
2842	0	-83.06725	-91.96522	8.897963	0.006930819	0.008060392	0.2473873	0.0003586766	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.151112	0.00133525	0.247387	0.00693082	0.00806039	0.2623786	0.5759312
2843	1	-85.90869	-94.15638	8.24769	0.01886478	0.004069921	0.2846424	0.01196005	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.206338	0.0031839	0.284642	0.0188648	0.00406992	0.3075771	0.6708484
