Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	gamma	speciation_rates[1]	total_speciation	turnover
624	0	-40.16546	-44.52213	4.356672	0.09542395	0.06634935	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.0174288	0.008893545	0.095424	0.09542395	0.1826458
625	1	-40.75184	-45.00512	4.253278	0.08494041	0.02825935	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.0160858	0.08935402	0.0849404	0.08494041	0.1893777
626	0	-40.10665	-44.56056	4.45391	0.09542395	0.04849205	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.0280408	0.01702703	0.095424	0.09542395	0.2938547
627	1	-39.93234	-44.62071	4.688369	0.08494041	0.01643797	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.0189481	0.05766636	0.0849404	0.08494041	0.2230751
628	0	-41.38105	-45.45297	4.071914	0.09542395	0.08874529	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.00418422	0.01497337	0.095424	0.09542395	0.04384871
629	1	-41.09875	-45.03288	3.934128	0.1056864	0.06385106	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.0344333	0.02229065	0.105686	0.1056864	0.3258065
630	0	-38.44503	-43.80213	5.357105	0.07429777	0.02992634	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.00404792	0.009821507	0.0742978	0.07429777	0.05448234
631	1	-40.50897	-44.99513	4.486158	0.1056864	0.02101255	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.0275377	0.009926165	0.105686	0.1056864	0.2605605
632	0	-41.11449	-46.76191	5.647425	0.06314223	0.03029114	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.0190198	0.01450905	0.0631422	0.06314223	0.3012216
633	1	-39.13986	-44.45881	5.31895	0.07425346	0.02083924	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.0107001	0.02285953	0.0742535	0.07425346	0.1441021
634	0	-40.40416	-45.01283	4.608661	0.1000685	0.02508509	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.0393533	0.01076806	0.100069	0.1000685	0.393264
635	1	-39.05789	-44.05827	5.000385	0.07425346	0.07059063	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.00562225	0.004964701	0.0742535	0.07425346	0.07571703
636	0	-39.20588	-44.19842	4.992545	0.07274743	0.02581572	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.00347234	0.05512506	0.0727474	0.07274743	0.04773146
637	1	-39.1982	-44.29479	5.096584	0.07425346	0.0344089	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.00922414	0.03152652	0.0742535	0.07425346	0.1242251
638	0	-38.66358	-43.88002	5.216435	0.07274743	0.03107707	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.00214504	0.02747464	0.0727474	0.07274743	0.02948617
639	1	-39.94386	-45.05214	5.108281	0.06040381	0.08400513	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.000195288	0.02307633	0.0604038	0.06040381	0.003233047
640	0	-39.3668	-44.64834	5.281536	0.07274743	0.0119002	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.0103822	0.04014145	0.0727474	0.07274743	0.1427156
641	1	-40.60235	-44.90964	4.307287	0.102787	0.01111385	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.0319478	0.04657066	0.102787	0.102787	0.310816
642	0	-42.71534	-46.1137	3.398366	0.123115	0.02104053	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.0680817	0.06542668	0.123115	0.123115	0.5529929
643	1	-45.88091	-47.38555	1.504643	0.1760391	0.03913154	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.121931	0.07500526	0.176039	0.1760391	0.692634
644	0	-41.39846	-45.71208	4.313616	0.1119375	0.01282472	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.04389	0.01626885	0.111937	0.1119375	0.3920938
645	1	-42.41463	-45.63968	3.225055	0.1314976	0.06307384	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.0657279	0.01511225	0.131498	0.1314976	0.4998406
646	0	-40.34485	-44.92316	4.578312	0.1008673	0.01722062	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.0275648	0.01922692	0.100867	0.1008673	0.2732784
647	1	-40.00145	-44.57293	4.571481	0.09134031	0.05180583	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.00286579	0.01443325	0.0913403	0.09134031	0.03137483
648	0	-39.44911	-44.61254	5.163427	0.07921443	0.0188884	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.0158889	0.02520511	0.0792144	0.07921443	0.2005811
649	1	-40.42307	-44.95141	4.528341	0.07858689	0.09518133	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.0141279	0.01433816	0.0785869	0.07858689	0.1797748
650	0	-40.48394	-44.83222	4.348282	0.10004	0.007287207	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.0221985	0.05469099	0.10004	0.10004	0.2218959
651	1	-39.57782	-45.18653	5.608708	0.05689654	0.01941803	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.000874576	0.04833674	0.0568965	0.05689654	0.01537134
652	0	-40.66317	-44.88059	4.217428	0.08645022	0.01010666	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.00637595	0.1064787	0.0864502	0.08645022	0.07375283
653	1	-43.38858	-48.13611	4.74753	0.0689742	0.01577598	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.0283982	0.1011949	0.0689742	0.0689742	0.4117219
654	0	-39.39254	-44.24309	4.850553	0.08645022	0.02914555	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.0160542	0.02412736	0.0864502	0.08645022	0.1857042
655	1	-41.81543	-46.25439	4.438962	0.1014911	0.02268755	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.0535366	0.02578895	0.101491	0.1014911	0.5275002
656	0	-39.81974	-44.41608	4.596346	0.08645022	0.01704997	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.0115923	0.06164363	0.0864502	0.08645022	0.1340927
657	1	-40.40177	-44.92478	4.523007	0.1014911	0.02899107	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.0136243	0.01108087	0.101491	0.1014911	0.1342412
658	0	-39.36066	-44.15516	4.794496	0.08645022	0.03672384	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.00403522	0.02215474	0.0864502	0.08645022	0.04667683
659	1	-40.4106	-44.65371	4.243104	0.1014911	0.05956844	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.0322489	0.00849386	0.101491	0.1014911	0.3177514
660	0	-39.85945	-44.68389	4.82444	0.07392344	0.08157228	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.0102863	0.01258582	0.0739234	0.07392344	0.1391485
661	1	-38.39417	-43.62863	5.234463	0.07283962	0.0489642	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.000918394	0.007503088	0.0728396	0.07283962	0.01260844
662	0	-40.74481	-44.87164	4.126834	0.09734783	0.08272829	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.0182179	0.009620255	0.0973478	0.09734783	0.1871425
663	1	-40.76991	-46.2278	5.45789	0.05873086	0.07073184	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.0101246	0.006500207	0.0587309	0.05873086	0.1723894
664	0	-40.43276	-44.72035	4.287584	0.0893721	0.08332849	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.00979305	0.01731382	0.0893721	0.0893721	0.1095761
665	1	-39.5639	-44.4422	4.878294	0.0889073	0.02418022	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.00263837	0.01881123	0.0889073	0.0889073	0.02967547
666	0	-40.8021	-44.96739	4.165289	0.0893721	0.09984377	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.0184951	0.01302809	0.0893721	0.0893721	0.2069446
667	1	-40.10486	-44.54583	4.440963	0.0889073	0.07161756	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.0178071	0.01510703	0.0889073	0.0889073	0.2002885
668	0	-41.25648	-45.52733	4.270851	0.0893721	0.08802897	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.0314749	0.01428672	0.0893721	0.0893721	0.3521783
669	1	-39.77385	-44.33854	4.564693	0.0889073	0.05406603	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.0154652	0.02028556	0.0889073	0.0889073	0.1739476
670	0	-44.80728	-48.51234	3.705063	0.09137932	0.1285624	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.0513927	0.02419926	0.0913793	0.09137932	0.5624108
671	1	-41.26414	-45.21723	3.95309	0.09039832	0.09079353	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.0169414	0.04016267	0.0903983	0.09039832	0.1874084
672	0	-40.56324	-45.28337	4.720125	0.0635291	0.05494111	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.0011809	0.08140703	0.0635291	0.0635291	0.01858836
673	1	-45.80342	-48.01419	2.210769	0.06277302	0.148648	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.0032233	0.2409459	0.062773	0.06277302	0.05134841
674	0	-40.56261	-45.59561	5.032999	0.06472778	0.07951853	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.00953459	0.02187988	0.0647278	0.06472778	0.1473029
675	1	-45.70401	-48.23059	2.526578	0.06395543	0.2776326	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.00368873	0.07676771	0.0639554	0.06395543	0.05767653
676	0	-38.8047	-44.30754	5.502843	0.06472778	0.03948798	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.00363555	0.01492596	0.0647278	0.06472778	0.05616677
677	1	-40.07605	-45.09162	5.015572	0.06395543	0.0794817	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.00407418	0.02601913	0.0639554	0.06395543	0.06370347
678	0	-41.05731	-45.07859	4.021289	0.09333444	0.09539158	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.0201734	0.01977382	0.0933344	0.09333444	0.2161415
679	1	-40.43828	-44.71963	4.281352	0.08856399	0.09903253	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.0107513	0.004702124	0.088564	0.08856399	0.1213959
680	0	-40.03943	-45.67445	5.635017	0.05303511	0.04151262	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	4.48641e-05	0.03540936	0.0530351	0.05303511	0.0008459323
681	1	-40.02448	-44.57063	4.546156	0.08856399	0.05418342	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.00109226	0.0230708	0.088564	0.08856399	0.01233301
682	0	-41.33998	-45.16695	3.826971	0.1134723	0.06315032	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.0337074	0.009918336	0.113472	0.1134723	0.2970539
683	1	-40.43801	-45.84966	5.411655	0.06019007	0.06588132	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.00926578	0.01151583	0.0601901	0.06019007	0.153942
