Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
1885	1	-46.13311	-57.94871	11.8156	0.0006629954	0.0037039	0.09263462	0.006015107	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.030674	0.0001199613	0.0926346	0.000662995	0.0037039	0.09700152	0.3162214
1886	0	-53.3772	-64.5564	11.1792	0.0131524	0.0155587	0.08107855	0.01593885	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.0337677	0.009168021	0.0810786	0.0131524	0.0155587	0.1097897	0.3075672
1887	1	-46.12098	-56.75827	10.63729	0.0003285853	0.001688432	0.129732	0.002399333	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0215255	0.0001950919	0.129732	0.000328585	0.00168843	0.131749	0.1633828
1888	0	-55.81132	-68.23712	12.4258	0.001877673	0.009233238	0.05492333	0.02034022	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.00985922	0.03294176	0.0549233	0.00187767	0.00923324	0.06603424	0.1493047
1889	1	-51.73924	-61.70964	9.970394	0.007280208	0.0114142	0.129732	0.01083533	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0494074	0.0001953966	0.129732	0.00728021	0.0114142	0.1484264	0.3328747
1890	0	-58.91647	-68.48064	9.564172	0.004245317	0.04437455	0.0950339	0.01494295	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.0703915	0.05338051	0.0950339	0.00424532	0.0443745	0.1436538	0.4900081
1891	1	-50.17055	-61.50361	11.33306	0.005032038	0.007696836	0.09472929	0.01763441	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.00100417	0.0002297939	0.0947293	0.00503204	0.00769684	0.1074582	0.009344747
1892	0	-54.28578	-65.98962	11.70384	0.01405413	0.001231749	0.07178817	0.006090691	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.0134775	0.04589664	0.0717882	0.0140541	0.00123175	0.08707405	0.1547817
1893	1	-46.84988	-59.00181	12.15193	0.001052762	0.001810613	0.08269573	0.01230318	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.016889	0.0001663366	0.0826957	0.00105276	0.00181061	0.08555911	0.1973962
1894	0	-48.58255	-60.78024	12.19768	0.002319304	0.002099209	0.07826203	0.003970318	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.00676733	0.01397886	0.078262	0.0023193	0.00209921	0.08268054	0.08184908
1895	1	-49.64967	-61.34188	11.69221	0.01194433	0.002807409	0.08269573	0.01688079	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	0.0144267	3.592481e-05	0.0826957	0.0119443	0.00280741	0.09744747	0.1480456
1896	0	-48.22782	-60.48488	12.25706	0.002275154	0.0009490533	0.07990585	0.00307988	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0224901	0.0073617	0.0799058	0.00227515	0.000949053	0.08313005	0.2705409
1897	1	-48.70217	-60.50616	11.80399	0.004780995	0.01023107	0.08269573	0.004786263	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	0.0318933	4.265241e-05	0.0826957	0.00478099	0.0102311	0.09770779	0.3264148
1898	0	-49.13582	-60.83743	11.70161	0.006425623	0.01342755	0.07990585	0.001184017	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.0144071	0.006717734	0.0799058	0.00642562	0.0134276	0.09975902	0.1444189
1899	1	-45.23253	-57.34108	12.10856	0.001046229	0.004676447	0.08269573	0.006714248	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.00440634	0.0001056215	0.0826957	0.00104623	0.00467645	0.08841841	0.04983505
1900	0	-54.3388	-65.08064	10.74184	0.02859403	0.01668795	0.07990585	0.00366259	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.03216	0.01139467	0.0799058	0.028594	0.016688	0.1251878	0.2568942
1901	1	-46.26118	-58.67044	12.40927	0.001303962	0.0005203066	0.07650194	0.01194295	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	0.00918527	5.746855e-05	0.0765019	0.00130396	0.000520307	0.07832621	0.1172694
1902	0	-56.03677	-67.96439	11.92762	0.03968502	0.02349853	0.02742559	0.01274039	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.0244775	0.004521143	0.0274256	0.039685	0.0234985	0.09060915	0.2701442
1903	1	-47.28857	-58.80808	11.51951	0.007341754	0.002964207	0.09500758	0.005887632	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0243758	0.0008230705	0.0950076	0.00734175	0.00296421	0.1053135	0.2314595
1904	0	-59.68543	-71.73908	12.05365	0.04992868	0.005815326	0.01126773	0.03095554	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.00623395	0.05612739	0.0112677	0.0499287	0.00581533	0.06701173	0.09302769
1905	1	-48.00322	-59.03882	11.03561	0.002105379	0.005840304	0.1112572	0.005886705	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.00139432	0.0006991881	0.111257	0.00210538	0.0058403	0.1192029	0.01169702
1906	0	-59.84949	-70.63776	10.78826	0.02481958	0.03616109	0.03881027	0.05618962	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.0345699	0.04293558	0.0388103	0.0248196	0.0361611	0.09979094	0.346423
1907	1	-45.98181	-58.39653	12.41472	0.002785173	0.002377584	0.07472618	0.004132539	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.0105626	0.001864227	0.0747262	0.00278517	0.00237758	0.07988894	0.1322161
1908	0	-58.56249	-68.64609	10.0836	0.002519859	0.04560714	0.07621582	0.02324406	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.0363089	0.06058895	0.0762158	0.00251986	0.0456071	0.1243428	0.2920065
1909	1	-50.11735	-61.8841	11.76676	0.01344136	0.009134115	0.07472618	0.002024391	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794874	0.00794669	0.0747262	0.0134414	0.00913411	0.09730166	0.08169172
1910	0	-58.04828	-68.5234	10.47511	7.610726e-05	0.03234662	0.07621582	0.03307386	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.00878208	0.066462	0.0762158	7.61073e-05	0.0323466	0.1086385	0.08083761
1911	1	-46.86248	-59.26053	12.39805	0.002802113	0.002254504	0.07472618	0.0008291333	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.00523461	0.007204859	0.0747262	0.00280211	0.0022545	0.0797828	0.06561072
1912	0	-54.88034	-66.30406	11.42373	0.0001925473	0.01271658	0.07621582	0.02763755	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.00537874	0.04519734	0.0762158	0.000192547	0.0127166	0.08912496	0.06035055
1913	1	-53.12057	-64.19492	11.07435	0.005868171	0.03797227	0.07472618	0.0006651313	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.0339196	0.004269057	0.0747262	0.00586817	0.0379723	0.1185666	0.2860806
1914	0	-53.24481	-64.59737	11.35256	0.02171117	0.009487818	0.07327995	0.02116527	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.0206839	0.005155796	0.0732799	0.0217112	0.00948782	0.1044789	0.1979722
1915	1	-46.21469	-58.48343	12.26875	0.003683934	0.005949364	0.07472618	0.001080093	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.00407842	0.003898303	0.0747262	0.00368393	0.00594936	0.08435948	0.04834572
1916	0	-49.73802	-61.30393	11.5659	0.001035137	0.0002165417	0.09573946	0.02525178	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.0140136	0.005889398	0.0957395	0.00103514	0.000216542	0.09699113	0.1444838
1917	1	-52.48519	-64.05496	11.56978	0.00435512	0.02395056	0.07472618	0.0004142032	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.0396588	0.009239263	0.0747262	0.00435512	0.0239506	0.1030319	0.3849177
1918	0	-49.46305	-60.81023	11.34718	0.01318549	6.004167e-05	0.09573946	0.007060874	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.005005	0.004058765	0.0957395	0.0131855	6.00417e-05	0.108985	0.04592375
1919	1	-45.55623	-57.00159	11.44535	0.0007300456	0.003397806	0.1039308	0.0002738551	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.0185768	0.00426385	0.103931	0.000730046	0.00339781	0.1080587	0.1719145
1920	0	-46.89485	-58.25386	11.35901	0.001120676	8.875138e-06	0.107602	0.005526811	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.0384874	0.005295098	0.107602	0.00112068	8.87514e-06	0.1087316	0.3539671
1921	1	-47.63758	-59.99301	12.35542	0.006133414	0.005653911	0.06926141	0.001294194	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.00145307	0.006580725	0.0692614	0.00613341	0.00565391	0.08104873	0.01792837
1922	0	-46.85003	-58.14399	11.29395	0.002165069	0.000179371	0.107602	0.009839199	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.0286315	0.003244241	0.107602	0.00216507	0.000179371	0.1099465	0.2604133
1923	1	-46.73924	-59.38606	12.64682	0.002421399	0.00112261	0.06926141	0.001226493	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.0021438	0.006302676	0.0692614	0.0024214	0.00112261	0.07280542	0.02944562
1924	0	-52.52451	-61.96272	9.438214	0.01671364	0.0008530319	0.1456007	0.01183553	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0706059	0.0009235404	0.145601	0.0167136	0.000853032	0.1631674	0.4327206
1925	1	-49.73664	-61.39988	11.66324	0.008190382	0.00274626	0.08889819	0.0005572075	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.0251852	0.01091732	0.0888982	0.00819038	0.00274626	0.09983483	0.2522685
1926	0	-45.28822	-57.695	12.40678	0.004004408	0.00163655	0.07496078	0.003440213	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.00483486	0.0008605755	0.0749608	0.00400441	0.00163655	0.08060174	0.05998458
1927	1	-45.20455	-57.40475	12.20021	0.00132554	0.005051762	0.08033665	0.0004955541	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00900081	0.00311297	0.0803366	0.00132554	0.00505176	0.08671395	0.1037989
1928	0	-45.07688	-57.56857	12.49169	0.001332045	0.001108877	0.07496078	0.005107981	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.00491737	0.001879321	0.0749608	0.00133204	0.00110888	0.0774017	0.06353049
1929	1	-44.45784	-56.40905	11.95122	0.0002480977	0.002967208	0.09059088	0.0003470086	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00462569	0.00338753	0.0905909	0.000248098	0.00296721	0.09380619	0.04931111
1930	0	-46.45986	-58.98373	12.52387	0.00301158	0.004498699	0.06948755	0.002339145	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.00802115	0.002841111	0.0694875	0.00301158	0.0044987	0.07699782	0.1041738
1931	1	-45.32161	-56.78702	11.46541	0.0001334868	0.006290481	0.1015622	0.0004280049	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.0041045	0.002357593	0.101562	0.000133487	0.00629048	0.1079862	0.03800945
1932	0	-46.20182	-58.29832	12.09651	0.001441343	0.007546784	0.07991316	0.0009005919	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.00568398	0.005437329	0.0799132	0.00144134	0.00754678	0.08890129	0.06393582
1933	1	-45.37113	-56.91234	11.54121	0.001778285	0.00111326	0.1028385	0.0005021323	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.0118212	0.002583142	0.102838	0.00177828	0.00111326	0.10573	0.1118054
1934	0	-47.72255	-59.74779	12.02523	0.0004255707	0.008338561	0.07991316	0.003630643	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.00334122	0.01061703	0.0799132	0.000425571	0.00833856	0.08867729	0.0376784
1935	1	-49.41692	-60.58652	11.16959	0.001413365	0.009135671	0.1028385	0.0008845533	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.038033	0.0126154	0.102838	0.00141337	0.00913567	0.1133875	0.3354252
1936	0	-44.88146	-57.11725	12.23579	0.0004187396	0.005053972	0.07991316	0.001293497	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.00410757	0.003395307	0.0799132	0.00041874	0.00505397	0.08538587	0.04810599
1937	1	-50.44659	-61.55442	11.10784	0.01244699	0.004672042	0.0988672	0.001432425	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.009166012	0.0988672	0.012447	0.00467204	0.1159862	0.2302341
1938	0	-46.44267	-58.52724	12.08457	0.002239774	0.01044491	0.07731794	0.0005092292	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.00764085	0.003175692	0.0773179	0.00223977	0.0104449	0.09000262	0.08489581
1939	1	-48.36584	-59.56929	11.20345	0.003986165	0.0006334418	0.1077564	0.005660961	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.0358845	0.007986242	0.107756	0.00398616	0.000633442	0.112376	0.3193254
1940	0	-46.64478	-58.793	12.14821	0.006676492	0.004193602	0.07731794	0.0002911199	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.00509696	0.003367904	0.0773179	0.00667649	0.0041936	0.08818803	0.05779646
1941	1	-47.76103	-59.01787	11.25685	0.008343137	0.0005130146	0.1038572	0.004490347	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.0135969	0.002639319	0.103857	0.00834314	0.000513015	0.1127134	0.1206321
1942	0	-47.69237	-59.67262	11.98024	0.003229181	0.01279749	0.07731794	0.0003773521	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.0203681	0.002066686	0.0773179	0.00322918	0.0127975	0.09334461	0.2182034
1943	1	-46.43656	-57.87295	11.43639	0.0007811734	0.001450582	0.1038572	0.008257497	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.00622431	0.004056407	0.103857	0.000781173	0.00145058	0.106089	0.05867066
1944	0	-44.78908	-57.25637	12.46729	0.0001383592	0.002586914	0.07623989	0.0006091594	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00632678	0.00335679	0.0762399	0.000138359	0.00258691	0.07896516	0.08012116
1945	1	-48.94592	-60.30159	11.35567	8.826667e-05	0.006861392	0.1038572	0.003217006	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0629989	0.0006890582	0.103857	8.82667e-05	0.00686139	0.1108069	0.5685471
1946	0	-50.66109	-62.80877	12.14768	0.002362804	0.005687486	0.08048583	0.0007543993	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.04841	0.001742301	0.0804858	0.0023628	0.00568749	0.08853612	0.5467823
1947	1	-44.05329	-56.10507	12.05178	0.001827483	0.003853094	0.08587099	0.0009163893	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.00114611	0.000636926	0.085871	0.00182748	0.00385309	0.09155157	0.01251871
1948	0	-45.8633	-57.46342	11.60011	0.002355315	0.006529983	0.09571757	0.0003798739	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.031355	0.0007526163	0.0957176	0.00235532	0.00652998	0.1046029	0.2997526
1949	1	-44.93311	-57.07991	12.1468	0.00223164	0.0003186336	0.08587099	0.0007773582	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.00136728	0.002208146	0.085871	0.00223164	0.000318634	0.08842127	0.01546325
1950	0	-45.57041	-56.00622	10.43581	0.0004238211	0.002783645	0.1345239	0.001440858	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0532252	0.0004054886	0.134524	0.000423821	0.00278364	0.1377313	0.3864422
