Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
160	0	-9.577212	-13.92286	4.345651	0.002794369	0.02315758
161	1	-10.76238	-15.04292	4.280544	0.008228898	0.02423375
162	0	-9.467891	-13.93985	4.471955	0.004228056	0.009093462
163	1	-9.42245	-13.85528	4.432827	0.005082422	0.01215188
164	0	-11.2309	-15.46627	4.235375	0.003282321	0.03369724
165	1	-8.800902	-13.22894	4.428038	0.002408671	0.0153045
166	0	-8.766873	-13.21418	4.447309	0.002443514	0.01334265
167	1	-8.49889	-12.95757	4.458676	0.001337159	0.01331223
168	0	-8.27873	-12.73475	4.456021	0.0003075267	0.01460738
169	1	-8.328211	-12.77079	4.442578	0.0002168145	0.01604244
170	0	-8.643099	-13.13249	4.489394	0.001441113	0.0101365
171	1	-8.631774	-13.15132	4.51955	0.0004068469	0.008155148
172	0	-11.59374	-15.80574	4.212003	0.004757805	0.03455891
173	1	-9.362975	-13.71567	4.352694	0.0008976333	0.02435002
174	0	-15.16228	-19.15781	3.995532	0.03197576	0.02898808
175	1	-9.177419	-13.58041	4.402989	0.003832335	0.01638579
176	0	-13.28365	-17.37999	4.096342	0.01387724	0.03700553
177	1	-9.624206	-14.01851	4.394302	0.006004321	0.01508249
178	0	-15.1346	-19.10165	3.967045	0.004332419	0.05948015
179	1	-13.72804	-17.80535	4.077307	0.003747017	0.04903927
180	0	-10.86378	-15.14203	4.278253	0.009112596	0.02357911
181	1	-13.30892	-17.40581	4.096888	0.01550625	0.03532198
182	0	-9.004217	-13.48921	4.484988	0.002571207	0.009446994
183	1	-11.25796	-15.492	4.234043	0.005942329	0.03117034
184	0	-8.578611	-13.03219	4.453576	0.001660709	0.01349868
185	1	-10.55369	-14.87644	4.32275	0.009548498	0.01869352
186	0	-8.509403	-13.00237	4.492967	0.0009606577	0.01025966
187	1	-9.49631	-13.92404	4.427727	0.005417261	0.01232705
188	0	-9.191147	-13.72317	4.532021	0.0009087162	0.006406162
189	1	-9.147078	-13.64646	4.499386	0.002387743	0.00819066
190	0	-10.6578	-15.21988	4.562075	0.0007884516	0.003521036
191	1	-10.82381	-15.36212	4.538307	0.002741784	0.003944554
192	0	-8.539691	-13.03022	4.49053	0.001108763	0.01035523
193	1	-9.105857	-13.53956	4.433705	0.003855643	0.01329088
194	0	-8.783133	-13.24417	4.461041	0.00242892	0.01198398
195	1	-9.614064	-14.00975	4.395689	0.005969692	0.01497842
196	0	-9.511688	-13.91214	4.400448	0.005525796	0.01494644
197	1	-10.80883	-15.08252	4.273691	0.007830452	0.02531743
198	0	-11.8255	-16.02208	4.196581	0.006830527	0.03402834
199	1	-10.28403	-14.5985	4.314471	0.006873431	0.02219652
200	0	-11.24586	-15.48009	4.234228	0.003682273	0.03341199
201	1	-9.691535	-14.02842	4.336881	0.002837996	0.02399091
202	0	-11.84784	-16.0499	4.202058	0.01086924	0.02944196
203	1	-11.74878	-15.98685	4.23807	0.01420075	0.02250924
204	0	-10.47747	-14.7792	4.301728	0.007534904	0.02280928
205	1	-9.271778	-13.67751	4.405736	0.004407162	0.01553622
206	0	-8.757957	-13.16772	4.409763	0.001452133	0.01808854
207	1	-8.507142	-12.95795	4.45081	0.001324264	0.01411175
208	0	-8.250707	-12.72673	4.47602	0.0003237044	0.01259135
209	1	-8.261247	-12.7177	4.456451	0.00022863	0.01464328
210	0	-8.239473	-12.70569	4.466215	0.0002540604	0.01364151
211	1	-8.471026	-12.9831	4.51207	0.0003017615	0.009008235
212	0	-8.204034	-12.68905	4.48502	9.517554e-05	0.01191983
213	1	-8.218345	-12.69842	4.480079	0.0001825518	0.01232657
214	0	-8.92592	-13.46315	4.537228	0.0001750639	0.00661916
215	1	-8.264087	-12.74138	4.477293	0.0003710303	0.01241668
216	0	-8.359703	-12.80417	4.444468	0.0004579934	0.01561227
217	1	-8.45841	-12.89764	4.439226	0.0008508164	0.0157436
218	0	-10.09971	-14.40432	4.304606	0.001022358	0.02903402
219	1	-9.041857	-13.42672	4.384868	0.001853202	0.020177
220	0	-8.702067	-13.10638	4.404309	0.0006012913	0.01948487
221	1	-8.696652	-13.10783	4.411177	0.001089945	0.01830938
222	0	-8.982331	-13.44282	4.460493	0.003125229	0.01134247
223	1	-10.14763	-14.67488	4.527253	0.002662592	0.005129157
224	0	-8.864672	-13.30484	4.440172	0.002845203	0.01365457
225	1	-8.486082	-12.94826	4.462176	0.001287383	0.01301204
226	0	-9.060389	-13.43891	4.378521	0.001333516	0.02133138
227	1	-9.481661	-13.82492	4.343262	0.0004891113	0.02570174
228	0	-9.092671	-13.53403	4.441359	0.003765392	0.01261569
229	1	-8.707724	-13.12525	4.417528	0.001523873	0.0172403
230	0	-12.49056	-16.70799	4.217425	0.01901505	0.01975946
231	1	-9.726396	-14.06393	4.337531	0.003450159	0.02331381
232	0	-8.940567	-13.34907	4.4085	0.002613449	0.01705353
233	1	-9.715894	-14.08158	4.365686	0.005785544	0.01816287
234	0	-9.210335	-13.57871	4.36837	0.001671493	0.0220085
235	1	-11.0403	-15.28788	4.247579	0.002339597	0.03341956
236	0	-9.676024	-14.18849	4.512471	0.002807299	0.006462659
237	1	-10.03508	-14.52519	4.49011	0.004683811	0.006822209
238	0	-10.12474	-14.48244	4.357696	0.008006186	0.01674119
239	1	-10.11867	-14.45758	4.338906	0.007278723	0.01934772
240	0	-9.982947	-14.31002	4.32707	0.005092907	0.0227171
241	1	-9.447756	-13.84164	4.393887	0.005096502	0.01603183
242	0	-10.26664	-14.57895	4.312313	0.006460994	0.02282477
243	1	-10.12463	-14.43918	4.314548	0.005053781	0.02400842
244	0	-9.366701	-13.8504	4.483698	0.00353367	0.008613569
245	1	-9.722875	-14.21741	4.494533	0.003834709	0.007229054
246	0	-10.64754	-15.2076	4.560068	0.0009292649	0.003580923
247	1	-10.28853	-14.83997	4.551448	0.001193785	0.004178422
248	0	-11.61657	-16.06304	4.44647	0.01154512	0.004324869
249	1	-10.46096	-14.94866	4.487692	0.005643572	0.006104261
250	0	-11.27876	-15.68873	4.409969	0.01173464	0.007785444
251	1	-11.1745	-15.46063	4.286131	0.01229377	0.01961017
252	0	-11.46645	-15.79777	4.331317	0.01443189	0.01295344
253	1	-13.26133	-17.36445	4.103123	0.006497506	0.0437072
254	0	-10.25422	-14.613	4.358785	0.008723485	0.01591506
255	1	-10.89866	-15.24314	4.344478	0.01177333	0.01429592
256	0	-10.21429	-14.54087	4.32658	0.007259767	0.02059921
257	1	-9.736016	-14.10555	4.369529	0.006065568	0.01749855
258	0	-10.02011	-14.50852	4.488415	0.004743598	0.006931872
259	1	-9.206089	-13.68867	4.482577	0.003177951	0.009081396
260	0	-9.093	-13.57655	4.483555	0.002852383	0.009309107
261	1	-10.79558	-15.21464	4.419067	0.009834142	0.008776156
262	0	-8.513537	-12.96373	4.450191	0.001347252	0.01415064
263	1	-10.13157	-14.60081	4.469238	0.005939022	0.007654238
264	0	-9.405086	-13.84414	4.439055	0.00492775	0.01168375
265	1	-10.13726	-14.47324	4.335986	0.007253999	0.01966444
266	0	-9.913238	-14.23384	4.320603	0.002896746	0.02555996
267	1	-9.912892	-14.23097	4.318074	0.002029059	0.02668058
268	0	-9.633584	-14.13787	4.504283	0.003165413	0.006923276
269	1	-9.406188	-13.92051	4.514318	0.002221471	0.006863756
270	0	-12.38383	-16.55326	4.169435	0.001719144	0.04185434
271	1	-10.78864	-15.05197	4.263327	0.001322212	0.03286209
272	0	-8.976713	-13.3656	4.38889	0.001638203	0.01998984
273	1	-8.760488	-13.16608	4.405591	0.001193532	0.01876443
274	0	-9.852873	-14.17267	4.319795	0.0008018469	0.02773571
275	1	-9.438517	-13.78476	4.346245	0.0005237066	0.02536878
276	0	-8.691151	-13.10992	4.418774	0.001474484	0.01716516
277	1	-8.99938	-13.38611	4.386727	0.001639244	0.02020509
278	0	-8.745653	-13.16933	4.423676	0.001995614	0.01615382
279	1	-8.525993	-12.96461	4.438615	0.001203735	0.01545176
280	0	-10.27039	-14.56465	4.29427	0.001317693	0.02977237
281	1	-10.02549	-14.3344	4.308908	0.0005796439	0.0290466
282	0	-8.920826	-13.39077	4.469947	0.002739804	0.01078256
283	1	-8.428196	-12.87851	4.450316	0.0009442077	0.01454122
284	0	-9.213965	-13.62348	4.409518	0.004178146	0.01538709
285	1	-9.190943	-13.6013	4.410357	0.00407538	0.01540596
286	0	-8.89328	-13.33103	4.437747	0.002960775	0.01378153
287	1	-8.731398	-13.15517	4.423769	0.001916694	0.01622339
288	0	-10.00731	-14.52279	4.515472	0.003190534	0.00577924
289	1	-9.173889	-13.69288	4.51899	0.001549736	0.007068292
290	0	-9.171729	-13.65645	4.48472	0.003014507	0.009030558
291	1	-9.660766	-13.99285	4.332088	0.00077472	0.02653354
292	0	-10.451	-14.76864	4.317644	0.008570262	0.0201824
293	1	-10.34645	-14.63807	4.291628	0.003338136	0.02801611
294	0	-15.66985	-19.57327	3.903426	0.02294052	0.04723389
295	1	-12.26983	-16.43668	4.166853	0.008112344	0.03571935
296	0	-9.670197	-14.05968	4.38948	0.006172494	0.01539657
297	1	-10.19415	-14.67452	4.480371	0.005519759	0.006960151
298	0	-11.00085	-15.25142	4.250567	0.005234114	0.03022625
299	1	-9.171549	-13.54684	4.375289	0.002117592	0.0208705
300	0	-9.977027	-14.31324	4.336214	0.005966888	0.02092873
301	1	-9.519321	-13.90348	4.384161	0.005244849	0.01685609
302	0	-8.560657	-13.02889	4.468229	0.001547217	0.01214695
303	1	-8.487192	-12.95921	4.472019	0.001243668	0.01207147
304	0	-8.784001	-13.20157	4.417567	0.002007489	0.01675283
