Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2122	0	-148.0412	-160.4944	12.45316	0.002208227	0.007767043	0.06496211	0.00928161	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.0200806	0.01189801	0.0649621	0.00220823	0.00776704	0.07493738	0.2679654
2123	1	-149.9197	-162.8325	12.91281	0.002917612	0.01114304	0.04938318	0.01916283	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.0199385	0.005794215	0.0493832	0.00291761	0.011143	0.06344384	0.3142703
2124	0	-150.0721	-161.7631	11.69104	0.006658928	0.02103248	0.06496211	0.009180927	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.0433819	0.01153819	0.0649621	0.00665893	0.0210325	0.09265351	0.4682165
2125	1	-147.1251	-160.0503	12.92519	0.0005767985	0.00568242	0.0577462	0.01756149	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00257807	0.00372758	0.0577462	0.000576798	0.00568242	0.06400542	0.04027898
2126	0	-152.1544	-163.7069	11.55251	0.0143485	0.007447866	0.06764649	0.03935302	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.0293491	0.009114282	0.0676465	0.0143485	0.00744787	0.08944285	0.3281329
2127	1	-146.7674	-159.7616	12.99425	0.000918733	0.00568242	0.0577462	0.012289	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.00360046	0.0006138966	0.0577462	0.000918733	0.00568242	0.06434735	0.05595349
2128	0	-151.0356	-162.9288	11.8932	0.008432898	0.01051773	0.06764649	0.01679507	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.0199492	0.009919794	0.0676465	0.0084329	0.0105177	0.08659711	0.2303683
2129	1	-149.1434	-161.2065	12.06316	0.01094557	0.01225298	0.06136334	0.01607073	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.0349857	0.002456281	0.0613633	0.0109456	0.012253	0.08456189	0.4137286
2130	0	-148.6188	-160.1495	11.53071	0.009743696	0.01183885	0.07610244	0.01302879	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.0446009	0.001948325	0.0761024	0.0097437	0.0118388	0.09768498	0.456579
2131	1	-151.1959	-161.9895	10.79362	0.001996173	0.02975017	0.08153826	0.01786978	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.0743935	0.003303637	0.0815383	0.00199617	0.0297502	0.1132846	0.6566953
2132	0	-151.6766	-163.0545	11.37794	0.004344308	0.01040468	0.07610244	0.0538691	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.0414809	0.00595908	0.0761024	0.00434431	0.0104047	0.09085143	0.456579
2133	1	-149.1508	-160.2408	11.08997	0.01631954	0.003900663	0.0869665	0.01493301	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.0538929	0.002996245	0.0869665	0.0163195	0.00390066	0.1071867	0.5027948
2134	0	-149.4278	-160.9849	11.5571	0.01389819	0.004349429	0.07610244	0.02512823	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.0370301	0.001642395	0.0761024	0.0138982	0.00434943	0.09435006	0.3924759
2135	1	-148.6074	-159.7825	11.17515	0.001243839	0.01066885	0.09400583	0.008326577	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.0460616	0.006572757	0.0940058	0.00124384	0.0106688	0.1059185	0.4348774
2136	0	-149	-160.6426	11.64267	0.01389819	0.001381185	0.07610244	0.02996442	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.0402573	0.001095914	0.0761024	0.0138982	0.00138118	0.09138182	0.4405396
2137	1	-150.4775	-161.6607	11.18319	0.003990833	0.01473797	0.08422191	0.01157941	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.0641177	0.01536058	0.0842219	0.00399083	0.014738	0.1029507	0.6227995
2138	0	-150.3867	-161.7445	11.35779	0.0003695194	0.02634199	0.07192579	0.0242652	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.0455611	0.003881877	0.0719258	0.000369519	0.026342	0.0986373	0.4619058
2139	1	-151.1016	-163.0896	11.98801	0.009732562	0.01665392	0.05794964	0.004532918	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.0265157	0.02248627	0.0579496	0.00973256	0.0166539	0.08433612	0.3144048
2140	0	-148.8133	-160.9086	12.09526	0.0050044	0.005890834	0.07192579	0.01406222	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.0203955	0.008788217	0.0719258	0.0050044	0.00589083	0.08282102	0.2462602
2141	1	-152.1057	-162.9431	10.8374	0.009263869	0.01474464	0.08287336	0.006299134	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.0568729	0.03820636	0.0828734	0.00926387	0.0147446	0.1068819	0.5321096
2142	0	-148.1055	-160.4695	12.36398	0.000308272	0.001508118	0.07192579	0.02401148	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.0280274	0.01125932	0.0719258	0.000308272	0.00150812	0.07374217	0.3800733
2143	1	-149.3084	-160.5601	11.25169	0.001652242	0.01839256	0.08287336	0.002685562	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.0546806	0.01754533	0.0828734	0.00165224	0.0183926	0.1029182	0.5313021
2144	0	-150.3175	-163.0635	12.74597	0.01465184	0.006726691	0.0447081	0.02428817	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.0133099	0.00591542	0.0447081	0.0146518	0.00672669	0.06608663	0.201401
2145	1	-150.5828	-161.2094	10.62667	0.009263792	0.02025967	0.08989673	0.001281308	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.062407	0.01003289	0.0898967	0.00926379	0.0202597	0.1194202	0.522583
2146	0	-149.8945	-162.4199	12.52539	0.002440482	0.01966682	0.04958145	0.02513912	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.0158589	0.002877167	0.0495815	0.00244048	0.0196668	0.07168875	0.2212187
2147	1	-152.0206	-162.6023	10.58178	0.009263792	0.02112531	0.08989673	0.001591602	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.0568937	0.01046516	0.0898967	0.00926379	0.0211253	0.1202858	0.4729877
2148	0	-151.1631	-164.0081	12.845	0.001514787	0.009766107	0.04958145	0.04169143	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.0169675	0.001219715	0.0495815	0.00151479	0.00976611	0.06086234	0.2787844
2149	1	-148.1901	-161.1521	12.96205	0.001177327	0.01136265	0.05390665	0.001135155	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.015598	0.005903052	0.0539067	0.00117733	0.0113627	0.06644663	0.2347454
2150	0	-151.9772	-164.2111	12.23388	0.007563569	0.02582695	0.04542383	0.02249774	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.0166877	0.003831807	0.0454238	0.00756357	0.0258269	0.07881435	0.2117338
2151	1	-149.2338	-162.2131	12.97937	0.0006784015	0.01218339	0.05053477	0.0009562365	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.00388084	0.01754959	0.0505348	0.000678402	0.0121834	0.06339656	0.06121529
2152	0	-150.6935	-163.2645	12.57102	0.006598719	0.02079316	0.04542383	0.01430629	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.0276479	0.004270104	0.0454238	0.00659872	0.0207932	0.07281571	0.3796971
2153	1	-149.016	-161.4351	12.41912	0.006361145	0.01057078	0.06056898	0.001039668	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.0248211	0.01244972	0.060569	0.00636114	0.0105708	0.0775009	0.3202687
2154	0	-148.1895	-161.3933	13.20378	0.003260312	0.01224417	0.04542383	0.002987626	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.00369697	0.003759324	0.0454238	0.00326031	0.0122442	0.06092831	0.06067734
2155	1	-153.1402	-165.4705	12.33039	0.001521865	0.01001533	0.06056898	0.002711312	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.0011996	0.04299901	0.060569	0.00152187	0.0100153	0.07210617	0.01663659
2156	0	-150.0716	-161.615	11.54348	0.01946827	0.01302482	0.06707444	0.00113019	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.054307	0.004421847	0.0670744	0.0194683	0.0130248	0.09956752	0.5454292
2157	1	-149.3592	-161.4663	12.10709	0.002594452	0.008734657	0.07091035	0.001496717	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.0330076	0.02268826	0.0709103	0.00259445	0.00873466	0.08223946	0.40136
2158	0	-149.1464	-161.0239	11.87754	0.003544501	0.004978767	0.08279239	0.002528354	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.0363846	0.005330982	0.0827924	0.0035445	0.00497877	0.09131566	0.3984482
2159	1	-153.4604	-163.4739	10.01348	0.002906647	0.03244747	0.09331457	0.003401004	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.0926935	0.02920562	0.0933146	0.00290665	0.0324475	0.1286687	0.7204044
2160	0	-150.9175	-161.9214	11.00393	0.00973576	0.02369085	0.07733423	0.004812295	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.0512834	0.006252281	0.0773342	0.00973576	0.0236909	0.1107608	0.4630104
2161	1	-150.0153	-160.6754	10.66003	0.008996799	0.0135988	0.09331457	0.01031089	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.0725126	0.01285774	0.0933146	0.0089968	0.0135988	0.1159102	0.6255928
2162	0	-147.765	-159.3883	11.62326	0.0005620919	0.01769715	0.07733423	0.01326562	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.0486208	0.001508423	0.0773342	0.000562092	0.0176971	0.09559347	0.50862
2163	1	-149.7894	-160.3012	10.51177	0.005378173	0.007538165	0.1052838	0.005767395	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0722392	0.0223173	0.105284	0.00537817	0.00753816	0.1182002	0.6111597
2164	0	-147.6155	-159.6009	11.98533	0.001897484	0.007707594	0.07733423	0.01406007	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.0449437	0.001960127	0.0773342	0.00189748	0.00770759	0.08693931	0.5169544
2165	1	-149.3857	-160.1408	10.75516	0.003118646	0.005601939	0.1052838	0.003506577	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.0624353	0.01839695	0.105284	0.00311865	0.00560194	0.1140044	0.5476572
2166	0	-147.6196	-159.6455	12.02582	0.003175327	0.004817771	0.07733423	0.01347496	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.0267432	0.005473256	0.0773342	0.00317533	0.00481777	0.08532732	0.3134192
2167	1	-149.5982	-160.3835	10.78527	0.01114827	0.01368176	0.08941722	0.01178725	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.0625683	0.006054958	0.0894172	0.0111483	0.0136818	0.1142472	0.5476572
2168	0	-150.0856	-161.8547	11.76915	0.005033896	0.001940087	0.07733423	0.02096446	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0350035	0.0280611	0.0773342	0.0050339	0.00194009	0.08430821	0.4151845
2169	1	-146.9307	-158.1347	11.20396	0.0001653157	0.0005545297	0.1010908	0.02441958	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.0529342	0.005376983	0.101091	0.000165316	0.00055453	0.1018107	0.5199276
2170	0	-150.5367	-162.434	11.89731	0.01424062	0.007468175	0.06348622	0.01857078	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.0281804	0.01380084	0.0634862	0.0142406	0.00746818	0.08519502	0.3307757
2171	1	-147.2026	-160.1556	12.95303	0.0004698145	0.00557436	0.05985766	0.009415722	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.00571061	0.000881563	0.0598577	0.000469814	0.00557436	0.06590184	0.08665331
2172	0	-150.0921	-162.8784	12.78633	0.01338391	0.008200387	0.04498823	0.01158525	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.0120536	0.01248009	0.0449882	0.0133839	0.00820039	0.06657253	0.1810591
2173	1	-147.3203	-160.1293	12.80906	0.001337776	0.007198393	0.05985766	0.01283506	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.022637	0.001074658	0.0598577	0.00133778	0.00719839	0.06839383	0.3309808
2174	0	-149.449	-162.6451	13.1961	0.007067929	0.005862315	0.04498823	0.005606033	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.00478203	0.01493559	0.0449882	0.00706793	0.00586231	0.05791847	0.08256483
2175	1	-148.1225	-160.5432	12.4207	0.006565699	0.01444266	0.05808645	0.005197598	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.0232248	0.001235535	0.0580864	0.0065657	0.0144427	0.0790948	0.2936325
2176	0	-150.5889	-163.5391	12.95024	0.01150264	0.01578174	0.03874065	0.007217389	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.0205194	0.002826475	0.0387406	0.0115026	0.0157817	0.06602503	0.3107814
2177	1	-147.4439	-160.1054	12.66151	0.001046579	0.01444266	0.05808645	0.004866012	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.0257837	0.001372484	0.0580864	0.00104658	0.0144427	0.07357568	0.3504375
2178	0	-151.3104	-163.7735	12.46313	0.01123403	0.02645995	0.03874065	0.007147909	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.0256075	0.006555304	0.0387406	0.011234	0.02646	0.07643463	0.3350245
2179	1	-147.3745	-160.0903	12.71581	0.003686589	0.009079657	0.05808645	0.01203094	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.011546	0.0005617749	0.0580864	0.00368659	0.00907966	0.07085269	0.1629574
2180	0	-148.304	-161.1051	12.80107	0.004596655	0.007820716	0.05688551	0.003972132	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.0166897	0.006802064	0.0568855	0.00459666	0.00782072	0.06930288	0.2408231
2181	1	-150.2821	-161.5361	11.25396	0.003034484	0.03049845	0.07091047	0.01214776	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.0477925	0.001254545	0.0709105	0.00303448	0.0304984	0.1044434	0.4575924
2182	0	-148.3269	-161.2914	12.96443	0.0006829892	0.007820716	0.05688551	0.002583159	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.0105935	0.008793005	0.0568855	0.000682989	0.00782072	0.06538921	0.1620075
2183	1	-148.916	-160.5627	11.64661	0.001925495	0.02286812	0.07091047	0.01079319	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.0527812	0.001166882	0.0709105	0.00192549	0.0228681	0.09570408	0.5515044
2184	0	-148.8032	-161.4912	12.688	0.001646684	0.01127146	0.05688551	0.005606932	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.0100264	0.01430735	0.0568855	0.00164668	0.0112715	0.06980365	0.1436374
2185	1	-149.8882	-161.6766	11.78846	0.003456619	0.01570353	0.07091047	0.02146536	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0256313	0.0006899114	0.0709105	0.00345662	0.0157035	0.09007062	0.2845693
2186	0	-150.762	-164.1013	13.33931	0.01028448	0.001306239	0.04172444	0.007515323	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.0053594	0.01862785	0.0417244	0.0102845	0.00130624	0.05331516	0.1005231
2187	1	-146.8647	-158.7437	11.87905	0.002015736	0.004123588	0.08164257	0.02238679	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0308911	0.0006153179	0.0816426	0.00201574	0.00412359	0.08778189	0.3519069
