Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	total_speciation	turnover
4565	1	-135.0071	-136.9788	1.971645	0.09318983	0.03638694	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.0158143	0.1008116	0.0931898	0.09318983	0.1697001
4566	0	-134.1774	-135.6977	1.520307	0.1063234	0.1006735	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.0220363	0.006922727	0.106323	0.1063234	0.2072576
4567	1	-136.6746	-138.3058	1.631134	0.09753614	0.06860674	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.0504882	0.07791053	0.0975361	0.09753614	0.5176362
4568	0	-133.183	-135.5936	2.410567	0.09500971	0.07516277	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.021892	0.00778772	0.0950097	0.09500971	0.2304181
4569	1	-136.0551	-134.4663	-1.58885	0.1612657	0.05476168	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.079414	0.0511048	0.161266	0.1612657	0.4924419
4570	0	-134.1519	-135.9846	1.832665	0.09500971	0.1065928	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.0290916	0.03414788	0.0950097	0.09500971	0.3061966
4571	1	-137.5928	-135.734	-1.858759	0.1405465	0.1470541	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.0661302	0.1037046	0.140546	0.1405465	0.4705222
4572	0	-134.4192	-135.2612	0.8420512	0.1105683	0.09456253	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.0362432	0.05670432	0.110568	0.1105683	0.3277905
4573	1	-133.8452	-135.4991	1.653916	0.1046052	0.06223389	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.0401217	0.04177904	0.104605	0.1046052	0.3835537
4574	0	-134.0815	-137.7389	3.657373	0.07026959	0.05474071	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.00409878	0.04431129	0.0702696	0.07026959	0.05832935
4575	1	-134.0617	-135.7105	1.648759	0.1046052	0.03000077	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.0364475	0.07452781	0.104605	0.1046052	0.3484288
4576	0	-134.7852	-138.5625	3.777331	0.07026959	0.02064424	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.00655555	0.06641197	0.0702696	0.07026959	0.09329137
4577	1	-133.6797	-135.8954	2.21567	0.09491791	0.04892835	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.0162521	0.05403424	0.0949179	0.09491791	0.171223
4578	0	-134.1403	-137.6822	3.541865	0.07026959	0.05810755	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.00379227	0.05249525	0.0702696	0.07026959	0.05396742
4579	1	-133.411	-135.5398	2.128795	0.09491791	0.08995378	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.018063	0.0216963	0.0949179	0.09491791	0.1903008
4580	0	-133.4902	-137.1913	3.701087	0.07445698	0.06531507	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.00342463	0.005537459	0.074457	0.07445698	0.04599477
4581	1	-133.2989	-135.2953	1.996388	0.1005741	0.08723581	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.0313499	0.005468722	0.100574	0.1005741	0.3117091
4582	0	-134.977	-135.0198	0.04271976	0.1326266	0.1003336	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.0493734	0.005344997	0.132627	0.1326266	0.3722735
4583	1	-134.5106	-135.3327	0.8220539	0.1202288	0.09488187	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.0646507	0.003412396	0.120229	0.1202288	0.5377304
4584	0	-133.1457	-136.1765	3.030812	0.08487066	0.07696071	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.00485487	0.001660921	0.0848707	0.08487066	0.05720319
4585	1	-134.1481	-135.3848	1.236754	0.1194902	0.05867275	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.0541129	0.002354387	0.11949	0.1194902	0.4528652
4586	0	-133.4712	-135.9448	2.473515	0.09418814	0.08044198	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0298532	0.0008887683	0.0941881	0.09418814	0.3169529
4587	1	-133.6766	-134.739	1.062435	0.1168135	0.09246812	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.0496148	0.001222077	0.116814	0.1168135	0.4247352
4588	0	-133.944	-135.9424	1.998389	0.1001727	0.09348251	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.0143214	0.00130614	0.100173	0.1001727	0.1429671
4589	1	-134.6245	-135.5218	0.8972955	0.1168135	0.1091781	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.05114	0.001026082	0.116814	0.1168135	0.4377917
4590	0	-134.1742	-136.3653	2.191123	0.1001727	0.07486303	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0434402	0.0006521667	0.100173	0.1001727	0.4336536
4591	1	-134.9788	-135.8053	0.8265052	0.1168135	0.1151254	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.0475871	0.002157803	0.116814	0.1168135	0.4073769
4592	0	-133.6695	-134.6101	0.9406379	0.118967	0.09173599	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.051039	0.001879973	0.118967	0.118967	0.429018
4593	1	-133.7695	-134.747	0.9775157	0.1168135	0.09699767	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.0491606	0.005184452	0.116814	0.1168135	0.420847
4594	0	-134.2382	-133.6225	-0.615614	0.1476759	0.07813412	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.081082	0.007740595	0.147676	0.1476759	0.5490538
4595	1	-133.7014	-134.9148	1.213421	0.1168135	0.06350093	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.0482088	0.01509066	0.116814	0.1168135	0.4126985
4596	0	-134.7593	-133.4678	-1.291505	0.1586634	0.06878088	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.0899406	0.02215905	0.158663	0.1586634	0.5668639
4597	1	-134.5897	-135.2231	0.6333884	0.1168135	0.1179285	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.0484676	0.01866638	0.116814	0.1168135	0.4149145
4598	0	-139.1031	-136.9865	-2.116591	0.1586634	0.1499379	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.0765813	0.02351069	0.158663	0.1586634	0.4826649
4599	1	-134.0581	-135.3571	1.299045	0.1168135	0.050003	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.0487642	0.02002623	0.116814	0.1168135	0.4174534
4600	0	-134.9563	-135.882	0.9257267	0.1186838	0.0680778	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.0668209	0.02864044	0.118684	0.1186838	0.5630162
4601	1	-135.5973	-136.9177	1.320385	0.1168135	0.05225088	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.0671412	0.01564433	0.116814	0.1168135	0.5747722
4602	0	-134.0069	-134.9129	0.9060709	0.1186838	0.0682691	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.0567921	0.03041472	0.118684	0.1186838	0.4785161
4603	1	-134.1225	-134.1826	0.06008736	0.131058	0.09292783	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.0672088	0.01994004	0.131058	0.131058	0.5128176
4604	0	-133.5399	-136.633	3.093149	0.08153996	0.05120241	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.0094088	0.04013864	0.08154	0.08153996	0.1153889
4605	1	-135.1719	-136.1629	0.9910448	0.1066228	0.1195266	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.0481684	0.03929222	0.106623	0.1066228	0.4517643
4606	0	-135.4147	-137.7058	2.291066	0.08239874	0.1182633	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.0229631	0.04839928	0.0823987	0.08239874	0.2786822
4607	1	-136.0536	-135.5996	-0.4540199	0.1288862	0.08616764	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.073565	0.09046909	0.128886	0.1288862	0.5707746
4608	0	-137.1567	-137.6281	0.4714426	0.09517725	0.1457768	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.0200422	0.1301327	0.0951773	0.09517725	0.2105772
4609	1	-135.4133	-135.0897	-0.3235506	0.1288862	0.06016708	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.0532698	0.1034227	0.128886	0.1288862	0.4133085
4610	0	-134.5691	-136.15	1.580888	0.09517725	0.08154142	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.0238709	0.08342359	0.0951773	0.09517725	0.250805
4611	1	-135.2988	-134.9065	-0.3922687	0.1288862	0.1030973	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.0544934	0.06736427	0.128886	0.1288862	0.4228027
4612	0	-136.5368	-139.1674	2.6306	0.06849418	0.08461453	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.00438783	0.1272177	0.0684942	0.06849418	0.06406143
4613	1	-135.811	-134.4257	-1.385366	0.1487768	0.1083998	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.0710272	0.04818544	0.148777	0.1487768	0.4774081
4614	0	-137.1808	-140.2922	3.111468	0.06849418	0.05755687	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.0158154	0.1061886	0.0684942	0.06849418	0.2309007
4615	1	-136.4662	-133.1028	-3.363401	0.1889009	0.0581846	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.118793	0.06788038	0.188901	0.1889009	0.6288631
4616	0	-138.4113	-140.6478	2.236506	0.06808905	0.08934365	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.000820118	0.1642033	0.0680891	0.06808905	0.01204478
4617	1	-136.4704	-135.5973	-0.8731362	0.1475452	0.03243843	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.100239	0.07993244	0.147545	0.1475452	0.679378
4618	0	-133.5112	-136.2626	2.751467	0.08408546	0.07526074	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.00282626	0.03576348	0.0840855	0.08408546	0.03361178
4619	1	-134.7737	-135.4475	0.6737669	0.1273282	0.0241918	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.0516277	0.04853243	0.127328	0.1273282	0.4054699
4620	0	-134.8576	-138.0976	3.23997	0.06965644	0.06331353	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.00511565	0.08096796	0.0696564	0.06965644	0.07344113
4621	1	-134.258	-134.6084	0.3504399	0.1273282	0.05492362	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.0519849	0.05013331	0.127328	0.1273282	0.4082747
4622	0	-135.5855	-138.6101	3.024637	0.06965644	0.06797171	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.00780403	0.09784304	0.0696564	0.06965644	0.112036
4623	1	-135.0255	-135.2661	0.2406829	0.1273282	0.05930632	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.0730146	0.05672632	0.127328	0.1273282	0.5734367
4624	0	-134.3099	-136.5161	2.206217	0.08841477	0.06576673	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.00393205	0.07514683	0.0884148	0.08841477	0.04447282
4625	1	-135.462	-137.7446	2.282632	0.08844938	0.03057899	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.0151008	0.1024961	0.0884494	0.08844938	0.170728
4626	0	-135.2625	-136.429	1.166509	0.09704847	0.09602364	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.0213484	0.09973116	0.0970485	0.09704847	0.2199764
4627	1	-133.8049	-137.0054	3.200497	0.07480248	0.04881359	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.00147384	0.07013188	0.0748025	0.07480248	0.01970315
4628	0	-135.0761	-136.3181	1.241999	0.09704847	0.130619	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.0257557	0.05758683	0.0970485	0.09704847	0.2653902
4629	1	-133.6236	-137.291	3.667423	0.07480248	0.05637991	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.00275973	0.015873	0.0748025	0.07480248	0.03689349
