Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
3900	0	-96.86753	-101.5509	4.683378	0.1812718	0.005265896	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.0679	0.004705898	0.181272	0.1812718	0.3745754
3901	1	-96.57787	-100.6463	4.068449	0.2290896	0.006562986	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.130254	0.001352694	0.22909	0.2290896	0.5685736
3902	0	-97.77405	-103.3567	5.582611	0.1142679	0.005705475	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.025742	0.003390169	0.114268	0.1142679	0.2252773
3903	1	-96.50583	-101.7853	5.279479	0.1374864	0.004983797	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.0390715	0.003568034	0.137486	0.1374864	0.2841847
3904	0	-96.98024	-102.557	5.576777	0.1142679	0.005738478	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.0174666	0.003940505	0.114268	0.1142679	0.1528568
3905	1	-96.59602	-101.8811	5.285041	0.1374864	0.003382825	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.00967991	0.004612796	0.137486	0.1374864	0.07040628
3906	0	-95.74596	-100.9994	5.253458	0.1376958	0.008448449	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.0224849	0.002427266	0.137696	0.1376958	0.163294
3907	1	-95.79044	-101.0636	5.273205	0.1374864	0.007170529	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.0338651	0.002008646	0.137486	0.1374864	0.2463161
3908	0	-99.69634	-104.8523	5.155916	0.1376958	0.01618653	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.052149	0.004443374	0.137696	0.1376958	0.3787263
3909	1	-97.85935	-103.0206	5.1612	0.1374864	0.01259195	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.0206033	0.007787757	0.137486	0.1374864	0.149857
3910	0	-96.83312	-101.5586	4.72543	0.1754012	0.01120975	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.0579925	0.00235886	0.175401	0.1754012	0.3306277
3911	1	-98.03832	-102.8429	4.804559	0.1680801	0.008734303	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.0380312	0.006650953	0.16808	0.1680801	0.2262684
3912	0	-96.31887	-101.0653	4.746404	0.1754012	0.009346786	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.0657821	0.002124373	0.175401	0.1754012	0.3750379
3913	1	-99.18618	-103.4138	4.227651	0.2092559	0.01718087	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.0834383	0.001173266	0.209256	0.2092559	0.398738
3914	0	-95.89139	-100.6687	4.777352	0.1754012	0.006881502	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.0581981	0.001494915	0.175401	0.1754012	0.3317996
3915	1	-97.18699	-102.221	5.033999	0.1565756	0.007191915	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.00896992	0.0005386985	0.156576	0.1565756	0.05728812
3916	0	-96.11174	-100.9138	4.80204	0.1754012	0.004339758	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.0511573	0.001567786	0.175401	0.1754012	0.2916587
3917	1	-96.02579	-101.0237	4.997957	0.1565756	0.01115845	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0340636	0.0001763578	0.156576	0.1565756	0.2175536
3918	0	-99.28706	-103.9406	4.65353	0.1754012	0.01927086	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.0445957	0.001487684	0.175401	0.1754012	0.2542498
3919	1	-98.20358	-103.1925	4.988901	0.1565756	0.01212943	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0769075	0.0001109804	0.156576	0.1565756	0.4911845
3920	0	-99.31337	-104.5997	5.286321	0.1337584	0.01066271	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.0574161	0.002159465	0.133758	0.1337584	0.4292525
3921	1	-98.71631	-103.7548	5.038469	0.1468134	0.02016623	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	0.013474	9.11449e-05	0.146813	0.1468134	0.0917765
3922	0	-99.76979	-103.9889	4.219077	0.2140331	0.01027625	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.0698342	0.002586466	0.214033	0.2140331	0.3262776
3923	1	-95.30841	-100.4605	5.152133	0.1468134	0.008657446	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0371037	0.0002335564	0.146813	0.1468134	0.2527268
3924	0	-98.64993	-102.4502	3.800276	0.2421342	0.01383082	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.141934	0.003566024	0.242134	0.2421342	0.5861797
3925	1	-97.24699	-102.3754	5.128403	0.1468134	0.01058253	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0598447	0.0006814338	0.146813	0.1468134	0.4076239
3926	0	-97.60906	-101.4776	3.868552	0.2421342	0.007745882	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.154137	0.002823404	0.242134	0.2421342	0.6365763
3927	1	-96.2394	-101.0118	4.772441	0.1753272	0.007436773	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.0798846	0.001529046	0.175327	0.1753272	0.4556315
3928	0	-96.50971	-101.7274	5.217655	0.1375288	0.01121319	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.0175442	0.00346468	0.137529	0.1375288	0.1275676
3929	1	-96.93074	-101.6752	4.744481	0.1753272	0.0099934	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.0468089	0.001768444	0.175327	0.1753272	0.2669803
3930	0	-96.29239	-101.5571	5.264752	0.1375288	0.006131251	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.00628337	0.003836924	0.137529	0.1375288	0.04568764
3931	1	-98.17896	-101.9501	3.771144	0.2489243	0.00586432	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.154451	0.005421797	0.248924	0.2489243	0.6204737
3932	0	-97.0568	-101.6489	4.592105	0.1857953	0.01019427	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0665133	0.0028933	0.185795	0.1857953	0.3579926
3933	1	-97.82845	-101.5946	3.766178	0.2489243	0.01067799	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.134844	0.001104722	0.248924	0.2489243	0.5417049
3934	0	-98.114	-102.6477	4.533732	0.1857953	0.01532155	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.0806482	0.003603319	0.185795	0.1857953	0.4340701
3935	1	-98.62528	-102.348	3.722752	0.2489243	0.01520767	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.140745	0.0009176737	0.248924	0.2489243	0.565412
3936	0	-97.8236	-102.0695	4.245923	0.2110475	0.01033289	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.120089	0.003812954	0.211048	0.2110475	0.5690134
3937	1	-97.21865	-101.059	3.840308	0.2489243	0.002799466	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.152963	0.00157021	0.248924	0.2489243	0.6144963
3938	0	-98.99478	-103.3766	4.381839	0.1986494	0.006470995	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.0874157	0.01056021	0.198649	0.1986494	0.4400501
3939	1	-97.42035	-101.2253	3.80495	0.2489243	0.005809377	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.163526	0.002096114	0.248924	0.2489243	0.6569313
3940	0	-96.30049	-100.7848	4.484356	0.1986494	0.004999737	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.001779854	0.198649	0.1986494	0.5127162
3941	1	-98.40338	-102.6175	4.214131	0.2158439	0.009316653	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.141795	0.001634023	0.215844	0.2158439	0.6569313
3942	0	-96.85275	-101.327	4.474246	0.1986494	0.004419914	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.101851	0.003370583	0.198649	0.1986494	0.5127162
3943	1	-98.62751	-101.6667	3.039163	0.3043704	0.008042901	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.19995	0.002754337	0.30437	0.3043704	0.6569313
3944	0	-99.0297	-102.9108	3.881073	0.2358729	0.01004327	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.126662	0.00759508	0.235873	0.2358729	0.5369924
3945	1	-97.25905	-101.115	3.855915	0.2438401	0.00682561	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.143395	0.002740253	0.24384	0.2438401	0.5880711
3946	0	-98.22103	-102.0577	3.836672	0.2463973	0.003569216	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.134927	0.00452254	0.246397	0.2463973	0.5475983
3947	1	-97.51887	-101.247	3.728146	0.2547199	0.004740953	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.154956	0.003142658	0.25472	0.2547199	0.6083404
3948	0	-99.08433	-102.4864	3.402114	0.2750003	0.006933337	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.186401	0.006601284	0.275	0.2750003	0.6778195
3949	1	-99.69898	-102.9599	3.260914	0.2842891	0.006986305	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.185001	0.00832365	0.284289	0.2842891	0.6507499
3950	0	-101.3918	-104.73	3.338207	0.2750003	0.008296816	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.156212	0.01162842	0.275	0.2750003	0.5680445
3951	1	-100.4026	-104.5284	4.125807	0.2153322	0.01067307	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.13673	0.009790201	0.215332	0.2153322	0.6349706
3952	0	-96.95339	-100.8394	3.886052	0.2439789	0.004466589	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.146777	0.001901185	0.243979	0.2439789	0.6015963
3953	1	-95.66298	-100.9901	5.327134	0.1364349	0.004027928	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.000971179	0.001155895	0.136435	0.1364349	0.007118261
3954	0	-97.02154	-100.9316	3.910063	0.2439789	0.002736911	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.142963	0.001229737	0.243979	0.2439789	0.5859656
3955	1	-96.30421	-101.6311	5.326887	0.1364349	0.00285609	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.0364156	0.002352391	0.136435	0.1364349	0.2669081
3956	0	-97.88543	-101.7004	3.814956	0.2439789	0.01095606	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.150625	0.002521332	0.243979	0.2439789	0.6173698
3957	1	-97.57342	-102.7873	5.213879	0.1347562	0.01565531	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.0281303	0.003085017	0.134756	0.1347562	0.2087493
3958	0	-98.8948	-102.8742	3.979417	0.2311569	0.01345461	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.15551	0.0006167901	0.231157	0.2311569	0.6727474
3959	1	-96.91172	-102.2657	5.353943	0.1252782	0.01521024	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.00373658	0.002119772	0.125278	0.1252782	0.0298263
3960	0	-98.51791	-101.1496	2.631697	0.3368843	0.006610425	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.246489	0.001722987	0.336884	0.3368843	0.731673
3961	1	-97.79136	-103.1136	5.322274	0.1252782	0.01426742	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.0144692	0.00622946	0.125278	0.1252782	0.1154963
3962	0	-99.6938	-102.2687	2.57492	0.3368843	0.01032942	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.253995	0.003681749	0.336884	0.3368843	0.753953
3963	1	-96.25315	-101.6975	5.444376	0.1252782	0.003610134	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.00974581	0.004676508	0.125278	0.1252782	0.07779335
3964	0	-100.18	-102.8253	2.64531	0.3368843	0.003242356	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.223596	0.003729728	0.336884	0.3368843	0.6637168
3965	1	-95.89806	-101.3358	5.43776	0.1252782	0.005257532	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.0147515	0.003690741	0.125278	0.1252782	0.1177497
3966	0	-98.27378	-101.3852	3.111418	0.3035722	0.003084344	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.221786	0.00154821	0.303572	0.3035722	0.7305888
3967	1	-95.30669	-100.7336	5.426886	0.1252782	0.008796906	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.00291651	0.001238737	0.125278	0.1252782	0.02328024
3968	0	-98.18149	-101.2713	3.089831	0.3035722	0.004332644	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.214598	0.002458569	0.303572	0.3035722	0.70691
3969	1	-96.01501	-101.4225	5.407521	0.1252782	0.007838886	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.00475932	0.004133324	0.125278	0.1252782	0.03799001
3970	0	-98.79982	-102.6588	3.858934	0.2441284	0.005701399	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.172577	0.003179505	0.244128	0.2441284	0.70691
3971	1	-99.86605	-105.3818	5.51578	0.1096391	0.01431081	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.0183175	0.00761961	0.109639	0.1096391	0.1670708
3972	0	-98.91588	-102.7774	3.861573	0.2441284	0.00462631	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.170898	0.003990668	0.244128	0.2441284	0.7000353
3973	1	-97.15678	-102.5625	5.405749	0.1235741	0.006254558	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.00625785	0.008159584	0.123574	0.1235741	0.0506405
3974	0	-100.0826	-103.862	3.779442	0.2441284	0.01168233	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.172394	0.005147712	0.244128	0.2441284	0.7061593
