Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	total_speciation	turnover
1783	1	-87.68283	-90.69646	3.013636	0.08071126	0.04330433	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.0525154	0.04412721	0.0807113	0.08071126	0.6506576
1784	0	-89.83952	-92.59084	2.751313	0.08355641	0.02399947	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.0801911	0.07273178	0.0835564	0.08355641	0.9597235
1785	1	-86.85003	-90.22885	3.37882	0.08071126	0.01900873	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.0645239	0.03190441	0.0807113	0.08071126	0.7994407
1786	0	-86.86251	-91.71062	4.848107	0.05267656	0.02351739	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.0345251	0.04731186	0.0526766	0.05267656	0.6554162
1787	1	-87.02298	-91.62191	4.59893	0.06274667	0.01713703	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.0297949	0.01867893	0.0627467	0.06274667	0.4748443
1788	0	-86.60629	-91.21081	4.604523	0.05868393	0.02863737	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.031621	0.03079827	0.0586839	0.05868393	0.5388359
1789	1	-86.58512	-91.96934	5.384221	0.04724109	0.01417199	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.0159906	0.03539437	0.0472411	0.04724109	0.3384883
1790	0	-87.32285	-90.25777	2.934925	0.08643491	0.0358022	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.0681795	0.02543684	0.0864349	0.08643491	0.7887963
1791	1	-88.61433	-89.26025	0.6459147	0.1278697	0.01059859	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.113387	0.03294778	0.12787	0.1278697	0.8867408
1792	0	-88.97484	-93.84787	4.873039	0.03894314	0.05429402	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.00918128	0.09577474	0.0389431	0.03894314	0.2357612
1793	1	-87.29545	-89.75179	2.456343	0.09711692	0.01096019	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.0784148	0.03456446	0.0971169	0.09711692	0.8074266
1794	0	-87.7471	-92.08872	4.34162	0.05723434	0.03693271	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.0217391	0.05742028	0.0572343	0.05723434	0.3798254
1795	1	-87.4275	-90.0665	2.638995	0.08845919	0.02698603	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.0697735	0.05179878	0.0884592	0.08845919	0.788765
1796	0	-96.56905	-97.59945	1.030406	0.104105	0.10109	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.0382296	0.04543943	0.104105	0.104105	0.3672214
1797	1	-90.00848	-89.78448	-0.2239992	0.1300076	0.04574966	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.114475	0.07206472	0.130008	0.1300076	0.8805253
1798	0	-87.95697	-91.51672	3.559754	0.07643225	0.04011137	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.066049	0.01817432	0.0764322	0.07643225	0.8641508
1799	1	-90.10866	-89.76665	-0.342012	0.134956	0.0572779	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.112135	0.04288779	0.134956	0.134956	0.830898
1800	0	-88.34431	-90.36551	2.021194	0.1068759	0.01848878	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0836129	0.0124712	0.106876	0.1068759	0.7823364
1801	1	-87.76218	-90.10771	2.345529	0.09908255	0.02775408	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.0823275	0.01715375	0.0990825	0.09908255	0.830898
1802	0	-88.75806	-90.6192	1.861142	0.1068759	0.02228169	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.0721976	0.02468354	0.106876	0.1068759	0.6755269
1803	1	-88.60118	-92.84477	4.243593	0.06983089	0.01291494	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.0650182	0.01627401	0.0698309	0.06983089	0.9310807
1804	0	-87.26757	-92.29697	5.029394	0.05773975	0.003951322	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.0369131	0.01861632	0.0577397	0.05773975	0.6393015
1805	1	-87.49083	-91.59497	4.104134	0.06983089	0.01229715	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.0319951	0.03083764	0.0698309	0.06983089	0.4581798
1806	0	-86.78016	-92.75474	5.974577	0.03695761	0.01350419	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.00895294	0.0382274	0.0369576	0.03695761	0.2422488
1807	1	-87.53484	-91.34288	3.808042	0.07839131	0.008195267	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.0538561	0.01360253	0.0783913	0.07839131	0.6870159
1808	0	-87.13597	-93.04709	5.911121	0.03695761	0.01463606	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.016654	0.0434411	0.0369576	0.03695761	0.4506239
1809	1	-87.52977	-92.79068	5.260906	0.05017611	0.006289089	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.0372303	0.03814144	0.0501761	0.05017611	0.7419918
1810	0	-86.92921	-91.52991	4.600696	0.05539837	0.03852636	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.0284595	0.04084551	0.0553984	0.05539837	0.513724
1811	1	-87.0733	-93.17015	6.096848	0.03732428	0.009835791	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.0177547	0.02748643	0.0373243	0.03732428	0.4756882
1812	0	-87.48826	-91.29201	3.803744	0.06542783	0.03750138	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.0480497	0.06187667	0.0654278	0.06542783	0.7343923
1813	1	-86.80139	-92.37774	5.576346	0.04340223	0.02778096	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.0125039	0.02541935	0.0434022	0.04340223	0.2880945
1814	0	-89.54882	-90.27	0.7211772	0.1217329	0.05422732	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.111449	0.01831481	0.121733	0.1217329	0.91552
1815	1	-86.95741	-91.17848	4.221074	0.06499932	0.02944617	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03364	0.03074907	0.0649993	0.06499932	0.5175436
1816	0	-89.25826	-89.92898	0.6707223	0.1217329	0.04541171	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.0951668	0.03217591	0.121733	0.1217329	0.7817674
1817	1	-87.51992	-93.52977	6.00985	0.03620817	0.03783201	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.00573046	0.01483246	0.0362082	0.03620817	0.1582643
1818	0	-86.47563	-91.77387	5.298235	0.0477951	0.0204239	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.0252535	0.03444392	0.0477951	0.0477951	0.5283708
1819	1	-88.88167	-94.98734	6.10567	0.03620817	0.03025088	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.0244611	0.01283156	0.0362082	0.03620817	0.6755696
1820	0	-88.11795	-91.78945	3.671501	0.07187251	0.01248053	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.0604863	0.06176716	0.0718725	0.07187251	0.8415781
1821	1	-87.78609	-93.79555	6.009453	0.03620817	0.03876089	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.0156273	0.01394319	0.0362082	0.03620817	0.4315971
1822	0	-87.52101	-93.20494	5.683929	0.03619954	0.02588513	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.00418926	0.05942276	0.0361995	0.03619954	0.1157267
1823	1	-88.01265	-93.24199	5.229332	0.04701782	0.05377633	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.0111802	0.01260765	0.0470178	0.04701782	0.2377864
1824	0	-87.21762	-92.86058	5.64296	0.0378947	0.02319841	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.0100766	0.05611787	0.0378947	0.0378947	0.265911
1825	1	-87.49086	-92.25817	4.767314	0.04930197	0.04247135	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.0303079	0.05652064	0.049302	0.04930197	0.6147405
1826	0	-86.47478	-90.83994	4.365163	0.06310539	0.0207329	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.0378401	0.03632492	0.0631054	0.06310539	0.5996329
1827	1	-89.852	-93.65228	3.800277	0.04930197	0.08510906	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.0151942	0.1105867	0.049302	0.04930197	0.3081855
1828	0	-87.83885	-90.98998	3.151137	0.08426491	0.01435594	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.0766561	0.03817636	0.0842649	0.08426491	0.9097037
1829	1	-90.37044	-90.6033	0.2328582	0.1148279	0.08887488	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.0964851	0.07359358	0.114828	0.1148279	0.840258
1830	0	-88.06847	-92.75496	4.686492	0.05714658	0.02968996	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.0137736	0.03069804	0.0571466	0.05714658	0.2410231
1831	1	-88.74986	-91.21744	2.467583	0.08139228	0.07338642	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.0553044	0.06459743	0.0813923	0.08139228	0.6794802
1832	0	-89.40041	-93.91236	4.511957	0.05714658	0.04553871	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.0534513	0.03230286	0.0571466	0.05714658	0.9353369
1833	1	-91.32306	-93.80082	2.477765	0.07721165	0.1268997	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.0412383	0.03494639	0.0772117	0.07721165	0.5340948
1834	0	-88.45657	-93.79916	5.342585	0.04433856	0.04591638	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.0334836	0.02508758	0.0443386	0.04433856	0.7551803
1835	1	-88.97208	-91.91681	2.944726	0.07721165	0.07546745	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.0421012	0.03968248	0.0772117	0.07721165	0.5452704
1836	0	-86.42017	-91.05679	4.63662	0.05942938	0.020507	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.038853	0.03128242	0.0594294	0.05942938	0.6537681
1837	1	-87.21459	-92.34537	5.130787	0.04869189	0.03330752	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.0128609	0.032968	0.0486919	0.04869189	0.2641273
1838	0	-88.39457	-91.32505	2.930483	0.08717306	0.01472938	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.0485324	0.04256081	0.0871731	0.08717306	0.5567364
1839	1	-86.7046	-90.83952	4.13492	0.06526439	0.0210542	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.0393153	0.04617896	0.0652644	0.06526439	0.6024001
1840	0	-90.741	-97.96045	7.21945	0.01846776	0.007782652	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.00362599	0.02950155	0.0184678	0.01846776	0.1963417
1841	1	-87.20448	-91.09366	3.889179	0.06630979	0.02311336	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.0446401	0.06247231	0.0663098	0.06630979	0.6732056
1842	0	-89.50376	-94.38366	4.879897	0.05619441	0.03998756	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00993857	0.00672669	0.0561944	0.05619441	0.1768606
1843	1	-87.68871	-94.20372	6.515009	0.02938076	0.02691659	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.00273929	0.01586439	0.0293808	0.02938076	0.09323418
1844	0	-88.79791	-90.04534	1.247431	0.1103574	0.05428747	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.0867571	0.03332939	0.110357	0.1103574	0.7861464
1845	1	-92.05297	-97.84309	5.790117	0.02938076	0.1027803	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.0176955	0.01248999	0.0293808	0.02938076	0.6022813
1846	0	-88.8132	-91.52535	2.712154	0.08026082	0.07574041	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.0485629	0.04452002	0.0802608	0.08026082	0.6050636
1847	1	-87.76629	-90.85347	3.087177	0.07867752	0.06094253	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.0572238	0.03123842	0.0786775	0.07867752	0.7273214
1848	0	-89.11075	-93.27872	4.167965	0.04668659	0.07836402	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.017623	0.09612793	0.0466866	0.04668659	0.3774753
1849	1	-88.40374	-90.53469	2.130948	0.09162179	0.04607772	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.0657306	0.06468999	0.0916218	0.09162179	0.7174128
1850	0	-87.39115	-92.29	4.898851	0.04668659	0.04027267	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0219089	0.0611307	0.0466866	0.04668659	0.4692761
1851	1	-90.00464	-93.62263	3.617989	0.05329511	0.09774747	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.0164636	0.09241235	0.0532951	0.05329511	0.3089139
1852	0	-87.16529	-90.56987	3.404583	0.07708591	0.01628229	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.0517639	0.05363028	0.0770859	0.07708591	0.6715099
1853	1	-86.85247	-91.71823	4.865754	0.05183867	0.02683631	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.0218773	0.04721478	0.0518387	0.05183867	0.4220259
1854	0	-88.25112	-90.01625	1.765135	0.1040886	0.04203333	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0788429	0.0311209	0.104089	0.1040886	0.7574596
1855	1	-87.4884	-90.55536	3.066964	0.0855927	0.006756075	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.0614216	0.04629134	0.0855927	0.0855927	0.7176032
1856	0	-87.46243	-90.29702	2.834588	0.08856882	0.01025631	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.0726372	0.04831674	0.0885688	0.08856882	0.8201214
1857	1	-89.60161	-91.06922	1.467613	0.1155753	0.01335487	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.113675	0.02119017	0.115575	0.1155753	0.9835605
1858	0	-87.31431	-90.89564	3.581326	0.07685846	0.009126925	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.0635489	0.04446506	0.0768585	0.07685846	0.8268306
