Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	total_speciation	turnover
2012	0	-84.29763	-88.88188	4.584254	0.2020998	0.002630023	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.01230031	0.2021	0.2020998	0.2305691
2013	1	-87.47933	-92.02505	4.545722	0.2048446	0.009398833	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.022113	0.006252487	0.204845	0.2048446	0.1079501
2014	0	-84.43533	-88.94865	4.513318	0.2020998	0.001253087	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.0499135	0.02077081	0.2021	0.2020998	0.2469743
2015	1	-87.37124	-91.89712	4.525878	0.2048446	0.01158827	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.0758571	0.006047503	0.204845	0.2048446	0.3703152
2016	0	-84.86626	-89.54206	4.675804	0.1955516	0.003125976	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.0669975	0.01012176	0.195552	0.1955516	0.3426077
2017	1	-88.4976	-92.68463	4.187027	0.2432771	0.002410952	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.148398	0.005253648	0.243277	0.2432771	0.6099977
2018	0	-87.72077	-92.27195	4.55118	0.1955516	0.02194645	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.0342773	0.003763644	0.195552	0.1955516	0.1752853
2019	1	-85.29236	-89.43558	4.143219	0.2433905	0.002265582	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.104284	0.009650391	0.24339	0.2433905	0.4284624
2020	0	-86.97873	-91.62968	4.650944	0.1955516	0.01385832	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.052766	0.001875398	0.195552	0.1955516	0.2698318
2021	1	-86.28936	-90.40758	4.118217	0.2417604	0.006482986	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.103694	0.009793257	0.24176	0.2417604	0.4289131
2022	0	-88.2863	-92.86098	4.574685	0.1942419	0.02440372	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0723117	0.0004503186	0.194242	0.1942419	0.3722767
2023	1	-87.8686	-91.95233	4.08373	0.2437368	0.006988766	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.0569408	0.01048089	0.243737	0.2437368	0.2336158
2024	0	-88.6906	-92.69452	4.003918	0.2565463	0.01070151	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0865412	0.0001321034	0.256546	0.2565463	0.3373318
2025	1	-87.09245	-91.13304	4.040594	0.2437368	0.0101402	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.090502	0.01164307	0.243737	0.2437368	0.3713103
2026	0	-90.99919	-94.17204	3.172845	0.3226292	0.0183512	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.229102	0.0001807639	0.322629	0.3226292	0.7101107
2027	1	-88.68215	-92.84238	4.160228	0.2276799	0.02234696	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.0922282	0.005795845	0.22768	0.2276799	0.4050783
2028	0	-89.30122	-92.7723	3.471081	0.3015831	0.01209819	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.184875	0.0006264288	0.301583	0.3015831	0.6130153
2029	1	-88.68065	-92.87435	4.1937	0.2276799	0.01533318	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.0485678	0.009462447	0.22768	0.2276799	0.2133161
2030	0	-89.36199	-92.83219	3.470199	0.3015831	0.01259661	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.147072	0.000216227	0.301583	0.3015831	0.487668
2031	1	-88.98971	-92.97189	3.982182	0.2276799	0.0101576	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.0604977	0.03578981	0.22768	0.2276799	0.2657138
2032	0	-90.15658	-93.58871	3.432134	0.3015831	0.01632376	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.132798	0.000295529	0.301583	0.3015831	0.4403377
2033	1	-87.33173	-92.41551	5.083787	0.1366691	0.0125309	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.00968833	0.02711073	0.136669	0.1366691	0.07088897
2034	0	-90.00578	-93.29303	3.287247	0.3151126	0.01508122	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.156916	0.0005879609	0.315113	0.3151126	0.4979685
2035	1	-86.13504	-91.3641	5.229052	0.1366691	0.008859855	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.0143551	0.01625529	0.136669	0.1366691	0.1050354
2036	0	-88.60506	-93.09605	4.490994	0.219334	0.002986763	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.0740629	0.001603095	0.219334	0.219334	0.3376719
2037	1	-86.42163	-90.94408	4.522441	0.1984091	0.004117048	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.00393641	0.02120607	0.198409	0.1984091	0.01983988
2038	0	-86.78292	-91.23849	4.455571	0.2177008	0.004600257	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.0454895	0.005395702	0.217701	0.2177008	0.2089541
2039	1	-85.33648	-90.33113	4.994647	0.1673621	0.006972357	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.0169076	0.006558845	0.167362	0.1673621	0.1010239
2040	0	-84.25833	-88.84371	4.585378	0.2028826	0.002369218	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.050808	0.01155535	0.202883	0.2028826	0.2504306
2041	1	-84.61781	-89.28905	4.671239	0.1860548	0.00189968	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.0467475	0.02264152	0.186055	0.1860548	0.2512569
2042	0	-84.45754	-88.98221	4.524671	0.2028826	0.000972865	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.0349742	0.01902242	0.202883	0.2028826	0.1723864
2043	1	-84.68869	-89.54147	4.852781	0.1756113	0.003837548	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.0474189	0.01446678	0.175611	0.1756113	0.2700216
2044	0	-85.97217	-89.74401	3.771835	0.2758575	0.001075464	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.116782	0.01092993	0.275858	0.2758575	0.4233402
2045	1	-85.33315	-90.07999	4.746845	0.1756113	0.005143652	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.0393663	0.02375423	0.175611	0.1756113	0.2241674
2046	0	-85.49278	-89.24345	3.75067	0.2758575	0.0008164464	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.143811	0.01330536	0.275858	0.2758575	0.5213248
2047	1	-88.20677	-93.0771	4.870329	0.157204	0.02038465	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.0311542	0.01716996	0.157204	0.157204	0.198177
2048	0	-89.93176	-93.00431	3.072549	0.3210784	0.01423252	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.212044	0.01609873	0.321078	0.3210784	0.6604105
2049	1	-88.33788	-93.05424	4.716364	0.157204	0.01831513	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.0128491	0.03463599	0.157204	0.157204	0.08173494
2050	0	-90.12454	-93.12424	2.999697	0.3210784	0.005676708	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.218508	0.03193979	0.321078	0.3210784	0.6805456
2051	1	-89.99605	-94.07631	4.080261	0.2077305	0.01946286	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.0664985	0.03944142	0.207731	0.2077305	0.320119
2052	0	-93.09842	-96.38946	3.291033	0.2805963	0.007515383	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.190959	0.04716264	0.280596	0.2805963	0.6805456
2053	1	-85.3171	-89.8114	4.4943	0.2077305	0.004557537	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.0344206	0.01294284	0.207731	0.2077305	0.1656981
2054	0	-85.1424	-89.54092	4.398518	0.2184838	0.003538164	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.0874855	0.01126952	0.218484	0.2184838	0.4004209
2055	1	-85.08622	-90.0616	4.975383	0.1530837	0.007566623	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.00196669	0.02418441	0.153084	0.1530837	0.01284717
2056	0	-84.07361	-88.98894	4.915327	0.1657643	0.004205434	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.007194	0.01908095	0.165764	0.1657643	0.04339894
2057	1	-88.45359	-92.9969	4.543313	0.1802246	0.02090817	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.000430834	0.02307868	0.180225	0.1802246	0.002390541
2058	0	-87.13131	-91.8738	4.742496	0.1657643	0.01829448	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.00741873	0.02227505	0.165764	0.1657643	0.0447547
2059	1	-90.43767	-94.84264	4.404976	0.1802246	0.03674691	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.0409184	0.02107362	0.180225	0.1802246	0.2270411
2060	0	-85.78743	-90.66553	4.878103	0.1657643	0.00786672	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0387566	0.0191421	0.165764	0.1657643	0.2338052
2061	1	-91.5431	-95.83489	4.29179	0.1802246	0.04948153	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0340898	0.0196576	0.180225	0.1802246	0.189152
2062	0	-88.15237	-92.85294	4.700569	0.1657643	0.0186027	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.0341221	0.02615952	0.165764	0.1657643	0.205847
2063	1	-87.01877	-91.60261	4.583836	0.1802246	0.01410688	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.0315534	0.02582759	0.180225	0.1802246	0.175078
2064	0	-83.83403	-88.76158	4.927552	0.1657643	0.003006686	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.00158317	0.01905721	0.165764	0.1657643	0.00955074
2065	1	-85.36156	-89.7948	4.433247	0.2062012	0.005432267	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0494956	0.0199186	0.206201	0.2062012	0.2400356
2066	0	-84.2611	-88.91573	4.65463	0.1956409	0.002664573	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.0312409	0.01259852	0.195641	0.1956409	0.1596848
2067	1	-85.13033	-89.59045	4.460116	0.208278	0.005086379	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0707242	0.0152076	0.208278	0.208278	0.3395665
2068	0	-87.23911	-92.38409	5.144979	0.141625	0.002774175	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.0354223	0.02509308	0.141625	0.141625	0.2501134
2069	1	-86.19714	-90.5438	4.346659	0.208278	0.006055236	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.0694589	0.02558439	0.208278	0.208278	0.3334913
2070	0	-86.41877	-91.06809	4.649321	0.1763904	0.004504464	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.00438209	0.03325678	0.17639	0.1763904	0.02484314
2071	1	-87.09797	-91.57209	4.474128	0.208278	0.009674915	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.0272557	0.00921781	0.208278	0.208278	0.1308621
2072	0	-86.78826	-91.47098	4.68272	0.1763904	0.01310019	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.0429328	0.02132122	0.17639	0.1763904	0.2433966
2073	1	-85.89663	-90.26056	4.363929	0.208278	0.002780557	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.0438658	0.02713209	0.208278	0.208278	0.2106119
2074	0	-86.78968	-91.76037	4.97069	0.1557893	0.01293928	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.03068	0.01619352	0.155789	0.1557893	0.1969325
2075	1	-85.53777	-89.9251	4.387333	0.208278	0.004163752	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.0677148	0.02340849	0.208278	0.208278	0.3251172
2076	0	-83.6148	-88.66081	5.046012	0.1557893	0.002096701	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.00852157	0.01950389	0.155789	0.1557893	0.05469933
2077	1	-85.26835	-89.77425	4.505896	0.208278	0.003507198	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.0856495	0.01220882	0.208278	0.208278	0.4112269
2078	0	-84.36783	-89.56469	5.196856	0.1484853	0.001854072	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.0252356	0.01299699	0.148485	0.1484853	0.1699533
2079	1	-84.19402	-88.73809	4.544074	0.208278	0.001177047	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.0497731	0.01072109	0.208278	0.208278	0.2389743
2080	0	-84.87915	-90.10256	5.223407	0.1484853	0.003535673	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0221781	0.0086603	0.148485	0.1484853	0.1493623
2081	1	-85.19856	-89.59579	4.397229	0.208278	0.0009386291	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.0664415	0.02564402	0.208278	0.208278	0.3190039
2082	0	-84.99356	-89.82946	4.835902	0.177433	0.001914183	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.0601802	0.01599925	0.177433	0.177433	0.3391715
2083	1	-84.2107	-88.76993	4.55923	0.208278	0.0005440519	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.0732578	0.009838526	0.208278	0.208278	0.3517309
2084	0	-84.35793	-89.02702	4.669091	0.1963513	0.001688455	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.0220292	0.01131792	0.196351	0.1963513	0.1121926
2085	1	-85.21568	-89.93843	4.722751	0.1884073	0.0003288833	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.0778578	0.01637662	0.188407	0.1884073	0.4132422
2086	0	-84.32898	-88.99421	4.665233	0.1922572	0.002113977	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.059025	0.01595004	0.192257	0.1922572	0.3070106
2087	1	-84.41481	-89.08278	4.667969	0.1884073	0.002444618	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0214559	0.0197391	0.188407	0.1884073	0.1138806
2088	0	-85.53352	-90.11675	4.583226	0.1922572	0.005194712	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.0625555	0.02106998	0.192257	0.1922572	0.3253738
