Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
6066	2	-28.64246	-43.34544	14.70297	0.003230284	0.00460308	0.02884394	0.001841323	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.0130195	0.005043415	0.0288439	0.00323028	0.00460308	0.0366773	0.3549745
6067	3	-28.75507	-43.39029	14.63523	0.005925794	0.00579006	0.02611843	0.002853409	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.0011386	0.002903991	0.0261184	0.00592579	0.00579006	0.03783429	0.03009436
6068	0	-32.38939	-46.70092	14.31153	0.0005732193	0.02299694	0.01752197	0.006124758	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.014977	0.009752436	0.017522	0.000573219	0.0229969	0.04109213	0.3644737
6069	1	-34.48377	-48.36665	13.88289	0.00621928	0.02031013	0.01705152	0.0284514	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.00677054	0.01329212	0.0170515	0.00621928	0.0203101	0.04358092	0.1553556
6070	2	-29.13684	-44.38884	15.252	0.002945078	0.00286624	0.02171304	0.008314731	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.00475499	0.006178926	0.021713	0.00294508	0.00286624	0.02752436	0.1727558
6071	3	-24.00839	-39.48855	15.48016	0.00139088	0.0001194671	0.02455855	0.0006263428	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.00517225	0.0009918196	0.0245585	0.00139088	0.000119467	0.02606889	0.1984069
6072	0	-32.06584	-47.22391	15.15806	0.01130582	0.0003426074	0.01417961	0.03044722	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.00352767	0.005025488	0.0141796	0.0113058	0.000342607	0.02582804	0.1365829
6073	1	-31.84389	-46.74397	14.90008	0.005568983	0.001816083	0.02280711	0.02637885	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.00962508	0.005086456	0.0228071	0.00556898	0.00181608	0.03019218	0.3187938
6074	2	-30.26298	-45.76563	15.50265	0.00382457	0.01028047	0.01016399	0.007855798	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.00100321	0.003805738	0.010164	0.00382457	0.0102805	0.02426903	0.04133715
6075	3	-24.10732	-39.93423	15.82692	0.000491774	0.0005694439	0.01989145	0.000749988	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.00148738	0.001135073	0.0198914	0.000491774	0.000569444	0.02095266	0.07098742
6076	0	-33.12467	-48.08952	14.96485	0.006671862	0.01136654	0.01120636	0.02929746	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.00870206	0.002161436	0.0112064	0.00667186	0.0113665	0.02924476	0.2975595
6077	1	-32.36629	-47.11622	14.74993	0.001989369	0.009972318	0.01689798	0.04877075	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	7.76547e-05	0.006810029	0.016898	0.00198937	0.00997232	0.02885967	0.002690769
6078	2	-29.58528	-45.30478	15.71949	0.002201237	0.006439592	0.01286589	0.004657083	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.00169899	0.004185927	0.0128659	0.00220124	0.00643959	0.02150672	0.07899822
6079	3	-28.11663	-43.10086	14.98423	0.004990449	0.003914156	0.02346552	0.005527043	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.00279626	0.002648401	0.0234655	0.00499045	0.00391416	0.03237012	0.08638404
6080	0	-30.36474	-45.16026	14.79552	0.002526202	0.0124898	0.01941552	0.00989208	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.0071029	0.00307545	0.0194155	0.0025262	0.0124898	0.03443152	0.2062907
6081	1	-34.57651	-48.46126	13.88476	0.001097282	0.02351313	0.01800838	0.0387291	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.00511916	0.009398458	0.0180084	0.00109728	0.0235131	0.04261879	0.1201151
6082	2	-34.538	-47.99042	13.45242	0.01925529	0.0104547	0.02460851	0.01014429	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.0352764	0.001310937	0.0246085	0.0192553	0.0104547	0.0543185	0.6494364
6083	3	-28.48169	-43.3752	14.89352	0.001423048	0.003131968	0.02901575	0.007385007	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.0118156	0.001662071	0.0290157	0.00142305	0.00313197	0.03357076	0.3519625
6084	0	-30.49921	-45.38684	14.88763	0.01154905	0.005893816	0.01583423	0.01053726	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.00611947	0.001103912	0.0158342	0.011549	0.00589382	0.03327709	0.1838943
6085	1	-35.78344	-49.92898	14.14554	0.005960392	0.005304645	0.02318336	0.0624603	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.0176798	0.01539074	0.0231834	0.00596039	0.00530465	0.0344484	0.5132244
6086	2	-31.33818	-46.00886	14.67068	0.006612866	0.001721791	0.02498507	0.03256025	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.00687545	0.000484464	0.0249851	0.00661287	0.00172179	0.03331973	0.2063476
6087	3	-29.73527	-44.20382	14.46856	0.01158226	0.003581163	0.02509893	0.005260581	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.00536644	0.0005806803	0.0250989	0.0115823	0.00358116	0.04026235	0.1332867
6088	0	-32.7114	-47.48726	14.77586	0.01154905	0.009978154	0.0100227	0.03355724	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.00458278	0.001057453	0.0100227	0.011549	0.00997815	0.03154991	0.1452551
6089	1	-35.20467	-49.42769	14.22303	0.0215183	0.002414929	0.007656856	0.06741371	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.00409744	0.02220989	0.00765686	0.0215183	0.00241493	0.03159008	0.1297066
6090	2	-35.30832	-49.08001	13.77169	0.03071373	0.002028513	0.01246747	0.04088714	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.00781985	0.000851817	0.0124675	0.0307137	0.00202851	0.04520972	0.1729684
6091	3	-31.6952	-45.3336	13.6384	0.002575082	0.002765554	0.04709805	0.005455689	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.00154143	0.0002404163	0.0470981	0.00257508	0.00276555	0.05243869	0.02939495
6092	0	-34.71759	-49.15794	14.44034	0.004993777	0.02072318	0.008866821	0.04412158	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.0126371	0.003324328	0.00886682	0.00499378	0.0207232	0.03458378	0.3654041
6093	1	-34.78153	-49.38721	14.60567	0.0006423015	0.001719024	0.02018003	0.06154539	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.00130804	0.05161356	0.02018	0.000642301	0.00171902	0.02254135	0.05802855
6094	2	-37.62386	-50.54949	12.92562	0.02388672	0.007472913	0.02535178	0.04668629	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.0136933	0.001106024	0.0253518	0.0238867	0.00747291	0.05671141	0.2414562
6095	3	-27.61052	-41.83225	14.22173	0.003903977	0.0006230918	0.03933934	0.005328113	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.0143618	0.000581564	0.0393393	0.00390398	0.000623092	0.04386641	0.3273996
6096	0	-32.85007	-47.52987	14.67979	0.01065665	0.002299759	0.01657723	0.05252345	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.00269346	0.005468234	0.0165772	0.0106567	0.00229976	0.02953364	0.09119975
6097	1	-34.21642	-48.60819	14.39177	0.004062117	0.005552414	0.01717288	0.05998641	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.000281798	0.04556336	0.0171729	0.00406212	0.00555241	0.02678741	0.01051978
6098	2	-36.13597	-49.64685	13.51088	0.02388672	0.006245716	0.01520559	0.06585895	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.00789532	0.001084481	0.0152056	0.0238867	0.00624572	0.04533802	0.1741435
6099	3	-24.81355	-39.28486	14.47131	0.0005473002	0.0007410977	0.03933934	0.001144588	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.0121813	0.00192597	0.0393393	0.0005473	0.000741098	0.04062774	0.2998264
6100	0	-33.05668	-48.33799	15.28132	0.002287836	0.007859844	0.01204899	0.02043638	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.00184066	0.02751223	0.012049	0.00228784	0.00785984	0.02219667	0.08292483
6101	1	-34.94281	-48.73444	13.79163	0.01502712	0.00738576	0.01745566	0.02898365	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.00567477	0.04723992	0.0174557	0.0150271	0.00738576	0.03986854	0.142337
6102	2	-33.88771	-48.55613	14.66842	0.01327145	0.01030709	0.005835957	0.05807604	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	1.49807e-05	0.001866262	0.00583596	0.0132714	0.0103071	0.02941449	0.0005092966
6103	3	-28.17561	-42.74182	14.56621	0.00739856	0.0005465089	0.03084703	0.003085891	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.0025052	0.003031129	0.030847	0.00739856	0.000546509	0.0387921	0.06458028
6104	0	-36.19121	-50.47611	14.2849	0.002461291	0.02815233	0.003087974	0.02084886	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.0115676	0.04816604	0.00308797	0.00246129	0.0281523	0.03370159	0.3432346
6105	1	-28.73473	-44.16115	15.42642	0.0006158689	0.006594396	0.01791734	0.005654101	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.000300075	0.007767351	0.0179173	0.000615869	0.0065944	0.0251276	0.01194206
6106	2	-35.89841	-50.66192	14.76351	0.001208342	0.0256301	0.0002824374	0.04669541	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.00277404	0.01940273	0.000282437	0.00120834	0.0256301	0.02712088	0.1022843
6107	3	-29.36112	-43.69848	14.33736	0.007700147	0.003683106	0.03084703	0.004842256	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.0156794	0.000678712	0.030847	0.00770015	0.00368311	0.04223029	0.3712837
6108	0	-36.46659	-49.68876	13.22216	0.007340361	0.02442766	0.01535659	0.01928992	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.0133524	0.06432361	0.0153566	0.00734036	0.0244277	0.04712461	0.2833417
6109	1	-32.60061	-46.84298	14.24237	0.006081704	0.01931596	0.01791734	0.005545756	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.000142217	0.002065424	0.0179173	0.0060817	0.019316	0.043315	0.00328333
6110	2	-34.46428	-49.5042	15.03992	0.01040614	0.01699994	0.0008443604	0.01337151	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.00363328	0.01737149	0.00084436	0.0104061	0.0169999	0.02825044	0.1286098
6111	3	-26.09902	-40.86967	14.77065	0.003998803	0.003429316	0.02902202	0.0003375687	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.00156436	0.001330499	0.029022	0.0039988	0.00342932	0.03645014	0.04291793
6112	0	-36.38788	-49.73085	13.34297	0.006550914	0.02442766	0.01244507	0.0355937	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.0125155	0.06121547	0.0124451	0.00655091	0.0244277	0.04342364	0.2882185
6113	1	-25.09098	-40.3508	15.25982	0.001653884	0.002145949	0.0252491	0.001975049	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.00288409	0.001324038	0.0252491	0.00165388	0.00214595	0.02904893	0.0992837
6114	2	-36.84729	-52.16433	15.31704	0.0002754398	0.01698152	0.001206892	0.06054119	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.000457495	0.00932894	0.00120689	0.00027544	0.0169815	0.01846385	0.02477786
6115	3	-26.99984	-42.10473	15.10489	0.008988547	0.002114063	0.020558	0.0003916237	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.000927273	0.0005641854	0.020558	0.00898855	0.00211406	0.03166061	0.02928792
6116	0	-35.59731	-49.41118	13.81388	0.004084139	0.01900557	0.01244507	0.0789357	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.00277694	0.02466173	0.0124451	0.00408414	0.0190056	0.03553478	0.07814722
6117	1	-29.01445	-43.64799	14.63355	0.001338743	0.007161767	0.02862857	0.004448357	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.000455976	0.006293474	0.0286286	0.00133874	0.00716177	0.03712908	0.01228083
6118	2	-33.86827	-48.97899	15.11072	0.00114504	0.01923372	0.003882165	0.04581831	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	1.03104e-05	0.005091727	0.00388216	0.00114504	0.0192337	0.02426092	0.0004249786
6119	3	-23.25418	-39.01477	15.76059	0.0004106339	0.0008416054	0.02075473	0.0006918749	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	7.43489e-05	0.0006250066	0.0207547	0.000410634	0.000841605	0.02200697	0.003378426
6120	0	-33.36968	-47.49931	14.12962	0.004621866	0.02129599	0.01670752	0.011146	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.00457206	0.01244985	0.0167075	0.00462187	0.021296	0.04262537	0.1072616
6121	1	-27.7134	-42.76585	15.05245	0.0005231553	0.001385248	0.02862857	0.0008978729	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.00163309	0.01297564	0.0286286	0.000523155	0.00138525	0.03053697	0.05347918
6122	2	-36.50614	-49.52826	13.02212	0.03109248	0.01242706	0.01390274	0.01760321	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.0293419	0.01568472	0.0139027	0.0310925	0.0124271	0.05742228	0.5109851
6123	3	-29.61822	-44.27461	14.65639	0.005499194	0.01134538	0.02075473	0.0004846829	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.0037904	0.004761199	0.0207547	0.00549919	0.0113454	0.0375993	0.1008105
6124	0	-32.51998	-45.91432	13.39434	0.0001751722	0.01249447	0.04165597	0.005696821	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.0231908	0.01151811	0.041656	0.000175172	0.0124945	0.05432562	0.4268851
6125	1	-28.51161	-43.4453	14.93369	0.0002575969	0.002977773	0.02862857	0.001674993	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.00213582	0.01501173	0.0286286	0.000257597	0.00297777	0.03186394	0.0670293
6126	2	-32.40587	-47.425	15.01913	0.0009587799	0.012554	0.01469692	0.01799313	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.00682388	0.01510699	0.0146969	0.00095878	0.012554	0.0282097	0.2418985
6127	3	-30.62771	-45.78311	15.1554	0.00334784	0.01339113	0.01349692	0.0003464557	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.00925645	0.005288252	0.0134969	0.00334784	0.0133911	0.03023589	0.3061411
6128	0	-32.04033	-46.85833	14.818	0.003643601	0.02442123	0.006309409	0.004703147	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.00417223	0.006408074	0.00630941	0.0036436	0.0244212	0.03437424	0.1213767
6129	1	-28.13689	-42.86944	14.73255	0.002028158	0.003113293	0.03086995	0.0003629259	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.0108001	0.008112281	0.03087	0.00202816	0.00311329	0.0360114	0.299908
6130	2	-30.78755	-45.69496	14.90741	0.003553888	0.009320646	0.01817492	0.01818674	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00267439	0.00669091	0.0181749	0.00355389	0.00932065	0.03104946	0.08613334
6131	3	-25.62226	-40.76517	15.14291	0.0004558518	0.005209691	0.02513396	0.0002367884	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.00206302	0.002797913	0.025134	0.000455852	0.00520969	0.0307995	0.06698232
6132	0	-32.92391	-46.83615	13.91224	0.002040739	0.003541587	0.04016268	0.01716721	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.000416105	0.006861289	0.0401627	0.00204074	0.00354159	0.04574501	0.009096181
6133	1	-28.73137	-43.20893	14.47756	0.002439991	0.001398054	0.03568872	0.0008564669	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.0155996	0.009107995	0.0356887	0.00243999	0.00139805	0.03952677	0.394659
6134	2	-34.38902	-48.75775	14.36873	0.03257156	0.002603688	0.003862933	0.01148055	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.0110939	0.01270394	0.00386293	0.0325716	0.00260369	0.03903818	0.2841816
6135	3	-25.41015	-40.51769	15.10754	0.00597829	0.0004340405	0.02513396	0.0001908813	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	9.05679e-05	0.001280363	0.025134	0.00597829	0.00043404	0.03154629	0.002870953
6136	0	-30.64226	-45.14	14.49774	0.001130923	0.004748008	0.03208266	0.014005	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.0157718	0.004631438	0.0320827	0.00113092	0.00474801	0.03796159	0.4154662
