Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	total_speciation	turnover
78	0	-33.62365	-39.39094	5.767287	0.04428394	0.002653625	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.0193467	0.001074962	0.0442839	0.04428394	0.4368792
79	1	-33.65063	-40.88378	7.233153	0.02261486	0.001029222	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.00327813	0.004106246	0.0226149	0.02261486	0.1449545
80	0	-33.32598	-39.70042	6.374435	0.03511803	0.003240238	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.00807582	0.002374089	0.035118	0.03511803	0.2299623
81	1	-34.99037	-41.05637	6.065996	0.03917403	0.002513272	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.00711938	0.006243649	0.039174	0.03917403	0.1817371
82	0	-32.09415	-39.13725	7.043106	0.0257066	0.00131182	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.00411072	0.001712751	0.0257066	0.0257066	0.1599093
83	1	-33.47808	-40.96798	7.489896	0.01907565	0.001711372	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.00175027	0.001921639	0.0190756	0.01907565	0.09175421
84	0	-33.13369	-39.43221	6.298517	0.03638797	0.0009110738	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.0106234	0.003621748	0.036388	0.03638797	0.2919469
85	1	-33.5741	-40.23494	6.660841	0.03103439	0.003036642	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.0104277	0.001827168	0.0310344	0.03103439	0.3360049
86	0	-34.68271	-40.66453	5.981822	0.04108007	0.001214682	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.0237367	0.002941987	0.0410801	0.04108007	0.5778157
87	1	-34.73565	-41.27231	6.536656	0.0319564	0.005668352	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.00119376	0.005316882	0.0319564	0.0319564	0.03735575
88	0	-33.49168	-39.23265	5.740972	0.04468925	0.0008391395	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.0113511	0.002752818	0.0446892	0.04468925	0.2539996
89	1	-36.19057	-42.55109	6.36052	0.03421017	0.009115604	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.00936346	0.004090624	0.0342102	0.03421017	0.2737041
90	0	-32.8742	-39.00435	6.130151	0.03893089	0.001878727	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.00950094	0.002123328	0.0389309	0.03893089	0.2440464
91	1	-36.30553	-42.80721	6.501679	0.0324204	0.007921076	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.0122496	0.003392886	0.0324204	0.0324204	0.3778368
92	0	-36.19286	-43.56192	7.369057	0.01968428	0.002545236	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.00061271	0.009014954	0.0196843	0.01968428	0.03112687
93	1	-35.16701	-41.86498	6.697971	0.02952372	0.004128199	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.00430137	0.007339948	0.0295237	0.02952372	0.145692
94	0	-33.97051	-39.92527	5.954759	0.04134338	0.001745033	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.00423439	0.003319538	0.0413434	0.04134338	0.1024201
95	1	-36.67919	-43.31336	6.634172	0.02975174	0.0007173792	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.00492228	0.01557349	0.0297517	0.02975174	0.1654453
96	0	-33.36122	-39.32621	5.964983	0.04134338	0.002068413	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.00552126	0.001973762	0.0413434	0.04134338	0.1335463
97	1	-39.25932	-45.1458	5.886481	0.03854198	0.0020573	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.0114997	0.02896787	0.038542	0.03854198	0.2983672
98	0	-35.95881	-42.06957	6.110766	0.03920489	0.003185694	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0272143	0.0008834037	0.0392049	0.03920489	0.6941565
99	1	-38.01828	-44.11596	6.097677	0.03654839	0.001217499	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.00455747	0.02230362	0.0365484	0.03654839	0.1246969
100	0	-32.40584	-38.52683	6.120987	0.03920489	0.001685941	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.00698169	0.001361053	0.0392049	0.03920489	0.1780821
101	1	-37.96053	-44.07856	6.118028	0.03627504	0.001526286	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.00330425	0.02182673	0.036275	0.03627504	0.09108876
102	0	-32.53274	-39.39854	6.865799	0.02802252	0.001258558	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.00266398	0.003679602	0.0280225	0.02802252	0.09506554
103	1	-38.33193	-45.11479	6.782862	0.02795635	0.002821237	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.0133644	0.01086261	0.0279564	0.02795635	0.4780458
104	0	-36.79474	-43.02403	6.229294	0.03570981	0.0005844232	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.00231458	0.01550232	0.0357098	0.03570981	0.06481624
105	1	-37.1472	-43.41609	6.268888	0.03562549	0.001478928	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0155422	0.0112243	0.0356255	0.03562549	0.436266
106	0	-39.67545	-45.26941	5.593955	0.04417208	0.000457635	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.00278971	0.02136813	0.0441721	0.04417208	0.06315561
107	1	-37.83194	-45.23196	7.40002	0.01859506	0.0008185964	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.000792652	0.01508429	0.0185951	0.01859506	0.04262701
108	0	-36.64512	-43.3174	6.672272	0.02950164	0.0005757954	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.00704747	0.01361318	0.0295016	0.02950164	0.2388841
109	1	-36.6636	-43.24103	6.57743	0.03030743	0.001655405	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.00247668	0.01651441	0.0303074	0.03030743	0.08171864
110	0	-34.34855	-40.99706	6.648513	0.03066093	0.0006796596	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.00353794	0.007967467	0.0306609	0.03066093	0.1153892
111	1	-35.60681	-42.80241	7.195606	0.02229899	0.001381992	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.00119222	0.009665486	0.022299	0.02229899	0.05346518
112	0	-31.77444	-38.47789	6.703453	0.03066093	0.001102211	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.00459391	0.002050987	0.0306609	0.03066093	0.1498295
113	1	-34.05568	-41.40554	7.349862	0.02061047	0.004089019	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	1.58223e-05	0.003065045	0.0206105	0.02061047	0.000767683
114	0	-33.69452	-39.93246	6.237944	0.03705746	0.0009549173	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.00276988	0.005062818	0.0370575	0.03705746	0.07474543
115	1	-33.50594	-40.38681	6.880869	0.02773037	0.002558462	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.0066819	0.002868029	0.0277304	0.02773037	0.2409597
116	0	-35.32336	-40.7726	5.44924	0.04898658	0.00146014	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.0336208	0.001955504	0.0489866	0.04898658	0.6863278
117	1	-32.48378	-39.39293	6.909154	0.02755656	0.002479066	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.00539837	0.001305951	0.0275566	0.02755656	0.1959015
118	0	-32.29054	-39.41726	7.12672	0.02464304	0.0009484782	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.00623792	0.0009785041	0.024643	0.02464304	0.2531311
119	1	-32.51574	-39.00126	6.48552	0.03378244	0.002178794	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.00924131	0.001448666	0.0337824	0.03378244	0.2735535
120	0	-31.8484	-38.97525	7.126855	0.02464304	0.00110142	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.00465913	0.0008119964	0.024643	0.02464304	0.1890648
121	1	-32.92265	-39.39264	6.469986	0.03378244	0.003363821	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.00589119	0.001817112	0.0337824	0.03378244	0.1743861
122	0	-30.72021	-37.8492	7.128985	0.02464304	0.0008723084	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.000206647	0.0008281871	0.024643	0.02464304	0.008385621
123	1	-31.20077	-37.9777	6.776931	0.02970341	0.0006630814	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.00318559	0.001681918	0.0297034	0.02970341	0.1072467
124	0	-36.12755	-43.22745	7.099899	0.02464304	0.001847541	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.013485	0.002761482	0.024643	0.02464304	0.5472127
125	1	-35.40635	-42.14209	6.735738	0.02970341	0.001563399	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.0135412	0.00490085	0.0297034	0.02970341	0.4558814
126	0	-31.94456	-39.05103	7.106468	0.02471936	0.0007266583	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.00164	0.002704163	0.0247194	0.02471936	0.06634473
127	1	-34.88428	-39.58397	4.699684	0.06007501	0.002159881	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0369682	0.0004806083	0.060075	0.06007501	0.6153678
128	0	-32.69462	-39.88404	7.189422	0.0233679	0.0004959604	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.00163093	0.003869688	0.0233679	0.0233679	0.06979355
129	1	-35.36308	-40.30922	4.946141	0.05615047	0.00207557	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.028731	0.002722754	0.0561505	0.05615047	0.5116781
130	0	-35.01473	-40.43295	5.41822	0.04930573	0.0001969792	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.0112659	0.004140904	0.0493057	0.04930573	0.2284916
131	1	-31.21777	-38.27422	7.056456	0.02562692	0.0007295332	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.00187242	0.0015042	0.0256269	0.02562692	0.07306469
132	0	-30.74137	-37.36041	6.61904	0.0321274	0.0001425898	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.00174609	0.001436347	0.0321274	0.0321274	0.05434909
133	1	-31.49423	-37.87303	6.3788	0.03555884	0.0005875295	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.00105065	0.001579735	0.0355588	0.03555884	0.02954668
134	0	-31.25301	-37.71836	6.465352	0.03431002	0.0001012675	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.00282401	0.001939802	0.03431	0.03431002	0.08230851
135	1	-34.55387	-40.76096	6.207089	0.03797458	0.0007089045	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.0236236	0.002130579	0.0379746	0.03797458	0.6220905
136	0	-31.16256	-37.6302	6.467641	0.03431002	0.0002268117	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.00437898	0.001585408	0.03431	0.03431002	0.1276297
137	1	-32.3999	-38.61441	6.214509	0.03797458	0.0004229837	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.0153963	0.001674492	0.0379746	0.03797458	0.4054364
138	0	-32.83778	-39.14297	6.305188	0.0363058	0.001231498	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00789042	0.00319541	0.0363058	0.0363058	0.2173323
139	1	-32.91493	-38.96308	6.048144	0.04018352	0.002324138	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.00591523	0.001323413	0.0401835	0.04018352	0.1472054
140	0	-33.01544	-38.93663	5.92119	0.04207126	0.001275246	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00936351	0.00217504	0.0420713	0.04207126	0.2225631
141	1	-33.28606	-40.10622	6.820163	0.02880132	0.003594427	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.00873872	0.0005883428	0.0288013	0.02880132	0.3034137
142	0	-34.27231	-40.17454	5.902229	0.04207126	0.004105216	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.00473933	0.001241165	0.0420713	0.04207126	0.11265
143	1	-32.17522	-39.0043	6.829082	0.02880132	0.002203629	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.0058873	0.001087219	0.0288013	0.02880132	0.2044109
144	0	-34.75144	-40.5472	5.79576	0.0435364	0.005154245	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0190299	0.0008325749	0.0435364	0.0435364	0.4371029
145	1	-33.53217	-40.27425	6.742079	0.02953266	0.005958244	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.00300267	0.001038059	0.0295327	0.02953266	0.1016727
146	0	-32.36865	-38.96244	6.593788	0.03203868	0.004093492	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.000347118	0.0006165739	0.0320387	0.03203868	0.01083436
147	1	-33.24204	-40.51114	7.269101	0.02245774	0.00222286	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.00597231	0.0003909255	0.0224577	0.02245774	0.2659355
148	0	-37.33446	-45.19135	7.856892	0.01367112	0.003401617	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.00412987	0.0004431618	0.0136711	0.01367112	0.3020874
149	1	-32.50372	-39.55709	7.053363	0.0255551	0.001767094	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.00564589	0.001266451	0.0255551	0.0255551	0.22093
150	0	-34.44894	-41.91085	7.461908	0.01947709	0.002858777	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0047079	0.0008313395	0.0194771	0.01947709	0.2417149
151	1	-34.1	-39.21286	5.112864	0.05416477	0.0007469355	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0345755	0.0009407527	0.0541648	0.05416477	0.6383388
152	0	-33.35735	-40.87931	7.521958	0.01855454	0.003249703	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.000178798	0.0007360994	0.0185545	0.01855454	0.009636367
