Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	total_speciation	turnover
2995	1	-55.94742	-61.93775	5.990331	0.0262365	0.0254318	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.00190641	0.08803955	0.0262365	0.0262365	0.07266252
2996	0	-56.09052	-61.65493	5.564413	0.03280307	0.09316776	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.00859721	0.02347677	0.0328031	0.03280307	0.2620857
2997	1	-55.59472	-60.83094	5.236212	0.04185779	0.05574165	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.0141267	0.03936806	0.0418578	0.04185779	0.3374931
2998	0	-55.72979	-61.72475	5.994958	0.02754582	0.02836884	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.00311547	0.07678004	0.0275458	0.02754582	0.1131013
2999	1	-54.76642	-60.07559	5.309167	0.03311552	0.08523617	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.000797467	0.05505729	0.0331155	0.03311552	0.02408136
3000	0	-55.90111	-61.53712	5.63601	0.02830083	0.0504838	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.00276322	0.08602757	0.0283008	0.02830083	0.09763723
3001	1	-56.44252	-62.6903	6.247776	0.02694286	0.03228623	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.00535744	0.05120036	0.0269429	0.02694286	0.1988445
3002	0	-58.96714	-62.67624	3.709102	0.03892175	0.1943388	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.00913501	0.07110682	0.0389217	0.03892175	0.2347019
3003	1	-55.81244	-61.46625	5.653802	0.03610377	0.04093892	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.0114947	0.04695276	0.0361038	0.03610377	0.3183795
3004	0	-54.80089	-60.4952	5.694304	0.03320097	0.06205815	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.00484279	0.03920866	0.033201	0.03320097	0.1458629
3005	1	-57.19856	-61.18126	3.982702	0.03610377	0.166292	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.0023877	0.08870969	0.0361038	0.03610377	0.06613425
3006	0	-56.48608	-61.85302	5.366941	0.03320097	0.03522746	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.00849139	0.09877573	0.033201	0.03320097	0.2557572
3007	1	-55.25881	-61.01903	5.760214	0.03079718	0.07769848	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.00452112	0.03140711	0.0307972	0.03079718	0.1468029
3008	0	-54.43294	-59.84068	5.407744	0.03984008	0.03432251	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.00375879	0.05574616	0.0398401	0.03984008	0.09434705
3009	1	-55.99952	-60.51251	4.512987	0.041539	0.1145275	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.00156166	0.05481841	0.041539	0.041539	0.03759509
3010	0	-54.18802	-59.81888	5.630862	0.03984008	0.03655426	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.00216532	0.03120261	0.0398401	0.03984008	0.05435035
3011	1	-54.45883	-59.7632	5.30437	0.03688581	0.06215267	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.00140661	0.05598769	0.0368858	0.03688581	0.0381342
3012	0	-57.04626	-61.76623	4.719971	0.03984008	0.04979644	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.0138919	0.1090496	0.0398401	0.03984008	0.3486919
3013	1	-58.40735	-63.01455	4.607195	0.03688581	0.1526298	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.013047	0.03522804	0.0368858	0.03688581	0.3537138
3014	0	-56.4122	-60.90949	4.497289	0.0542639	0.05727496	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.0152416	0.03725414	0.0542639	0.0542639	0.2808794
3015	1	-58.22886	-62.18965	3.960793	0.03157058	0.14715	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.00338457	0.1372551	0.0315706	0.03157058	0.1072066
3016	0	-56.87426	-62.28949	5.415225	0.02493956	0.0882876	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.000201611	0.09047982	0.0249396	0.02493956	0.008083996
3017	1	-60.13522	-63.52909	3.39387	0.03157058	0.1426653	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.00681198	0.198432	0.0315706	0.03157058	0.21577
3018	0	-55.79276	-60.5097	4.716949	0.04499277	0.08453106	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.00327943	0.04368594	0.0449928	0.04499277	0.07288788
3019	1	-58.43206	-62.69881	4.266744	0.02808571	0.1006	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.00113879	0.1741294	0.0280857	0.02808571	0.04054683
3020	0	-56.74596	-62.68527	5.939308	0.02454579	0.09585875	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.00223001	0.03286412	0.0245458	0.02454579	0.09085091
3021	1	-56.39919	-61.64916	5.249976	0.02808571	0.08797932	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.00166346	0.0884269	0.0280857	0.02808571	0.05922809
3022	0	-55.0871	-60.43856	5.35146	0.03125028	0.06672781	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.000932994	0.08053324	0.0312503	0.03125028	0.02985555
3023	1	-59.8071	-64.13437	4.32727	0.02808571	0.1560341	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.0064526	0.1126427	0.0280857	0.02808571	0.2297469
3024	0	-57.92861	-63.01301	5.084407	0.03125028	0.04683535	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.00770497	0.127131	0.0312503	0.03125028	0.2465568
3025	1	-56.78814	-60.95709	4.168956	0.0357571	0.1157615	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.00175459	0.1226958	0.0357571	0.0357571	0.04906959
3026	0	-55.41248	-61.07543	5.662949	0.02800281	0.05670185	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.000930127	0.0789046	0.0280028	0.02800281	0.03321549
3027	1	-56.63435	-61.03415	4.399798	0.04076719	0.1159761	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.009543	0.06932181	0.0407672	0.04076719	0.2340852
3028	0	-59.00168	-63.08748	4.085805	0.02717764	0.1456225	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.00185205	0.1526518	0.0271776	0.02717764	0.06814614
3029	1	-55.61948	-60.40928	4.789803	0.04076719	0.05496934	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.00711728	0.09132806	0.0407672	0.04076719	0.1745836
3030	0	-60.48086	-63.03079	2.549929	0.0304628	0.2215607	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.00161898	0.2105807	0.0304628	0.0304628	0.05314626
3031	1	-58.07153	-62.1489	4.077375	0.0325519	0.1706909	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.00470418	0.09616512	0.0325519	0.0325519	0.1445133
3032	0	-60.68364	-63.95889	3.275253	0.0304628	0.174893	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.00670906	0.1847159	0.0304628	0.0304628	0.220238
3033	1	-58.8883	-62.60126	3.712955	0.02871375	0.1363267	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.00105029	0.1900115	0.0287137	0.02871375	0.03657806
3034	0	-61.21975	-64.72136	3.501613	0.03620026	0.09407962	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.00828373	0.2084518	0.0362003	0.03620026	0.2288307
3035	1	-58.5101	-62.35821	3.848108	0.02871375	0.1389934	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.000688337	0.1738294	0.0287137	0.02871375	0.02397238
3036	0	-56.41103	-60.70791	4.296881	0.03620026	0.1039189	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.000717228	0.1190856	0.0362003	0.03620026	0.0198128
3037	1	-56.40005	-60.83879	4.43874	0.04089429	0.1097943	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.00828932	0.07084645	0.0408943	0.04089429	0.2027012
3038	0	-55.84637	-60.67439	4.828025	0.04564049	0.04495675	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.0147972	0.06826444	0.0456405	0.04564049	0.3242116
3039	1	-56.15537	-60.58712	4.431751	0.03780465	0.07033203	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.000324123	0.1295545	0.0378047	0.03780465	0.008573615
3040	0	-56.16942	-60.91508	4.745661	0.04564049	0.044876	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.0162433	0.07658159	0.0456405	0.04564049	0.3558967
3041	1	-56.98869	-61.63051	4.641811	0.04766327	0.02254161	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.0200773	0.09715832	0.0476633	0.04766327	0.4212327
3042	0	-54.8359	-60.49525	5.65935	0.03271866	0.04734698	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.00403279	0.0603105	0.0327187	0.03271866	0.1232567
3043	1	-56.87302	-61.19128	4.318259	0.04766327	0.03916162	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.0132701	0.1128936	0.0476633	0.04766327	0.2784145
3044	0	-55.66188	-60.90497	5.243087	0.04459289	0.01975648	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.0156606	0.05824713	0.0445929	0.04459289	0.3511904
3045	1	-55.67267	-60.49076	4.818086	0.04766327	0.04835576	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.00765832	0.05371675	0.0476633	0.04766327	0.1606756
3046	0	-55.2111	-61.34622	6.135115	0.02889119	0.02254818	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.00340941	0.06050881	0.0288912	0.02889119	0.1180086
3047	1	-54.78603	-60.15122	5.365193	0.03325437	0.08760248	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.0018174	0.04625484	0.0332544	0.03325437	0.05465143
3048	0	-54.58875	-60.92762	6.338872	0.02889119	0.02267298	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.00136218	0.04000835	0.0288912	0.02889119	0.04714869
3049	1	-55.90321	-60.655	4.751797	0.03325437	0.1052115	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.0010614	0.08998547	0.0332544	0.03325437	0.03191753
3050	0	-57.66031	-64.19292	6.532606	0.02889119	0.01958807	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.00915156	0.0237199	0.0288912	0.02889119	0.3167596
3051	1	-57.00177	-61.7879	4.786132	0.03325437	0.1372622	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.00674836	0.05450117	0.0332544	0.03325437	0.2029315
3052	0	-54.35739	-59.88185	5.524462	0.04031876	0.03521006	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.00449551	0.04031344	0.0403188	0.04031876	0.1114991
3053	1	-56.22228	-61.2154	4.993126	0.0338354	0.1348116	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.00532914	0.0327646	0.0338354	0.0338354	0.1575019
3054	0	-54.58094	-59.78307	5.202128	0.04031876	0.08841085	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.00211658	0.01934604	0.0403188	0.04031876	0.05249628
3055	1	-55.07988	-60.52987	5.449988	0.04260186	0.03962956	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.012494	0.02963595	0.0426019	0.04260186	0.2932745
3056	0	-55.65709	-60.54805	4.890961	0.04793189	0.01924189	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.00957859	0.07393058	0.0479319	0.04793189	0.1998375
3057	1	-56.94492	-62.4427	5.497773	0.0309906	0.08903228	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.00857624	0.04515632	0.0309906	0.0309906	0.2767369
3058	0	-54.55713	-60.46531	5.908173	0.03421546	0.04972091	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.00582318	0.02406913	0.0342155	0.03421546	0.1701915
