Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta_0	delta_1	gamma_0	gamma_1	q_01	q_10
5987	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
5988	8	-1077.909	-1090.834	12.92515	0.02454138	0.04035673	0.00874577	0.003370012	0.007820322	0.004202156
5989	9	-1070.697	-1083.786	13.08958	0.01483095	0.03508745	0.008321199	0.001402169	0.008801651	0.004150129
5990	10	-1078.181	-1091.214	13.03281	0.01393151	0.03423056	0.009166262	0.0004634179	0.01058687	0.009890996
5991	11	-1076.655	-1089.6	12.94484	0.02095906	0.0390547	0.007715763	0.001063158	0.01046546	0.007809016
5992	12	-1064.4	-1077.42	13.02095	0.01130006	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
5993	13	-1077.959	-1091.055	13.096	0.01865968	0.03369924	0.004938453	7.555661e-05	0.008457767	0.006119993
5994	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
5995	15	-1079.325	-1092.333	13.00817	0.0207173	0.03602736	0.008023455	0.002047656	0.007075766	0.006842314
5996	16	-1079.156	-1092.104	12.9485	0.02255944	0.03974165	0.008365981	0.002360636	0.008716411	0.004957416
5997	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
5998	18	-1081.448	-1094.52	13.07212	0.01113295	0.03367788	0.009684354	0.001675496	0.009772105	0.008396386
5999	19	-1073.723	-1086.767	13.04363	0.01717788	0.03613895	0.008148442	0.002054367	0.01009438	0.003573926
6000	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6001	1	-1071.467	-1084.587	13.12001	0.01494968	0.03090898	0.006399345	0.000721354	0.01009807	0.006473095
6002	2	-1078.731	-1091.677	12.94634	0.02193381	0.04237358	0.008334734	0.0008519172	0.008684595	0.004738289
6003	3	-1081.275	-1094.303	13.02849	0.0215777	0.03369496	0.00766138	0.002344793	0.006822382	0.006600529
6004	4	-1072.246	-1085.295	13.04934	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006326901
6005	5	-1074.248	-1087.286	13.03828	0.01314107	0.03609542	0.01022229	0.001020966	0.009226293	0.00801693
6006	6	-1074.293	-1087.368	13.07451	0.01716176	0.03290083	0.006298781	0.0004164535	0.008881053	0.008441526
6007	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6008	8	-1077.857	-1090.802	12.9453	0.02403425	0.04035673	0.00874577	0.003329625	0.006997599	0.003556878
6009	9	-1070.697	-1083.786	13.08958	0.01483095	0.03508745	0.008321199	0.001402169	0.008801651	0.004150129
6010	10	-1077.646	-1090.679	13.03328	0.01393151	0.03423056	0.009166262	0.0004634179	0.01058687	0.00984471
6011	11	-1076.655	-1089.6	12.94484	0.02095906	0.0390547	0.007715763	0.001063158	0.01046546	0.007809016
6012	12	-1064.4	-1077.42	13.02095	0.01130006	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6013	13	-1076.321	-1089.427	13.1058	0.01712413	0.03369924	0.004938453	7.555661e-05	0.008457767	0.006675475
6014	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
6015	15	-1076.347	-1089.356	13.00929	0.0207173	0.03737292	0.00800407	0.002418298	0.008304413	0.00380529
6016	16	-1078.933	-1091.89	12.95787	0.02255944	0.03974165	0.008056099	0.00223235	0.006816896	0.006357646
6017	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
6018	18	-1080.177	-1093.244	13.06696	0.01331039	0.03367788	0.009684354	0.001458269	0.009772105	0.006952328
6019	19	-1073.723	-1086.767	13.04363	0.01717788	0.03613895	0.008148442	0.002054367	0.01009438	0.003573926
6020	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6021	1	-1071.467	-1084.587	13.12001	0.01494968	0.03090898	0.006399345	0.000721354	0.01009807	0.006473095
6022	2	-1079.714	-1092.667	12.95322	0.02193381	0.04039266	0.008334734	0.001852075	0.008684595	0.005031232
6023	3	-1081.867	-1094.827	12.96009	0.01981167	0.04429921	0.006404231	0.001834936	0.00811514	0.005076894
6024	4	-1072.246	-1085.295	13.04934	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006326901
6025	5	-1074.248	-1087.286	13.03828	0.01314107	0.03609542	0.01022229	0.001020966	0.009226293	0.00801693
6026	6	-1074.17	-1087.246	13.07603	0.01716176	0.03290083	0.006298781	0.0002644424	0.008881053	0.008441526
6027	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6028	8	-1079.546	-1092.512	12.96548	0.02282065	0.04035673	0.00882689	0.002514286	0.006669115	0.003815382
6029	9	-1070.697	-1083.786	13.08958	0.01483095	0.03508745	0.008321199	0.001402169	0.008801651	0.004150129
6030	10	-1078.956	-1091.98	13.02414	0.01393151	0.03827533	0.008364477	0.000518257	0.01058687	0.007460608
6031	11	-1078.142	-1091.1	12.95737	0.02095906	0.0390547	0.007715763	0.001065586	0.009778084	0.007240986
6032	12	-1064.4	-1077.42	13.02095	0.01130006	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6033	13	-1080.913	-1094.009	13.09581	0.01812313	0.03369924	0.004938453	7.555661e-05	0.008457767	0.006675475
6034	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
6035	15	-1075.872	-1088.87	12.99785	0.0207173	0.03786952	0.00800407	0.002678731	0.008691098	0.00380529
6036	16	-1086.489	-1099.384	12.89459	0.0237768	0.03974165	0.01061257	0.004474558	0.006816896	0.00666955
6037	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
6038	18	-1075.742	-1088.83	13.08816	0.01331039	0.03132561	0.009684354	0.001458269	0.008761535	0.008195039
6039	19	-1073.723	-1086.767	13.04363	0.01717788	0.03613895	0.008148442	0.002054367	0.01009438	0.003573926
6040	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6041	1	-1071.467	-1084.587	13.12001	0.01494968	0.03090898	0.006399345	0.000721354	0.01009807	0.006473095
6042	2	-1075.544	-1088.51	12.96593	0.02193381	0.04039266	0.008334734	0.002158946	0.007894462	0.0042435
6043	3	-1082.923	-1095.886	12.96339	0.02458255	0.03928193	0.007181955	0.003389869	0.00811514	0.002660464
6044	4	-1072.246	-1085.295	13.04934	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006326901
6045	5	-1074.248	-1087.286	13.03828	0.01314107	0.03609542	0.01022229	0.001020966	0.009226293	0.00801693
6046	6	-1074.32	-1087.395	13.07559	0.01716176	0.03290083	0.006298781	0.0003077418	0.008881053	0.008441526
6047	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6048	8	-1076.924	-1089.881	12.95784	0.02282065	0.04115931	0.00882689	0.002423956	0.006669115	0.003867027
6049	9	-1070.697	-1083.786	13.08958	0.01483095	0.03508745	0.008321199	0.001402169	0.008801651	0.004150129
6050	10	-1078.528	-1091.521	12.99272	0.01393151	0.03827533	0.009937408	0.0009882903	0.0116857	0.007460608
6051	11	-1080.922	-1093.935	13.01278	0.01696481	0.0390547	0.006527331	0.0006260876	0.008920381	0.008180166
6052	12	-1064.281	-1077.302	13.02095	0.01129966	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6053	13	-1077.475	-1090.585	13.10998	0.01812313	0.03369924	0.004938453	7.555661e-05	0.007041689	0.006675475
6054	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
6055	15	-1081.488	-1094.428	12.94012	0.0207173	0.03786952	0.0083769	0.00277874	0.009717492	0.00807864
6056	16	-1086.446	-1099.311	12.86473	0.02131017	0.05080572	0.004153952	0.00574647	0.009851616	0.003210616
6057	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
6058	18	-1075.577	-1088.674	13.09696	0.01331039	0.03132561	0.009684354	0.001458269	0.008761535	0.00731471
6059	19	-1077.247	-1090.289	13.04151	0.01717788	0.03613895	0.008148442	0.001906393	0.009444782	0.004583441
6060	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6061	1	-1071.467	-1084.587	13.12001	0.01494968	0.03090898	0.006399345	0.000721354	0.01009807	0.006473095
6062	2	-1077.363	-1090.268	12.90547	0.02193381	0.04305658	0.009880381	0.002385549	0.007894462	0.005853496
6063	3	-1078.962	-1091.919	12.95717	0.02458255	0.03928193	0.007486051	0.002532034	0.008047848	0.003903262
6064	4	-1072.246	-1085.295	13.04934	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006326901
6065	5	-1074.248	-1087.286	13.03828	0.01314107	0.03609542	0.01022229	0.001020966	0.009226293	0.00801693
6066	6	-1074.458	-1087.533	13.07495	0.01716176	0.03290083	0.006298781	0.0003718608	0.008881053	0.008441526
6067	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6068	8	-1078.547	-1091.487	12.93933	0.02265202	0.04115931	0.00882689	0.002308594	0.007172706	0.005498075
6069	9	-1070.697	-1083.786	13.08958	0.01483095	0.03508745	0.008321199	0.001402169	0.008801651	0.004150129
6070	10	-1081.66	-1094.616	12.95671	0.01436638	0.03827533	0.01173967	0.00118045	0.009964588	0.01035339
6071	11	-1080.636	-1093.623	12.98684	0.01696481	0.03890194	0.009525975	0.001657738	0.01033892	0.005478148
6072	12	-1064.281	-1077.302	13.02095	0.01129966	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6073	13	-1077.475	-1090.585	13.10998	0.01812313	0.03369924	0.004938453	7.555661e-05	0.007041689	0.006675475
6074	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
6075	15	-1078.431	-1091.428	12.99664	0.01955101	0.03786952	0.0083769	0.002873298	0.01001606	0.003199905
6076	16	-1088.955	-1101.967	13.01166	0.01550711	0.04339769	0.003812018	0.004260562	0.009145497	0.004262615
6077	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
6078	18	-1075.577	-1088.674	13.09696	0.01331039	0.03132561	0.009684354	0.001458269	0.008761535	0.00731471
6079	19	-1083.05	-1096.091	13.04022	0.01717788	0.03480126	0.008148442	0.002660878	0.01015692	0.004583441
6080	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6081	1	-1071.467	-1084.587	13.12001	0.01494968	0.03090898	0.006399345	0.000721354	0.01009807	0.006473095
6082	2	-1078.429	-1091.354	12.92522	0.02193381	0.04305658	0.009423922	0.001966892	0.007565196	0.005082353
6083	3	-1079.258	-1092.204	12.9463	0.02458255	0.03890265	0.008032918	0.003432876	0.008047848	0.003922241
6084	4	-1072.246	-1085.295	13.04934	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006326901
6085	5	-1074.248	-1087.286	13.03828	0.01314107	0.03609542	0.01022229	0.001020966	0.009226293	0.00801693
6086	6	-1074.458	-1087.533	13.07495	0.01716176	0.03290083	0.006298781	0.0003718608	0.008881053	0.008441526
6087	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6088	8	-1079.202	-1092.189	12.98637	0.01959551	0.04332992	0.006272778	0.0009132976	0.008941096	0.003861261
6089	9	-1070.697	-1083.786	13.08958	0.01483095	0.03508745	0.008321199	0.001402169	0.008801651	0.004150129
6090	10	-1082.371	-1095.327	12.95587	0.01634964	0.03827533	0.01073282	0.00118045	0.009964588	0.009461154
6091	11	-1077.612	-1090.622	13.00993	0.01330923	0.03425462	0.01076356	0.001833558	0.01170094	0.008695675
6092	12	-1064.281	-1077.302	13.02095	0.01129966	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6093	13	-1076.395	-1089.502	13.10778	0.01841116	0.03369924	0.004938453	7.555661e-05	0.007041689	0.006607047
6094	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
6095	15	-1075.501	-1088.504	13.00314	0.01955101	0.03786952	0.008675898	0.00251118	0.008233113	0.004396603
6096	16	-1093.635	-1106.46	12.82552	0.01036333	0.06241781	0.00682158	0.005464259	0.008733463	0.005198389
6097	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
6098	18	-1075.577	-1088.674	13.09696	0.01331039	0.03132561	0.009684354	0.001458269	0.008761535	0.00731471
6099	19	-1076.692	-1089.738	13.04549	0.01879859	0.03518576	0.008148442	0.002660878	0.008234029	0.003974251
6100	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6101	1	-1071.467	-1084.587	13.12001	0.01494968	0.03090898	0.006399345	0.000721354	0.01009807	0.006473095
6102	2	-1080.448	-1093.323	12.87552	0.02210842	0.04236221	0.009694958	0.002800963	0.01089887	0.006133631
6103	3	-1081.363	-1094.302	12.93857	0.02458255	0.0381212	0.007251555	0.002870334	0.00961169	0.005256281
6104	4	-1071.847	-1084.896	13.04931	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006329061
6105	5	-1074.248	-1087.286	13.03828	0.01314107	0.03609542	0.01022229	0.001020966	0.009226293	0.00801693
6106	6	-1074.458	-1087.533	13.07495	0.01716176	0.03290083	0.006298781	0.0003718608	0.008881053	0.008441526
6107	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6108	8	-1078.776	-1091.721	12.94577	0.01959551	0.04332992	0.009052903	0.001031119	0.008941096	0.005023828
6109	9	-1077.885	-1090.974	13.08829	0.01483095	0.03508745	0.008321199	0.001530829	0.008801651	0.004150129
6110	10	-1077.265	-1090.266	13.00085	0.0158433	0.03909859	0.008401076	0.001331516	0.01037373	0.006418292
6111	11	-1085.096	-1098.134	13.03761	0.01408428	0.03474951	0.01076356	0.001155918	0.007767563	0.009268953
6112	12	-1064.281	-1077.302	13.02095	0.01129966	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6113	13	-1076.395	-1089.502	13.10778	0.01841116	0.03369924	0.004938453	7.555661e-05	0.007041689	0.006607047
6114	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
6115	15	-1077.776	-1090.743	12.96687	0.02157082	0.0406511	0.008251083	0.001703764	0.006453812	0.006233118
6116	16	-1088.85	-1101.769	12.91912	0.02072424	0.05167071	0.00358466	0.0044783	0.00645138	0.002729929
6117	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
6118	18	-1075.577	-1088.674	13.09696	0.01331039	0.03132561	0.009684354	0.001458269	0.008761535	0.00731471
6119	19	-1076.321	-1089.367	13.04628	0.01879859	0.03442938	0.008148442	0.002660878	0.008234029	0.004652016
6120	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6121	1	-1071.467	-1084.587	13.12001	0.01494968	0.03090898	0.006399345	0.000721354	0.01009807	0.006473095
6122	2	-1079.65	-1092.632	12.98166	0.02182734	0.04031153	0.008915924	0.0008633248	0.008412164	0.003054392
6123	3	-1078.829	-1091.819	12.99034	0.02513568	0.03724835	0.006681177	0.002290795	0.007787009	0.00337443
6124	4	-1071.847	-1084.896	13.04931	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006329061
6125	5	-1078.878	-1091.88	13.00245	0.01314107	0.03609542	0.01022229	0.001107518	0.01016051	0.01057973
6126	6	-1074.458	-1087.533	13.07495	0.01716176	0.03290083	0.006298781	0.0003718608	0.008881053	0.008441526
6127	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6128	8	-1077.032	-1089.955	12.92295	0.01959551	0.04332992	0.009367894	0.001137875	0.009614357	0.006210283
6129	9	-1074.081	-1087.172	13.09115	0.01483095	0.03508745	0.008321199	0.001244847	0.008801651	0.004150129
6130	10	-1078.517	-1091.509	12.99185	0.0158433	0.03772697	0.009981939	0.002034692	0.009150441	0.007628751
6131	11	-1073.916	-1086.965	13.04906	0.01408428	0.03416106	0.01076356	0.001200138	0.009045607	0.007390545
6132	12	-1064.281	-1077.302	13.02095	0.01129966	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6133	13	-1076.395	-1089.502	13.10778	0.01841116	0.03369924	0.004938453	7.555661e-05	0.007041689	0.006607047
6134	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
6135	15	-1076.791	-1089.739	12.94749	0.02157082	0.0406511	0.008251083	0.001703764	0.008392198	0.006233118
6136	16	-1087.354	-1100.301	12.94702	0.01746979	0.04507992	0.003539551	0.005362359	0.008218004	0.007179504
6137	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
6138	18	-1075.577	-1088.674	13.09696	0.01331039	0.03132561	0.009684354	0.001458269	0.008761535	0.00731471
6139	19	-1074.929	-1087.989	13.05955	0.01879859	0.03442938	0.008148442	0.002660878	0.006907174	0.004652016
6140	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6141	1	-1071.467	-1084.587	13.12001	0.01494968	0.03090898	0.006399345	0.000721354	0.01009807	0.006473095
6142	2	-1082.766	-1095.679	12.91291	0.02066446	0.04809847	0.008636614	0.0006325821	0.00835938	0.003868873
6143	3	-1083.844	-1096.804	12.96003	0.02513568	0.03724835	0.006681177	0.003473985	0.007787009	0.005221903
6144	4	-1071.847	-1084.896	13.04931	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006329061
6145	5	-1079.033	-1092.057	13.02391	0.01314107	0.03609542	0.01022229	0.001366601	0.01016051	0.008173806
6146	6	-1074.458	-1087.533	13.07495	0.01716176	0.03290083	0.006298781	0.0003718608	0.008881053	0.008441526
6147	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6148	8	-1077.422	-1090.368	12.94608	0.01959551	0.04179444	0.008821353	0.001445656	0.009075912	0.006210283
6149	9	-1074.081	-1087.172	13.09115	0.01483095	0.03508745	0.008321199	0.001244847	0.008801651	0.004150129
6150	10	-1075.345	-1088.356	13.01066	0.0152056	0.03703997	0.009981939	0.001380149	0.009249091	0.007628751
6151	11	-1073.916	-1086.965	13.04906	0.01408428	0.03416106	0.01076356	0.001200138	0.009045607	0.007390545
6152	12	-1064.281	-1077.302	13.02095	0.01129966	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6153	13	-1076.799	-1089.907	13.10734	0.01841116	0.03369924	0.004938453	0.000119145	0.007041689	0.006607047
6154	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
6155	15	-1076.791	-1089.739	12.94749	0.02157082	0.0406511	0.008251083	0.001703764	0.008392198	0.006233118
6156	16	-1085.331	-1098.298	12.96679	0.01734269	0.04715545	0.003268777	0.006347632	0.007515483	0.003242235
6157	17	-1069.874	-1082.951	13.07691	0.01234488	0.03239267	0.01086758	0.001235907	0.009006162	0.008013088
6158	18	-1075.577	-1088.674	13.09696	0.01331039	0.03132561	0.009684354	0.001458269	0.008761535	0.00731471
6159	19	-1074.004	-1087.064	13.06038	0.01879859	0.03442938	0.008148442	0.002660878	0.006823969	0.004652016
6160	0	-1072.366	-1085.404	13.03855	0.01294121	0.03461359	0.01074929	0.001222398	0.01005717	0.008112685
6161	1	-1071.921	-1085.04	13.11925	0.01494968	0.03090898	0.006399345	0.000721354	0.01017389	0.006473095
6162	2	-1080.36	-1093.414	13.05389	0.01883001	0.03678734	0.008232868	0.001224319	0.005229231	0.005858213
6163	3	-1075.844	-1088.885	13.04103	0.01901494	0.03724835	0.008229535	0.001156311	0.006209038	0.005589748
6164	4	-1071.847	-1084.896	13.04931	0.01829225	0.03557424	0.006275691	0.0006676813	0.009480787	0.006329061
6165	5	-1088.843	-1101.855	13.01241	0.014176	0.03511416	0.008843915	0.001923441	0.0132407	0.007011629
6166	6	-1074.938	-1088.012	13.0744	0.01716176	0.03290083	0.006410718	0.0003147379	0.008881053	0.008441526
6167	7	-1069.622	-1082.591	12.96826	0.02079758	0.03938878	0.008975347	0.002099032	0.008405956	0.005057902
6168	8	-1082.043	-1094.978	12.93523	0.01990413	0.04786698	0.007912627	0.0007623222	0.007864801	0.003716965
6169	9	-1074.081	-1087.172	13.09115	0.01483095	0.03508745	0.008321199	0.001244847	0.008801651	0.004150129
6170	10	-1075.971	-1088.989	13.01804	0.01461164	0.03631796	0.009981939	0.001736124	0.009470336	0.007628751
6171	11	-1073.916	-1086.965	13.04906	0.01408428	0.03416106	0.01076356	0.001200138	0.009045607	0.007390545
6172	12	-1064.281	-1077.302	13.02095	0.01129966	0.03275395	0.01404736	0.00191232	0.01012817	0.009314417
6173	13	-1076.799	-1089.907	13.10734	0.01841116	0.03369924	0.004938453	0.000119145	0.007041689	0.006607047
6174	14	-1068.044	-1081.029	12.98544	0.01890219	0.03806509	0.01005656	0.00229696	0.008151135	0.005535071
