Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
3959	1	-125.9351	-135.7344	9.799305	0.06606126	0.04595759	0.006242272	0.001494589	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.0439792	0.01854584	0.00624227	0.0660613	0.0459576	0.1182611	0.3718826
3960	0	-125.5378	-134.1097	8.571881	0.04050813	0.002111318	0.08860626	0.05777192	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.0689658	0.01123676	0.0886063	0.0405081	0.00211132	0.1312257	0.5255511
3961	1	-126.0038	-135.9927	9.988982	0.06606126	0.01362185	0.03262404	0.003365144	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.0406716	0.03158827	0.032624	0.0660613	0.0136219	0.1123072	0.3621458
3962	0	-126.6128	-135.1114	8.498576	0.02071044	0.02221854	0.08420246	0.07832174	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.0468474	0.02131558	0.0842025	0.0207104	0.0222185	0.1271314	0.3684955
3963	1	-126.99	-135.6999	8.709892	0.08370569	0.02083488	0.03390633	0.006236427	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.0500402	0.007879287	0.0339063	0.0837057	0.0208349	0.1384469	0.3614395
3964	0	-127.1382	-135.5435	8.405302	0.0176739	0.02555274	0.08420246	0.06023298	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.0446308	0.04703781	0.0842025	0.0176739	0.0255527	0.1274291	0.3502402
3965	1	-124.7294	-134.8729	10.14343	0.07556744	0.007713807	0.02980462	0.00882449	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.0402952	0.00625259	0.0298046	0.0755674	0.00771381	0.1130859	0.3563242
3966	0	-126.3284	-136.4175	10.08911	0.02874142	0.002149108	0.06137237	0.05868649	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.0240425	0.08031444	0.0613724	0.0287414	0.00214911	0.0922629	0.2605866
3967	1	-126.3581	-134.3366	7.978529	0.01406218	0.04791702	0.08773448	0.01036983	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.0851768	0.01276924	0.0877345	0.0140622	0.047917	0.1497137	0.5689311
3968	0	-125.7947	-135.5363	9.741612	0.0205748	0.002560124	0.07837793	0.05523198	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.0257694	0.06588278	0.0783779	0.0205748	0.00256012	0.1015128	0.2538532
3969	1	-127.383	-137.6456	10.26256	0.004182341	0.05618903	0.04948074	0.009510728	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.0581267	0.01205569	0.0494807	0.00418234	0.056189	0.1098521	0.5291363
3970	0	-128.6187	-136.1949	7.576242	0.0205748	0.03238903	0.0796676	0.05044006	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.0504692	0.1101333	0.0796676	0.0205748	0.032389	0.1326314	0.3805219
3971	1	-126.8338	-138.7295	11.89566	0.008390804	0.05425396	0.01840254	0.01757643	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.0167958	0.004591741	0.0184025	0.0083908	0.054254	0.0810473	0.2072342
3972	0	-127.8159	-136.3345	8.51869	0.02874429	0.03355371	0.05548058	0.04698276	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.0399863	0.1038651	0.0554806	0.0287443	0.0335537	0.1177786	0.3395044
3973	1	-126.66	-138.2759	11.61587	0.01475594	0.0582996	0.01448692	0.008977024	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.0232883	0.004209549	0.0144869	0.0147559	0.0582996	0.08754247	0.2660232
3974	0	-125.3188	-135.5546	10.23583	0.02830262	0.01815737	0.0535359	0.06908551	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.0283483	0.01124003	0.0535359	0.0283026	0.0181574	0.0999959	0.2834949
3975	1	-127.5289	-137.9361	10.40722	0.01307052	0.0582996	0.02682197	0.06847409	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.0387583	0.004976234	0.026822	0.0130705	0.0582996	0.09819209	0.3947192
3976	0	-126.3389	-135.6956	9.356663	0.06636591	0.007906118	0.03917375	0.08611451	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.0327065	0.005591519	0.0391738	0.0663659	0.00790612	0.1134458	0.2883009
3977	1	-126.6889	-138.0929	11.40397	0.01285871	0.06015966	0.01150321	0.04035887	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.0155128	0.01120832	0.0115032	0.0128587	0.0601597	0.08452157	0.1835365
3978	0	-125.8691	-135.0045	9.135454	0.07592001	0.00739007	0.04630101	0.01737302	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.0456141	0.004466248	0.046301	0.07592	0.00739007	0.1296111	0.3519309
3979	1	-128.0586	-138.0344	9.975843	0.009172868	0.07398263	0.0238992	0.05539658	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.0170519	0.01075946	0.0238992	0.00917287	0.0739826	0.1070547	0.1592825
3980	0	-128.1002	-135.9321	7.831882	0.1235797	0.004900122	0.008863207	0.1059576	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.0669617	0.002240494	0.00886321	0.12358	0.00490012	0.1373431	0.4875508
3981	1	-127.9894	-137.7109	9.721488	0.008316995	0.07398263	0.02140547	0.06248154	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.0221394	0.04817076	0.0214055	0.00831699	0.0739826	0.1037051	0.2134845
3982	0	-128.8962	-136.7776	7.881376	0.1235797	0.02035839	0.001065271	0.05125576	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.0552986	0.008402352	0.00106527	0.12358	0.0203584	0.1450034	0.3813608
3983	1	-127.6277	-135.3479	7.720138	0.008047125	0.09367588	0.04707894	0.03475655	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.0793681	0.01940977	0.0470789	0.00804713	0.0936759	0.1488019	0.5333808
3984	0	-127.4574	-135.0973	7.639937	0.1235797	0.02035839	0.003298629	0.06200809	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.0774467	0.009085082	0.00329863	0.12358	0.0203584	0.1472367	0.5260009
3985	1	-126.5889	-136.348	9.759114	0.02261376	0.04701039	0.04707894	0.01530777	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.0624402	0.01761761	0.0470789	0.0226138	0.0470104	0.1167031	0.5350344
3986	0	-129.0948	-136.1705	7.075682	0.1235797	0.03511591	0.003322623	0.03595442	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.0746441	0.007450944	0.00332262	0.12358	0.0351159	0.1620183	0.4607139
3987	1	-126.2761	-134.8307	8.554614	0.04340536	0.04022824	0.04907498	0.01646861	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.07006	0.04582845	0.049075	0.0434054	0.0402282	0.1327086	0.5279238
3988	0	-126.2847	-136.2711	9.98643	0.09382775	0.004866691	0.01121509	0.03552708	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.0506368	0.01332506	0.0112151	0.0938278	0.00486669	0.1099095	0.4607139
3989	1	-125.877	-136.0595	10.18249	0.03709718	0.04654359	0.02258936	0.007101006	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0315041	0.0430824	0.0225894	0.0370972	0.0465436	0.1062301	0.2965648
3990	0	-124.965	-136.3578	11.39273	0.06367505	0.009887552	0.01375941	0.01379564	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.0179817	0.02295984	0.0137594	0.0636751	0.00988755	0.08732202	0.2059238
3991	1	-126.7632	-134.5378	7.774586	0.03709718	0.04772423	0.06153659	0.01901345	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.074484	0.04361534	0.0615366	0.0370972	0.0477242	0.146358	0.5089165
3992	0	-125.9902	-135.8764	9.886181	0.0598597	0.03725041	0.01928191	0.006118542	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.0581729	0.01587027	0.0192819	0.0598597	0.0372504	0.116392	0.4998011
3993	1	-126.9212	-135.257	8.335852	0.07390686	0.02750623	0.03689153	0.02694935	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.084561	0.0253801	0.0368915	0.0739069	0.0275062	0.1383046	0.6114112
3994	0	-125.9904	-137.7099	11.71955	0.03374331	0.04374708	0.005794894	0.004363933	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.0067529	0.02268006	0.00579489	0.0337433	0.0437471	0.08328528	0.08108157
3995	1	-127.5905	-135.4835	7.892982	0.04330754	0.0454008	0.05225155	0.06549108	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.0861845	0.01601568	0.0522515	0.0433075	0.0454008	0.1409599	0.6114112
3996	0	-125.1525	-136.9301	11.77752	0.02695133	0.02192202	0.02981203	0.004054527	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.00435445	0.04336816	0.029812	0.0269513	0.021922	0.07868538	0.05534001
3997	1	-127.4589	-135.0135	7.554504	0.1029467	0.004920216	0.03822104	0.07112884	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.0893198	0.01504485	0.038221	0.102947	0.00492022	0.1460879	0.6114112
3998	0	-128.0228	-135.5643	7.541555	0.01968125	0.06757332	0.06634276	0.008497149	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.104854	0.03623971	0.0663428	0.0196813	0.0675733	0.1535973	0.682653
3999	1	-127.1543	-135.8331	8.678829	0.04981962	0.0213803	0.05821309	0.05255411	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.0791246	0.01607479	0.0582131	0.0498196	0.0213803	0.129413	0.6114112
4000	0	-127.5932	-134.8452	7.251986	0.006709503	0.04744739	0.09983028	0.006545468	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.102066	0.06492994	0.0998303	0.0067095	0.0474474	0.1539872	0.6628229
4001	1	-128.7901	-136.8743	8.0842	0.04981962	0.01264642	0.06176543	0.1403384	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.0393083	0.01723858	0.0617654	0.0498196	0.0126464	0.1242315	0.316412
4002	0	-127.9031	-133.2666	5.363458	0.02725612	0.03189485	0.1248894	0.04117281	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.121012	0.04813929	0.124889	0.0272561	0.0318949	0.1840404	0.6575322
4003	1	-126.0472	-137.123	11.07577	0.01758373	0.009026006	0.04971511	0.08305487	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.00183114	0.0479753	0.0497151	0.0175837	0.00902601	0.07632485	0.02399136
4004	0	-127.6118	-134.4535	6.841734	0.01230225	0.009278805	0.1248894	0.06864694	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0750018	0.0866269	0.124889	0.0123022	0.00927881	0.1464705	0.5120606
4005	1	-125.5821	-134.9474	9.365329	0.02075415	0.01310484	0.07874021	0.07709912	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.0401809	0.01855775	0.0787402	0.0207542	0.0131048	0.1125992	0.3568489
4006	0	-127.7499	-133.728	5.978053	0.04054044	0.006255364	0.1248894	0.0355702	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.106278	0.06258868	0.124889	0.0405404	0.00625536	0.1716852	0.6190304
4007	1	-124.9586	-134.643	9.684403	0.04422987	0.005119689	0.06499606	0.02518819	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.0434865	0.02862339	0.0649961	0.0442299	0.00511969	0.1143456	0.3803072
4008	0	-125.2452	-137.2622	12.01701	0.0248972	0.02179735	0.02941622	0.005409494	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.00249621	0.03271421	0.0294162	0.0248972	0.0217974	0.07611077	0.03279711
4009	1	-125.5909	-135.6073	10.01645	0.02424686	0.01914962	0.06499606	0.02091256	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.0272309	0.03356945	0.0649961	0.0242469	0.0191496	0.1083925	0.2512251
4010	0	-125.3704	-136.5289	11.15849	0.04798574	0.01189463	0.02955771	0.007599147	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.00354437	0.04053894	0.0295577	0.0479857	0.0118946	0.08943809	0.03962928
4011	1	-129.7063	-141.5624	11.85601	0.03898378	0.002165388	0.03363119	0.04523248	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.0350541	0.01656213	0.0336312	0.0389838	0.00216539	0.07478036	0.4687614
4012	0	-125.4962	-135.9945	10.49836	0.04719497	0.02254672	0.03320121	0.008870656	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.0425147	0.02843191	0.0332012	0.047195	0.0225467	0.1029429	0.4129933
4013	1	-127.0634	-135.9499	8.886542	0.03898378	0.0002116877	0.07582147	0.1206336	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.0589758	0.009143975	0.0758215	0.0389838	0.000211688	0.1150169	0.5127575
4014	0	-125.0923	-135.498	10.4057	0.03243002	0.01649011	0.05524812	0.02063996	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.0264839	0.018956	0.0552481	0.03243	0.0164901	0.1041683	0.2542415
4015	1	-125.3158	-134.406	9.090158	0.03898378	0.0001706127	0.08759216	0.03564951	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.0651018	0.007019731	0.0875922	0.0389838	0.000170613	0.1267466	0.5136377
4016	0	-126.6618	-135.0004	8.338603	0.02439236	0.009874004	0.08970528	0.110813	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0580827	0.0228022	0.0897053	0.0243924	0.009874	0.1239716	0.4685161
