Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	total_speciation	turnover
5823	3	-154.7186	-160.3002	5.581645	0.05873416	0.02066194	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.0113803	0.004263483	0.0587342	0.05873416	0.1937587
5824	0	-153.5667	-158.313	4.746268	0.07778787	0.02397817	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.0274267	0.002023427	0.0777879	0.07778787	0.3525832
5825	1	-157.6305	-158.6066	0.976095	0.1617149	0.03591397	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.108696	0.003881054	0.161715	0.1617149	0.6721487
5826	2	-156.2315	-158.9726	2.741032	0.12606	0.01237766	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.090114	0.005232789	0.12606	0.12606	0.71485
5827	3	-154.6283	-160.1188	5.490523	0.05873416	0.02667771	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.002526	0.007359936	0.0587342	0.05873416	0.04300731
5828	0	-156.2179	-160.7429	4.524986	0.07778787	0.03830302	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.0186566	0.009826739	0.0777879	0.07778787	0.2398392
5829	1	-156.2406	-158.1151	1.874438	0.1407392	0.03750489	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.0945977	0.003235691	0.140739	0.1407392	0.6721487
5830	2	-156.4955	-158.1113	1.61583	0.1497245	0.01606178	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.111642	0.01165272	0.149724	0.1497245	0.7456479
5831	3	-156.3669	-161.9314	5.564496	0.0557509	0.02553288	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.00855322	0.01401855	0.0557509	0.0557509	0.1534186
5832	0	-156.9978	-161.4401	4.442262	0.07907176	0.04413242	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.0361594	0.006713262	0.0790718	0.07907176	0.4572983
5833	1	-157.0785	-159.6289	2.550466	0.1231908	0.04134257	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.0828026	0.007741975	0.123191	0.1231908	0.6721487
5834	2	-156.1163	-158.5623	2.445995	0.1296309	0.01774667	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.0893327	0.01391333	0.129631	0.1296309	0.6891309
5835	3	-154.7372	-160.2465	5.509251	0.05912752	0.01897136	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.00242247	0.01149106	0.0591275	0.05912752	0.04097027
5836	0	-156.753	-160.2757	3.522732	0.09964727	0.04906601	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.004684927	0.0996473	0.09964727	0.4716858
5837	1	-159.697	-164.0115	4.314453	0.07718405	0.06659004	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.0106386	0.005206285	0.0771841	0.07718405	0.1378345
5838	2	-156.2882	-158.6413	2.353081	0.1296309	0.029789	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.0803099	0.01116236	0.129631	0.1296309	0.6195274
5839	3	-156.1629	-161.5009	5.338019	0.05912752	0.03508088	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.00653322	0.01250475	0.0591275	0.05912752	0.1104937
5840	0	-154.5143	-158.3029	3.788597	0.09964727	0.01993167	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.0470022	0.007232707	0.0996473	0.09964727	0.4716858
5841	1	-154.2635	-159.0025	4.738983	0.07718405	0.0238905	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.0286573	0.005452735	0.0771841	0.07718405	0.3712848
5842	2	-154.9632	-158.572	3.608819	0.1063706	0.01239225	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.062057	0.003652402	0.106371	0.1063706	0.5834033
5843	3	-154.5227	-159.4622	4.939518	0.0728825	0.0188718	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.0234933	0.009034478	0.0728825	0.0728825	0.3223453
5844	0	-154.5323	-158.2668	3.734485	0.09964727	0.0270325	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.0494129	0.005543141	0.0996473	0.09964727	0.4958777
5845	1	-154.2538	-159.6154	5.361566	0.06251883	0.02461849	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.00534775	0.005935409	0.0625188	0.06251883	0.08553816
5846	2	-155.7754	-158.4723	2.69692	0.1232019	0.0224186	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.0718405	0.01197283	0.123202	0.1232019	0.5831125
5847	3	-154.0606	-159.0423	4.981715	0.0728825	0.01785616	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.0173258	0.005830372	0.0728825	0.0728825	0.2377218
5848	0	-154.6037	-158.392	3.78829	0.09964727	0.02107349	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.05563	0.006121638	0.0996473	0.09964727	0.5582693
5849	1	-154.8146	-160.6985	5.883911	0.05050803	0.02823369	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.000559035	0.00206659	0.050508	0.05050803	0.01106825
5850	2	-161.8668	-163.884	2.017199	0.1232019	0.08000783	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.0739772	0.02235565	0.123202	0.1232019	0.6004556
5851	3	-156.498	-161.2616	4.763573	0.0728825	0.03478513	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.0287969	0.01071561	0.0728825	0.0728825	0.3951135
5852	0	-155.4804	-161.2698	5.789409	0.05324369	0.01896671	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.00537806	0.008944237	0.0532437	0.05324369	0.1010083
5853	1	-154.3302	-159.5588	5.228633	0.06913568	0.01405285	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.0113543	0.001157554	0.0691357	0.06913568	0.1642327
5854	2	-160.4869	-162.5694	2.082464	0.1315745	0.0494512	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.0681828	0.01015022	0.131575	0.1315745	0.5182065
5855	3	-154.2478	-158.4546	4.20681	0.09124062	0.01714703	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.0360504	0.004578874	0.0912406	0.09124062	0.3951135
5856	0	-153.7651	-159.2024	5.437324	0.06185687	0.02397623	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.000292015	0.001866728	0.0618569	0.06185687	0.004720822
5857	1	-153.695	-158.8879	5.192851	0.06913568	0.01824584	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.00709813	0.0005427629	0.0691357	0.06913568	0.1026696
5858	2	-156.3355	-159.599	3.263487	0.1077179	0.03389633	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.0528251	0.01085042	0.107718	0.1077179	0.4904024
5859	3	-157.4395	-159.6964	2.256852	0.1313707	0.03148709	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.01155752	0.131371	0.1313707	0.7303985
5860	0	-153.9944	-159.5135	5.519072	0.06185687	0.01600905	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.00227509	0.001659118	0.0618569	0.06185687	0.03677989
5861	1	-154.6825	-159.0394	4.35692	0.08531831	0.0318471	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0421699	0.0004986344	0.0853183	0.08531831	0.494266
5862	2	-155.3765	-159.2727	3.896187	0.09403273	0.03667409	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.038538	0.004030247	0.0940327	0.09403273	0.4098357
5863	3	-156.4217	-158.8072	2.385531	0.1313707	0.02083085	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.095953	0.009345905	0.131371	0.1313707	0.7303985
5864	0	-153.9331	-159.0669	5.133856	0.07012725	0.01746474	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.0196279	0.002932001	0.0701273	0.07012725	0.2798899
5865	1	-154.202	-157.8738	3.671746	0.1014561	0.02918941	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.0503073	0.001831674	0.101456	0.1014561	0.4958527
5866	2	-154.4262	-158.3862	3.959935	0.09403273	0.03194663	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.0434348	0.002382948	0.0940327	0.09403273	0.4619112
5867	3	-157.6551	-159.8395	2.184398	0.1313707	0.02875521	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.0908547	0.02153481	0.131371	0.1313707	0.6915905
5868	0	-154.8437	-159.811	4.967334	0.07012725	0.03092925	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.0199567	0.006119676	0.0701273	0.07012725	0.2845785
5869	1	-155.2501	-158.9215	3.671425	0.1014561	0.02906154	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.0405621	0.00199162	0.101456	0.1014561	0.399799
5870	2	-155.0324	-158.5557	3.523334	0.1036426	0.03071304	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.0511297	0.005686684	0.103643	0.1036426	0.4933276
5871	3	-156.1292	-158.5181	2.388955	0.1313707	0.01402067	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.0836475	0.01581364	0.131371	0.1313707	0.636729
5872	0	-154.7815	-159.7988	5.017307	0.07012725	0.02149839	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.0112117	0.01055328	0.0701273	0.07012725	0.1598764
5873	1	-154.1784	-157.5322	3.353775	0.109171	0.02748961	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.061542	0.001939721	0.109171	0.109171	0.5637207
5874	2	-155.4204	-158.8082	3.387858	0.1096112	0.02216141	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.0473278	0.001954514	0.109611	0.1096112	0.4317786
5875	3	-156.756	-159.9751	3.219137	0.1087485	0.02004598	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.0644759	0.02467589	0.108748	0.1087485	0.5928899
5876	0	-156.6827	-162.3619	5.679243	0.0524968	0.01878914	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.00148852	0.02337085	0.0524968	0.0524968	0.02835444
5877	1	-156.9299	-159.5497	2.61984	0.1228368	0.04213331	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.0860688	0.001545774	0.122837	0.1228368	0.7006756
5878	2	-155.4757	-158.7717	3.295995	0.1096112	0.02974541	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.0709065	0.003556791	0.109611	0.1096112	0.646891
5879	3	-155.6762	-158.9521	3.275848	0.1087485	0.02518581	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.0616867	0.01386489	0.108748	0.1087485	0.5672417
5880	0	-154.2496	-159.9027	5.653159	0.05648874	0.02167655	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.00131464	0.005815398	0.0564887	0.05648874	0.02327262
5881	1	-157.4405	-160.0503	2.609839	0.1228368	0.04138656	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.0878536	0.003292602	0.122837	0.1228368	0.7152059
5882	2	-154.9106	-158.2715	3.360962	0.1096112	0.01667659	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.0613783	0.01012889	0.109611	0.1096112	0.5599633
5883	3	-155.92	-159.2484	3.328386	0.1087485	0.01406669	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.0608648	0.01973027	0.108748	0.1087485	0.559684
5884	0	-157.4727	-162.9395	5.46685	0.05648874	0.03597957	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.0127127	0.01014328	0.0564887	0.05648874	0.2250488
5885	1	-154.112	-157.1296	3.017537	0.1190451	0.01906732	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.0685372	0.001252291	0.119045	0.1190451	0.5757251
5886	2	-160.3086	-163.1947	2.886126	0.1096112	0.03852424	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.03576488	0.109611	0.1096112	0.4527688
5887	3	-156.4178	-159.7113	3.293545	0.1102887	0.01110831	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.0553052	0.01950664	0.110289	0.1102887	0.501458
5888	0	-156.5375	-161.4516	4.914155	0.06831477	0.03174397	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.00849	0.01846703	0.0683148	0.06831477	0.1242776
5889	1	-154.1492	-157.1325	2.983277	0.1190451	0.02274135	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.0664365	0.00100426	0.119045	0.1190451	0.5580785
5890	2	-158.5663	-161.6039	3.037569	0.1096112	0.05039112	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.0496285	0.008753632	0.109611	0.1096112	0.4527688
5891	3	-157.6462	-158.9373	1.291172	0.1546311	0.01509615	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.108586	0.02384882	0.154631	0.1546311	0.7022238
5892	0	-157.0681	-162.2741	5.206051	0.06620601	0.004419047	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.0127972	0.02572874	0.066206	0.06620601	0.1932933
5893	1	-153.835	-156.8605	3.025484	0.1190451	0.01905807	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0704696	0.0004668336	0.119045	0.1190451	0.5919576
5894	2	-156.4548	-160.9278	4.472958	0.0785668	0.03732752	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.0196851	0.01263392	0.0785668	0.0785668	0.2505521
5895	3	-157.5036	-161.0697	3.566096	0.09799516	0.04461257	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.0555865	0.01195209	0.0979952	0.09799516	0.5672374
5896	0	-158.7714	-163.7467	4.975276	0.06620601	0.001661636	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.00463508	0.05156366	0.066206	0.06620601	0.07001
5897	1	-154.3708	-157.3989	3.02814	0.1190451	0.01904495	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0631798	0.0002143364	0.119045	0.1190451	0.5307213
5898	2	-154.5304	-159.2856	4.755171	0.0785668	0.01747059	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.0170742	0.004269529	0.0785668	0.0785668	0.2173208
