Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
214	0	-30.96221	-34.64215	3.67994	0.04967251	0.04285049
215	1	-30.60952	-34.81563	4.206108	0.02647923	0.01342703
216	0	-30.54251	-33.94512	3.402604	0.1051617	0.01509495
217	1	-30.51879	-34.38951	3.870721	0.05538955	0.01805539
218	0	-32.78552	-34.28027	1.494758	0.2585895	0.05245167
219	1	-30.48676	-34.37653	3.889771	0.06617892	0.005360988
220	0	-32.53389	-35.47927	2.945387	0.07053871	0.09543963
221	1	-30.98408	-34.14162	3.157545	0.13269	0.01207251
222	0	-30.76421	-34.10543	3.341216	0.03393937	0.09245605
223	1	-30.22975	-34.14518	3.915437	0.05146572	0.01750759
224	0	-30.69231	-34.30278	3.610467	0.01499593	0.08447436
225	1	-30.51436	-34.40476	3.8904	0.06377488	0.007702149
226	0	-30.84056	-34.30709	3.466533	0.008635528	0.1052282
227	1	-30.10849	-34.42396	4.315468	0.02065324	0.008316949
228	0	-31.29516	-34.34489	3.049729	0.01480618	0.140738
229	1	-30.04338	-34.51303	4.469655	0.008936579	0.004614915
230	0	-30.80742	-34.17682	3.369406	0.02396478	0.09961165
231	1	-29.71232	-34.19815	4.485836	0.009569876	0.00236359
232	0	-30.87639	-34.27628	3.39989	0.0655562	0.05497181
233	1	-29.85907	-34.20334	4.34427	0.01750202	0.008588001
234	0	-32.20586	-34.9452	2.739343	0.05795142	0.1286313
235	1	-30.45087	-34.99134	4.540471	0.004067277	0.002402668
236	0	-31.32492	-34.30667	2.981746	0.08408212	0.07826032
237	1	-29.74844	-34.2665	4.518055	0.006812062	0.001899421
238	0	-37.22419	-35.30866	-1.915537	0.06614769	0.5859231
239	1	-30.35225	-34.71456	4.362306	0.006689526	0.01759685
240	0	-33.99139	-34.09489	0.1035019	0.05546929	0.3946975
241	1	-30.06972	-34.04665	3.976936	0.005263071	0.05756031
242	0	-34.78805	-34.41242	-0.3756228	0.09494085	0.4031385
243	1	-30.62088	-34.51951	3.898628	0.01410039	0.05655386
244	0	-34.98123	-34.63057	-0.3506655	0.1328395	0.362744
245	1	-30.42631	-34.64423	4.217916	0.008603431	0.03012198
246	0	-33.31308	-33.98811	0.6750281	0.08085886	0.3121553
247	1	-29.90036	-34.13983	4.239471	0.01124366	0.02532624
248	0	-32.94687	-34.33641	1.38954	0.04841549	0.2731476
249	1	-30.28295	-33.93198	3.649032	0.02155762	0.07405622
250	0	-35.03127	-34.59947	-0.4318038	0.2495779	0.2541195
251	1	-30.95498	-33.9196	2.964619	0.04609562	0.1179595
252	0	-33.15245	-34.46758	1.315126	0.154036	0.1749684
253	1	-33.12333	-34.17788	1.054546	0.1116584	0.243404
254	0	-31.99265	-34.15704	2.164386	0.05561807	0.1884603
255	1	-30.82578	-34.14514	3.319364	0.08304057	0.04554005
256	0	-32.58574	-34.15499	1.569244	0.1855754	0.1180172
257	1	-32.47877	-34.51759	2.038827	0.1410199	0.1156145
258	0	-33.95727	-34.19455	0.2372745	0.2348007	0.2019888
259	1	-32.40239	-34.20378	1.801383	0.1799633	0.1004154
260	0	-33.25606	-34.14867	0.8926158	0.1199325	0.251323
261	1	-32.02007	-33.97804	1.957969	0.06881581	0.1959043
262	0	-31.92153	-34.31463	2.393101	0.07552	0.145687
263	1	-31.32908	-34.02697	2.697881	0.04691738	0.1438115
264	0	-32.82335	-33.95282	1.129471	0.04757798	0.2999919
265	1	-31.22851	-33.99747	2.768961	0.154353	0.02926793
266	0	-32.14871	-34.36917	2.220459	0.07268304	0.165788
267	1	-31.55279	-34.16138	2.608587	0.1888941	0.01076425
268	0	-31.30157	-34.54403	3.24246	0.06263624	0.07363476
269	1	-33.13205	-35.21893	2.086883	0.228499	0.02332975
270	0	-33.29054	-34.86553	1.574987	0.2657115	0.03730688
271	1	-33.52795	-34.45856	0.9306079	0.3353239	0.03213231
272	0	-32.60491	-34.30159	1.696681	0.239147	0.05170194
273	1	-33.02585	-34.35716	1.331302	0.2753843	0.05200245
274	0	-32.74837	-34.29539	1.547014	0.2524721	0.05334347
275	1	-33.24426	-34.17956	0.9352968	0.3167332	0.05025418
276	0	-31.64722	-34.65033	3.003103	0.1236531	0.03655362
277	1	-31.19135	-34.27527	3.083923	0.1271937	0.02493106
278	0	-31.27491	-35.10123	3.826316	0.05067945	0.027206
279	1	-32.39981	-34.59684	2.19703	0.1473309	0.0934831
280	0	-30.67854	-34.0428	3.364261	0.05915349	0.06493746
281	1	-31.13149	-34.32227	3.190777	0.1146988	0.02674053
282	0	-31.18897	-34.1215	2.932534	0.1527397	0.01452396
283	1	-32.22269	-35.29868	3.075986	0.1163821	0.03653637
284	0	-32.28126	-34.34447	2.06321	0.187454	0.06674205
285	1	-31.58502	-34.33746	2.752438	0.1413587	0.04391443
286	0	-30.75559	-33.92247	3.166882	0.08476239	0.05906641
287	1	-31.89823	-34.00574	2.107515	0.137416	0.1123495
288	0	-32.07172	-35.16506	3.093342	0.04984527	0.1013376
289	1	-32.07454	-34.53326	2.458714	0.1741506	0.04049497
290	0	-32.33067	-35.14836	2.81769	0.02728992	0.1514581
291	1	-31.64393	-34.50071	2.856784	0.09524092	0.0795977
292	0	-31.0398	-34.31199	3.272188	0.05496055	0.07833763
293	1	-31.00875	-34.03698	3.028225	0.0285648	0.1291297
294	0	-32.3507	-35.20213	2.85143	0.06801658	0.1073575
295	1	-32.48043	-34.60392	2.123491	0.1424655	0.1057025
296	0	-32.89764	-34.4997	1.602061	0.04053801	0.2597729
297	1	-31.11792	-34.33425	3.216332	0.07136553	0.06751828
298	0	-31.30168	-34.06476	2.76308	0.04071037	0.1434987
299	1	-31.00221	-34.62839	3.626183	0.0710146	0.0268841
300	0	-32.55934	-35.28406	2.724715	0.04233417	0.1457114
301	1	-31.77135	-35.23781	3.466453	0.03691943	0.0769523
302	0	-34.29275	-35.61322	1.320461	0.1464281	0.1820428
303	1	-30.87978	-34.25303	3.373245	0.03253525	0.09065724
304	0	-33.81669	-34.63059	0.8138952	0.2842639	0.09486362
305	1	-31.42943	-34.68061	3.251175	0.01854322	0.1168563
306	0	-33.27267	-34.59234	1.319668	0.1804638	0.1480864
307	1	-30.59812	-34.73175	4.133637	0.01640072	0.0307526
308	0	-30.9779	-34.32076	3.342859	0.05915137	0.0670797
309	1	-30.02291	-34.11547	4.092561	0.01597807	0.0352829
310	0	-32.57332	-35.45953	2.886212	0.05569023	0.1162056
311	1	-30.42898	-34.51169	4.082717	0.01597807	0.03626722
312	0	-32.23005	-34.10772	1.877673	0.1888209	0.08392879
313	1	-29.78147	-34.02892	4.247448	0.008991805	0.02678045
314	0	-34.59091	-34.33249	-0.2584223	0.2005013	0.285858
315	1	-30.59405	-34.21819	3.624139	0.02164481	0.07645831
316	0	-32.29721	-34.74376	2.446554	0.03388184	0.1819797
317	1	-31.00575	-34.32301	3.317252	0.01867717	0.1101146
318	0	-32.47147	-34.43923	1.967759	0.08848136	0.1752598
319	1	-30.68089	-34.07303	3.392142	0.02449595	0.09680687
320	0	-35.7384	-35.26669	-0.4717019	0.3626561	0.1450311
321	1	-32.88126	-34.73838	1.857116	0.116818	0.1579874
322	0	-35.82769	-34.02727	-1.800424	0.3253493	0.3152101
323	1	-30.28819	-34.1636	3.875406	0.01743201	0.05554445
324	0	-32.60893	-34.23652	1.627591	0.18942	0.1083379
325	1	-32.56703	-34.97828	2.411254	0.1136555	0.1057361
326	0	-34.1078	-35.45279	1.344982	0.2112803	0.1147385
327	1	-30.29539	-34.26803	3.972634	0.01063754	0.05261607
328	0	-32.67255	-34.21448	1.541933	0.0657798	0.2405439
329	1	-30.65819	-34.62969	3.971492	0.006834942	0.05653286
330	0	-34.21153	-34.6013	0.3897639	0.04660042	0.3749402
331	1	-31.44695	-35.23856	3.791603	0.005589652	0.07576707
332	0	-31.83489	-34.30792	2.473025	0.1024239	0.1107907
333	1	-32.53198	-34.32875	1.796762	0.004706723	0.2761341
334	0	-33.53861	-34.86278	1.324174	0.1048816	0.223218
335	1	-30.84968	-34.68578	3.836095	0.005026239	0.07188132
336	0	-31.38853	-34.29542	2.906891	0.06511873	0.1047092
337	1	-30.803	-34.29246	3.489457	0.01063136	0.10094
338	0	-30.32565	-33.97711	3.651467	0.03542244	0.05994784
339	1	-30.23416	-34.25433	4.020166	0.005450331	0.0530501
340	0	-33.29257	-34.15172	0.859148	0.2793883	0.09521395
341	1	-30.32581	-34.15227	3.826464	0.02862041	0.04925022
342	0	-35.7016	-34.08405	-1.617549	0.3951076	0.2271643
343	1	-30.01244	-34.23235	4.219908	0.01414018	0.02438602
344	0	-33.02537	-34.49495	1.469584	0.1580295	0.1555291
345	1	-29.93726	-34.27803	4.340764	0.00851046	0.01793014
346	0	-33.31053	-33.93184	0.6213032	0.1895373	0.2088494
347	1	-29.87205	-34.01381	4.141758	0.005236856	0.04110432
348	0	-31.12719	-34.7473	3.620113	0.03729401	0.06121168
349	1	-30.73051	-34.76073	4.030223	0.01088942	0.04660533
350	0	-30.3176	-34.26417	3.946572	0.007425216	0.05843459
351	1	-30.14486	-34.43783	4.292973	0.01152098	0.0196987
352	0	-29.88912	-34.00152	4.112401	0.008974455	0.04030242
353	1	-30.119	-34.43141	4.312411	0.009058988	0.02021694
354	0	-30.75433	-34.05049	3.296161	0.02480214	0.1060988
355	1	-30.77501	-34.33663	3.561613	0.01823376	0.08612197
356	0	-31.25022	-34.70356	3.453341	0.06501656	0.05016633
357	1	-31.75013	-34.00562	2.255487	0.07561623	0.1593521
358	0	-31.29318	-34.0746	2.781416	0.1322716	0.05010375
359	1	-31.52034	-34.08274	2.562401	0.1634373	0.04083958
360	0	-33.0721	-33.98937	0.9172632	0.3245403	0.04425043
361	1	-33.05276	-33.92247	0.8697096	0.3127786	0.06076744
362	0	-30.79682	-34.17383	3.37701	0.07722189	0.04559413
363	1	-34.36401	-34.31542	-0.04859348	0.4349	0.03047641
364	0	-30.65506	-34.3591	3.704038	0.06218206	0.02793119
365	1	-33.38914	-34.27194	0.8827965	0.2650964	0.1071409
366	0	-30.99361	-33.92554	2.931923	0.156659	0.01066576
367	1	-32.39312	-34.23741	1.844287	0.2378785	0.03820986
368	0	-30.11927	-34.25457	4.135302	0.04419803	0.002788828
369	1	-30.66746	-33.92481	3.257348	0.1216261	0.01315609
370	0	-30.39727	-33.99574	3.598469	0.09796746	0.002702619
371	1	-30.48749	-34.59952	4.112023	0.01407225	0.03524248
372	0	-31.19892	-34.60902	3.4101	0.1127054	0.006801574
373	1	-31.09072	-34.84208	3.751355	0.0129575	0.07242397
374	0	-31.94696	-33.94182	1.994859	0.2513957	0.009635421
375	1	-30.37632	-34.0422	3.665882	0.002321885	0.09160694
376	0	-31.77525	-34.94553	3.170286	0.1282583	0.01523015
377	1	-31.22698	-35.23922	4.012239	0.005837348	0.05345581
378	0	-32.67917	-34.61028	1.93112	0.251185	0.01622009
379	1	-30.39386	-34.67988	4.286022	0.009938249	0.02197652
380	0	-30.66298	-34.25734	3.594359	0.06582484	0.03525633
381	1	-30.91775	-34.73653	3.81878	0.02441918	0.05421984
382	0	-32.7875	-34.91229	2.124783	0.09679907	0.1512397
383	1	-31.04672	-35.08817	4.041449	0.03020008	0.02617206
384	0	-32.74624	-34.59073	1.844493	0.06401238	0.2120554
385	1	-31.15623	-35.14247	3.986244	0.01931	0.04258261
386	0	-32.85392	-34.2599	1.405986	0.110706	0.2092124
387	1	-30.6923	-34.09903	3.406731	0.03812735	0.08171652
388	0	-32.68828	-35.15561	2.467331	0.1243635	0.08942037
389	1	-31.33389	-34.91069	3.576799	0.0352002	0.06763691
390	0	-34.38825	-34.32612	-0.06213641	0.2410103	0.2257204
391	1	-31.37163	-34.49866	3.127035	0.01926591	0.1285476
392	0	-35.01238	-34.66072	-0.3516569	0.2789042	0.2167785
393	1	-32.77648	-34.97652	2.200044	0.07755512	0.1629575
394	0	-35.05108	-34.11808	-0.9330021	0.1598209	0.3939963
395	1	-33.80077	-34.13291	0.3321393	0.06757265	0.3597304
