Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	total_speciation	turnover
1908	0	-52.92637	-57.99862	5.072243	0.08722236	0.001407056	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.0248577	0.00255501	0.0872224	0.08722236	0.2849926
1909	1	-55.29152	-58.16626	2.874733	0.1481177	0.005363937	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.0810303	0.005644446	0.148118	0.1481177	0.5470668
1910	0	-53.61411	-56.35372	2.739612	0.1538434	0.003013173	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.0763793	0.001507482	0.153843	0.1538434	0.4964741
1911	1	-56.2308	-58.61904	2.388249	0.1616961	0.01032647	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.103446	0.001901413	0.161696	0.1616961	0.6397526
1912	0	-54.67734	-57.38989	2.712546	0.1538434	0.005666398	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.051076	0.001560842	0.153843	0.1538434	0.3319996
1913	1	-55.36553	-57.7906	2.425065	0.1616961	0.007518611	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.103584	0.001027626	0.161696	0.1616961	0.6406074
1914	0	-55.52878	-58.20779	2.679009	0.1538434	0.00935559	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.0486582	0.001225327	0.153843	0.1538434	0.3162841
1915	1	-55.06271	-57.46683	2.404121	0.1616961	0.008289805	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.0846947	0.002350823	0.161696	0.1616961	0.5237892
1916	0	-52.64893	-56.89183	4.2429	0.1093516	0.006994319	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00771949	0.00260549	0.109352	0.1093516	0.0705933
1917	1	-54.98529	-57.9994	3.014112	0.1447124	0.004273176	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.0812608	0.004691648	0.144712	0.1447124	0.5615332
1918	0	-53.69066	-57.88618	4.195517	0.1093516	0.0110973	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.0073397	0.003240883	0.109352	0.1093516	0.06712016
1919	1	-54.2299	-58.26736	4.037454	0.1139068	0.00749696	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.0387256	0.006736412	0.113907	0.1139068	0.3399758
1920	0	-51.69765	-56.79854	5.100887	0.08468245	0.006811289	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.00119545	0.003158222	0.0846824	0.08468245	0.0141168
1921	1	-54.65572	-58.29488	3.639159	0.1249291	0.00895925	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.0425384	0.006603393	0.124929	0.1249291	0.3405002
1922	0	-50.96426	-56.1105	5.146245	0.08468245	0.003893066	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.00580799	0.001540618	0.0846824	0.08468245	0.06858556
1923	1	-59.83608	-63.60827	3.772191	0.1118698	0.04026872	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.0298844	0.007606122	0.11187	0.1118698	0.2671354
1924	0	-51.64785	-56.80323	5.15538	0.08468245	0.002394003	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.0134018	0.002126182	0.0846824	0.08468245	0.1582595
1925	1	-59.44831	-64.643	5.194687	0.07491086	0.02484599	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.0208621	0.009875328	0.0749109	0.07491086	0.278492
1926	0	-54.30851	-57.71349	3.404977	0.1324005	0.009647806	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.0401253	0.003235441	0.132401	0.1324005	0.3030596
1927	1	-57.28865	-62.4892	5.200553	0.07491086	0.0215339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.00645339	0.01260075	0.0749109	0.07491086	0.08614758
1928	0	-53.20879	-57.24131	4.032512	0.1148107	0.01037014	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.0360592	0.001200247	0.114811	0.1148107	0.3140754
1929	1	-57.30957	-62.58336	5.273783	0.07491086	0.01369309	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.0157708	0.01311856	0.0749109	0.07491086	0.2105277
1930	0	-51.7594	-55.85455	4.095159	0.1148107	0.00488737	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0351755	0.0004183225	0.114811	0.1148107	0.306378
1931	1	-57.93399	-63.71142	5.777424	0.06244267	0.01111294	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.0135604	0.008885509	0.0624427	0.06244267	0.2171649
1932	0	-50.40026	-55.40406	5.003802	0.08933516	0.003046744	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.00541302	0.0003795251	0.0893352	0.08933516	0.06059232
1933	1	-53.94961	-58.52931	4.57969	0.09759669	0.01103456	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.0200181	0.005945702	0.0975967	0.09759669	0.2051107
1934	0	-50.46118	-55.45512	4.993946	0.08933516	0.004014271	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.00422959	0.0003976243	0.0893352	0.08933516	0.04734518
1935	1	-52.82889	-57.99837	5.169474	0.08221817	0.004196983	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.00276697	0.007521473	0.0822182	0.08221817	0.03365404
1936	0	-53.27136	-56.70627	3.434911	0.1329812	0.007547157	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0343734	0.0003144944	0.132981	0.1329812	0.2584831
1937	1	-55.6276	-60.65607	5.028476	0.08221817	0.01056266	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.00521802	0.01525561	0.0822182	0.08221817	0.06346551
1938	0	-52.42327	-57.40758	4.98431	0.0895325	0.004167024	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0292768	0.0005191826	0.0895325	0.0895325	0.326996
1939	1	-53.69099	-58.89597	5.204981	0.07977384	0.00936785	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.00542741	0.007337846	0.0797738	0.07977384	0.06803502
1940	0	-52.91827	-57.01209	4.093816	0.1137848	0.008428357	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.00592802	0.0005951134	0.113785	0.1137848	0.05209858
1941	1	-51.999	-56.52974	4.530731	0.1013827	0.005635457	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.0143815	0.003016349	0.101383	0.1013827	0.1418535
1942	0	-54.56425	-58.27378	3.709533	0.1229502	0.01104581	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.0249141	0.004391522	0.12295	0.1229502	0.2026358
1943	1	-53.57636	-57.49012	3.913758	0.1199201	0.003913456	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.00180669	0.001685235	0.11992	0.1199201	0.01506575
1944	0	-53.70784	-57.447	3.739161	0.1229502	0.01080662	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.0420883	0.001667993	0.12295	0.1229502	0.3423196
1945	1	-53.6929	-57.01995	3.327049	0.1360465	0.006994505	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0337622	0.0009463981	0.136046	0.1360465	0.2481668
1946	0	-56.01766	-59.11761	3.099942	0.139484	0.0156058	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.0458194	0.003038714	0.139484	0.139484	0.3284922
1947	1	-52.89273	-56.82908	3.936353	0.1180011	0.008801478	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.023871	0.001240858	0.118001	0.1180011	0.2022946
1948	0	-54.67672	-57.96016	3.283435	0.1367408	0.006415963	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.074091	0.003460982	0.136741	0.1367408	0.5418351
1949	1	-55.19247	-60.36795	5.175477	0.08212135	0.01047586	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.0309164	0.000980478	0.0821213	0.08212135	0.3764722
1950	0	-51.73427	-56.71317	4.978908	0.08797981	0.009031923	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.00173654	0.001617934	0.0879798	0.08797981	0.01973799
1951	1	-54.16709	-59.33358	5.166486	0.08212135	0.004508829	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.0172289	0.007846568	0.0821213	0.08212135	0.2097979
1952	0	-52.52511	-57.49853	4.973424	0.08797981	0.007247708	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.0122789	0.003950549	0.0879798	0.08797981	0.1395645
1953	1	-52.20746	-57.10254	4.895071	0.09089137	0.003104439	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.00288354	0.005759222	0.0908914	0.09089137	0.03172516
1954	0	-51.45158	-56.14478	4.693202	0.09703644	0.005971919	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.010788	0.00161408	0.0970364	0.09703644	0.1111749
1955	1	-52.32775	-57.18425	4.856499	0.09089137	0.009426319	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.00238362	0.003294472	0.0908914	0.09089137	0.02622491
1956	0	-51.51316	-56.43788	4.924721	0.09063631	0.00331186	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.00561654	0.003477683	0.0906363	0.09063631	0.06196792
1957	1	-54.28422	-59.06615	4.781937	0.09089137	0.01634385	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.0109714	0.003833194	0.0908914	0.09089137	0.1207092
1958	0	-52.48647	-57.3415	4.855035	0.09063631	0.01238722	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.000401951	0.001370868	0.0906363	0.09063631	0.004434764
1959	1	-52.0389	-56.91477	4.875863	0.09089137	0.00758418	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.00642565	0.003200278	0.0908914	0.09089137	0.07069596
1960	0	-52.11641	-56.83203	4.715622	0.0960518	0.005450168	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.0170945	0.003333185	0.0960518	0.0960518	0.1779712
1961	1	-53.41874	-57.3221	3.903362	0.1198855	0.002027575	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.043343	0.00473172	0.119885	0.1198855	0.3615363
1962	0	-52.49994	-57.20697	4.707035	0.0960518	0.006486391	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.0219769	0.003155605	0.0960518	0.0960518	0.2288022
1963	1	-52.8553	-57.58483	4.729523	0.09741599	0.001793521	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0391964	0.0008346948	0.097416	0.09741599	0.4023608
1964	0	-51.84906	-56.55471	4.70565	0.0960518	0.009632192	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0118933	0.0001483285	0.0960518	0.0960518	0.1238212
1965	1	-51.31763	-56.01249	4.694862	0.09741599	0.005904392	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.0199135	0.000189868	0.097416	0.09741599	0.2044171
1966	0	-51.31652	-56.03988	4.723353	0.0960518	0.00766516	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.00628913	0.0003450534	0.0960518	0.0960518	0.06547647
1967	1	-52.07765	-56.58747	4.509819	0.1034356	0.002530139	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.0364108	0.001042077	0.103436	0.1034356	0.3520143
1968	0	-50.97834	-55.67772	4.699381	0.09723879	0.005869941	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0050253	0.0003913689	0.0972388	0.09723879	0.05167996
1969	1	-53.03417	-57.44334	4.409171	0.1034356	0.01243183	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.0148166	0.001205222	0.103436	0.1034356	0.1432446
1970	0	-51.7299	-56.4228	4.692896	0.09723879	0.006216967	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.0231625	0.000692868	0.0972388	0.09723879	0.2382021
1971	1	-53.98779	-58.35605	4.368265	0.1034356	0.01485489	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.0089668	0.002872714	0.103436	0.1034356	0.08668969
1972	0	-51.09695	-55.7882	4.691258	0.09754837	0.005015102	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0111831	0.0009771723	0.0975484	0.09754837	0.1146413
1973	1	-54.9639	-58.5427	3.578796	0.127437	0.01004276	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.0653586	0.002796199	0.127437	0.127437	0.5128697
1974	0	-52.53355	-56.54515	4.011605	0.1171781	0.003019644	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.0143292	0.002372087	0.117178	0.1171781	0.1222857
1975	1	-57.95596	-61.46495	3.50899	0.127437	0.005100661	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.0699625	0.01471885	0.127437	0.127437	0.5489969
1976	0	-51.57315	-55.87519	4.30204	0.1087362	0.004825444	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.0238451	0.001009873	0.108736	0.1087362	0.2192933
1977	1	-51.97988	-56.57295	4.593072	0.1000202	0.003407388	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.00021483	0.003769524	0.10002	0.1000202	0.00214787
1978	0	-53.56064	-57.52599	3.96535	0.1163545	0.01178791	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.0365543	0.001106207	0.116354	0.1163545	0.3141629
1979	1	-54.71776	-58.92748	4.209715	0.1075745	0.01497167	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.0297479	0.004153953	0.107575	0.1075745	0.2765329
1980	0	-53.32331	-56.46184	3.138528	0.1422861	0.004222707	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.0744753	0.000775751	0.142286	0.1422861	0.5234196
1981	1	-53.1574	-57.66622	4.508828	0.1007611	0.01042787	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.0242911	0.002585424	0.100761	0.1007611	0.2410765
1982	0	-53.68751	-56.83446	3.146952	0.1422861	0.002350517	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.041019	0.001805543	0.142286	0.1422861	0.2882853
1983	1	-52.44892	-56.99279	4.543874	0.1007611	0.007739879	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.0261459	0.001768846	0.100761	0.1007611	0.259484
