Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
231	1	-18.16021	-21.50933	3.349117	0.04613197	0.07947335
232	0	-17.71712	-21.5699	3.852779	0.01173115	0.06350799
233	1	-17.73863	-21.42448	3.685841	0.01952288	0.07241002
234	0	-17.63396	-21.67121	4.037246	0.02292656	0.03386581
235	1	-17.84388	-21.91825	4.074363	0.01647698	0.03660377
236	0	-17.72283	-21.64783	3.925006	0.01287287	0.05514356
237	1	-17.57296	-21.47041	3.897446	0.02240934	0.04836311
238	0	-17.58781	-21.24319	3.655374	0.06351882	0.03146075
239	1	-17.9473	-21.42819	3.480884	0.03629076	0.07613786
240	0	-17.40161	-21.18509	3.783483	0.06457282	0.01759587
241	1	-18.19404	-21.52108	3.327046	0.05267773	0.07513473
242	0	-17.87719	-21.36108	3.483883	0.06737282	0.04475587
243	1	-18.94102	-21.87182	2.930799	0.1110721	0.05636503
244	0	-17.9729	-21.55832	3.585425	0.01810496	0.08386953
245	1	-17.3729	-21.20902	3.836113	0.0565935	0.02031221
246	0	-17.40606	-21.25208	3.846017	0.04713505	0.02878025
247	1	-17.4427	-21.28546	3.842758	0.04094523	0.03529603
248	0	-17.85519	-21.36822	3.513035	0.05292591	0.05628759
249	1	-18.42553	-21.66588	3.240347	0.03941759	0.09706477
250	0	-18.53918	-21.69696	3.157778	0.04687573	0.09786347
251	1	-19.25026	-22.47133	3.221063	0.02597586	0.1124349
252	0	-18.31046	-21.5713	3.260846	0.06247384	0.0719586
253	1	-20.22322	-22.51425	2.291029	0.08952973	0.1418844
254	0	-18.20396	-21.58536	3.381408	0.03082984	0.09154636
255	1	-18.03745	-21.43862	3.401175	0.06458198	0.05581758
256	0	-17.91975	-21.8959	3.976154	0.007516732	0.05538491
257	1	-18.47897	-21.9204	3.441432	0.01947552	0.09689833
258	0	-17.8273	-21.40732	3.580025	0.02698981	0.07552471
259	1	-18.65009	-21.73389	3.083801	0.07630469	0.07583219
260	0	-17.69057	-21.35465	3.66408	0.03091034	0.0631987
261	1	-19.43007	-22.11428	2.684209	0.07649608	0.1156
262	0	-18.19952	-21.52377	3.324248	0.05238988	0.07570233
263	1	-18.3538	-21.58452	3.230713	0.0779634	0.05948229
264	0	-18.89748	-21.84876	2.951276	0.113531	0.0518584
265	1	-18.05353	-21.42303	3.369501	0.09894409	0.02462281
266	0	-21.91107	-23.28855	1.377481	0.176414	0.1463549
267	1	-17.71702	-21.38694	3.669915	0.02428461	0.06924096
268	0	-17.6925	-21.2548	3.562299	0.09104832	0.01323879
269	1	-17.41104	-21.28124	3.870201	0.04282014	0.03067676
270	0	-17.65425	-21.2502	3.595947	0.07744287	0.02347941
271	1	-18.1176	-21.45479	3.337183	0.1025383	0.02426045
272	0	-18.64827	-21.87262	3.224347	0.1243558	0.01372649
273	1	-17.92214	-21.36185	3.439702	0.09136871	0.02517808
274	0	-18.28404	-21.56281	3.278764	0.05280119	0.0798394
275	1	-19.85388	-22.33221	2.478332	0.1165829	0.09610088
276	0	-18.24159	-21.53209	3.290497	0.0720303	0.05943698
277	1	-20.04301	-22.42517	2.38216	0.1276268	0.09467423
278	0	-19.75096	-22.37023	2.619275	0.1506108	0.04797871
279	1	-18.76187	-21.83837	3.076501	0.126509	0.02635785
280	0	-17.50351	-21.2925	3.788989	0.03904243	0.04257567
281	1	-17.60679	-21.25376	3.646972	0.06152187	0.034298
282	0	-17.64952	-21.55564	3.906126	0.01670687	0.05319759
283	1	-18.07063	-21.43151	3.360879	0.09852885	0.02590022
284	0	-18.65807	-22.19263	3.534552	0.01152595	0.09553583
285	1	-17.6012	-21.24567	3.644463	0.06506722	0.03100353
286	0	-17.5634	-21.41455	3.851146	0.02440839	0.05099404
287	1	-17.64863	-21.24064	3.592006	0.09483273	0.006483683
288	0	-17.76517	-21.29954	3.534368	0.07728371	0.0297965
289	1	-18.73327	-22.03781	3.304542	0.1241154	0.005947481
290	0	-17.66205	-21.2433	3.581251	0.09376169	0.008630276
291	1	-17.36182	-21.38897	4.027152	0.05541828	0.002383528
292	0	-17.35955	-21.25554	3.896	0.04945719	0.02145987
293	1	-17.33311	-21.15265	3.819541	0.07359733	0.004965596
294	0	-17.3389	-21.22203	3.883122	0.05575998	0.01644485
295	1	-17.73751	-21.27715	3.539645	0.0962251	0.01032745
296	0	-18.12775	-22.28006	4.152309	0.01491297	0.03037319
297	1	-17.81296	-21.97563	4.162671	0.03602484	0.008225113
298	0	-17.57996	-21.25857	3.678616	0.05420848	0.03844695
299	1	-17.31019	-21.18276	3.872573	0.06549661	0.007763125
300	0	-18.18701	-21.52201	3.335007	0.04536087	0.08165549
301	1	-18.39917	-22.6369	4.237735	0.03232251	0.004421039
302	0	-17.75386	-21.29965	3.545784	0.07246503	0.03347358
303	1	-17.41182	-21.15183	3.740005	0.08338204	0.003134501
304	0	-17.41919	-21.17841	3.759227	0.06892372	0.01567064
305	1	-17.44636	-21.16296	3.716596	0.0880969	0.0007605087
306	0	-17.58237	-21.21069	3.628317	0.0857156	0.01196968
307	1	-18.25083	-22.46545	4.214619	0.03825741	0.000797679
308	0	-18.08239	-22.28495	4.20256	0.03528405	0.004977014
309	1	-17.94922	-22.12789	4.178665	0.04207835	0.0005721536
310	0	-17.78726	-21.29822	3.510964	0.0902077	0.01921291
311	1	-17.31539	-21.14557	3.830182	0.07620752	0.001291308
312	0	-18.46833	-21.67764	3.209315	0.1192522	0.02033337
