Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
3247	1	-101.1271	-110.3357	9.208599	0.01560988	0.002374624	0.1826184	0.0353054	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.101805	0.01385362	0.182618	0.0156099	0.00237462	0.2006029	0.5074942
3248	0	-90.83899	-100.7993	9.960279	0.000850911	0.004942031	0.1717397	0.003073039	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.0610459	0.001577939	0.17174	0.000850911	0.00494203	0.1775327	0.3438572
3249	1	-101.8236	-110.8222	8.998614	0.001467454	0.0122314	0.2038784	0.0350649	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.138733	0.012534	0.203878	0.00146745	0.0122314	0.2175773	0.6376279
3250	0	-92.06408	-102.0432	9.979098	0.001453667	8.382227e-05	0.1717397	0.004289436	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.0733347	0.004135145	0.17174	0.00145367	8.38223e-05	0.1732772	0.4232219
3251	1	-99.16712	-107.3986	8.231464	0.005791861	0.00523614	0.2837722	0.01365441	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.008031475	0.283772	0.00579186	0.00523614	0.2948002	0.5653555
3252	0	-97.08544	-106.707	9.621547	0.007603054	0.01203372	0.1717397	0.01289022	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.0795045	0.00723572	0.17174	0.00760305	0.0120337	0.1913765	0.4154349
3253	1	-96.3704	-106.3915	10.02109	0.008396905	0.003570237	0.1499716	0.007432974	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.0330029	0.01186152	0.149972	0.00839691	0.00357024	0.1619387	0.2037989
3254	0	-98.31983	-108.9278	10.60792	0.00186303	0.006066749	0.09857762	0.02343712	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.0101514	0.01084078	0.0985776	0.00186303	0.00606675	0.1065074	0.09531132
3255	1	-101.5626	-111.2922	9.729505	0.03172482	0.007767523	0.1499716	0.004011874	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.1103	0.007860102	0.149972	0.0317248	0.00776752	0.1894639	0.5821681
3256	0	-99.68433	-110.0755	10.3912	0.01470321	0.01326118	0.09857762	0.009257081	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.0148466	0.02006772	0.0985776	0.0147032	0.0132612	0.126542	0.1173258
3257	1	-92.61847	-102.8053	10.18678	0.003466645	0.004601572	0.1499716	0.002066627	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.0345335	0.005839545	0.149972	0.00346664	0.00460157	0.1580398	0.2185112
3258	0	-95.74423	-106.3839	10.63967	0.005886228	0.01683843	0.09857762	0.00194883	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.0119057	0.009491926	0.0985776	0.00588623	0.0168384	0.1213023	0.09814901
3259	1	-93.17592	-102.5973	9.421354	0.003387777	0.0004079754	0.2092408	0.00700731	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.102038	0.004352127	0.209241	0.00338778	0.000407975	0.2130366	0.4789707
3260	0	-93.64149	-104.4722	10.83067	0.0008731282	0.007754825	0.09857762	0.0009912388	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.00619863	0.01008387	0.0985776	0.000873128	0.00775483	0.1072056	0.05782007
3261	1	-94.45478	-103.8892	9.434434	0.005089574	0.002469984	0.204892	0.008526141	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.0805808	0.002302656	0.204892	0.00508957	0.00246998	0.2124516	0.3792901
3262	0	-91.03767	-101.476	10.43833	0.002414325	0.003195907	0.1353296	0.003816848	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.00860464	0.001660552	0.13533	0.00241432	0.00319591	0.1409398	0.0610519
3263	1	-92.55128	-102.0791	9.527824	0.0004225901	0.0009352768	0.204892	0.008186255	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.125126	0.001545487	0.204892	0.00042259	0.000935277	0.2062499	0.6066736
3264	0	-91.26318	-101.7305	10.46731	0.00157107	0.002119904	0.1353296	0.001244239	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.0149906	0.003886108	0.13533	0.00157107	0.0021199	0.1390206	0.1078302
3265	1	-96.16059	-105.4865	9.325937	0.008364818	0.006982283	0.204892	0.01084746	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0879499	0.0004815037	0.204892	0.00836482	0.00698228	0.2202391	0.3993383
3266	0	-95.63919	-105.7242	10.085	0.001438273	0.01631056	0.1445172	0.000495283	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0679533	0.0119726	0.144517	0.00143827	0.0163106	0.162266	0.4187768
3267	1	-91.98435	-101.5384	9.554065	0.00288373	0.0002473801	0.204892	0.003485765	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.0992548	0.001265311	0.204892	0.00288373	0.00024738	0.2080231	0.4771335
3268	0	-93.34525	-103.5726	10.22732	0.005940247	0.00673447	0.1445172	0.0002073504	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.0232755	0.00477214	0.144517	0.00594025	0.00673447	0.1571919	0.1480705
3269	1	-96.83887	-106.0535	9.214591	0.004408052	0.02636862	0.204892	0.001549762	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.122853	0.0004081902	0.204892	0.00440805	0.0263686	0.2356687	0.5212941
3270	0	-91.03754	-101.3089	10.27141	0.002873315	0.009245254	0.1445172	9.413885e-05	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.0452371	0.001215882	0.144517	0.00287331	0.00924525	0.1566358	0.2888045
3271	1	-91.79485	-101.1925	9.397692	0.003127882	0.004514292	0.2146103	0.00103282	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.107862	0.0004449311	0.21461	0.00312788	0.00451429	0.2222525	0.4853133
3272	0	-91.64154	-101.9223	10.28078	0.0003031725	0.009606021	0.1445172	0.0001157954	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.0154043	0.003193133	0.144517	0.000303173	0.00960602	0.1544264	0.09975184
3273	1	-94.12195	-103.4651	9.343145	0.009347856	0.0005285814	0.2146103	0.003291369	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.118166	0.0006718249	0.21461	0.00934786	0.000528581	0.2244868	0.5263811
3274	0	-91.97223	-102.2269	10.25472	0.00255684	0.007965293	0.1445172	4.433024e-05	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.0315391	0.005056347	0.144517	0.00255684	0.00796529	0.1550393	0.2034263
3275	1	-91.82251	-101.6295	9.807033	0.00253954	0.00691974	0.1794674	0.004116986	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0876244	0.0007162096	0.179467	0.00253954	0.00691974	0.1889267	0.4638011
3276	0	-93.27855	-103.5301	10.25157	0.001025358	0.008815497	0.1445172	4.41902e-05	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.0661233	0.006276498	0.144517	0.00102536	0.0088155	0.154358	0.4283758
3277	1	-94.83731	-104.6656	9.828324	0.003385012	0.004492743	0.1794674	0.003024824	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.11897	0.001781087	0.179467	0.00338501	0.00449274	0.1873451	0.635033
3278	0	-95.71241	-105.4792	9.76679	0.006913193	0.01047265	0.1697174	0.0002464932	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.069956	0.01103422	0.169717	0.00691319	0.0104727	0.1871033	0.37389
3279	1	-91.48008	-101.0683	9.58824	0.001551658	0.007257881	0.1995215	0.000154846	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0855383	0.0007695484	0.199522	0.00155166	0.00725788	0.208331	0.4105886
3280	0	-95.29123	-105.2973	10.00605	0.0003006863	0.0006376881	0.1697174	0.000616972	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.0836645	0.008596369	0.169717	0.000300686	0.000637688	0.1706558	0.4902526
3281	1	-91.98051	-101.3265	9.345968	0.0009087418	0.007624812	0.2164292	0.0002890547	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.130485	0.00275926	0.216429	0.000908742	0.00762481	0.2249627	0.5800279
3282	0	-91.80642	-101.8035	9.997051	0.001779012	0.002268933	0.1697174	0.001960072	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.0565813	0.00402038	0.169717	0.00177901	0.00226893	0.1737654	0.3256191
3283	1	-93.72943	-102.9616	9.232141	0.003152625	0.01353425	0.2164292	0.0002255491	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.124746	0.003369814	0.216429	0.00315263	0.0135343	0.2331161	0.5351225
3284	0	-92.20443	-102.1574	9.952972	0.002840443	0.003389088	0.1697174	0.002964241	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.0630601	0.004524856	0.169717	0.00284044	0.00338909	0.175947	0.3584041
3285	1	-94.61294	-103.8568	9.243898	0.01121925	0.006098	0.2164292	0.0003450556	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.126489	0.00123687	0.216429	0.0112192	0.006098	0.2337464	0.5411375
3286	0	-91.85965	-101.8147	9.955021	0.001485868	0.006651544	0.1697174	0.002597699	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.0477087	0.002150905	0.169717	0.00148587	0.00665154	0.1778549	0.2682453
3287	1	-93.65106	-102.8854	9.234351	0.00298564	0.01367258	0.2164292	0.0002127599	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.126132	0.003199711	0.216429	0.00298564	0.0136726	0.2330874	0.5411375
3288	0	-91.53052	-101.4835	9.953005	0.0005548814	0.007906606	0.1697174	0.0005713462	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.0569366	0.003948165	0.169717	0.000554881	0.00790661	0.1781789	0.3195473
3289	1	-91.28567	-100.6751	9.3894	0.0008768165	0.005361782	0.2164292	0.0003658349	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.110895	0.001389191	0.216429	0.000876817	0.00536178	0.2226678	0.4980284
3290	0	-91.41085	-101.4396	10.02877	0.001609616	0.005294826	0.1659912	0.000214602	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.0546117	0.003750248	0.165991	0.00160962	0.00529483	0.1728957	0.3158648
3291	1	-96.30248	-105.483	9.180517	0.004721931	0.01482384	0.2164292	0.00210884	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.162304	0.002849509	0.216429	0.00472193	0.0148238	0.235975	0.687803
3292	0	-98.97775	-107.9094	8.931615	0.01914836	0.01601417	0.2180103	8.354849e-05	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.151888	0.006909316	0.21801	0.0191484	0.0160142	0.2531728	0.5999385
3293	1	-93.09124	-102.3859	9.294631	0.00656848	0.004431419	0.2164292	0.004605149	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.119921	0.0002991366	0.216429	0.00656848	0.00443142	0.2274291	0.5272884
3294	0	-94.86615	-103.7087	8.842595	0.0003326326	0.01357285	0.2445247	6.017258e-05	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.151787	0.008847659	0.244525	0.000332633	0.0135729	0.2584302	0.587342
3295	1	-90.52942	-100.7828	10.25343	0.001634548	0.003194441	0.1532398	0.000773494	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.028211	0.0004300088	0.15324	0.00163455	0.00319444	0.1580688	0.1784731
3296	0	-92.10762	-102.0708	9.963175	0.0009536304	0.01357285	0.1644288	9.721492e-05	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.0565004	0.002373584	0.164429	0.00095363	0.0135729	0.1789553	0.3157238
3297	1	-93.83136	-104.0999	10.26855	0.004095598	0.008975781	0.1435317	0.000813512	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0769118	0.0008257296	0.143532	0.0040956	0.00897578	0.1566031	0.491126
3298	0	-91.38837	-101.547	10.15864	0.004311969	0.006477372	0.1542647	0.0001225181	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.0430275	0.001275945	0.154265	0.00431197	0.00647737	0.165054	0.2606873
3299	1	-92.27254	-101.6998	9.427235	0.001699039	0.0006659729	0.2150059	0.002775058	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.102551	0.002236022	0.215006	0.00169904	0.000665973	0.2173709	0.4717787
3300	0	-92.29523	-102.555	10.25979	0.0003273244	0.003234741	0.1542647	7.269302e-05	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.00418775	0.000815934	0.154265	0.000327324	0.00323474	0.1578268	0.02653387
3301	1	-92.06767	-101.4845	9.416806	0.00215068	0.0002838518	0.2150059	0.00399663	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.10951	0.001964892	0.215006	0.00215068	0.000283852	0.2174404	0.5036325
3302	0	-90.51768	-101.2968	10.7791	0.002373472	0.006556214	0.1096156	8.954692e-05	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.0121748	0.001072734	0.109616	0.00237347	0.00655621	0.1185453	0.1027017
3303	1	-94.02165	-103.1869	9.165283	0.003899373	0.01237199	0.2207457	0.003736233	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.131812	0.001360527	0.220746	0.00389937	0.012372	0.2370171	0.5561302
3304	0	-91.77273	-102.6231	10.85033	0.002910321	0.004138755	0.104461	0.0001039585	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.00918643	0.003284639	0.104461	0.00291032	0.00413876	0.1115101	0.08238209
3305	1	-95.32052	-104.4769	9.156335	0.004310901	0.004651243	0.2207457	0.01369674	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.143683	0.002008642	0.220746	0.0043109	0.00465124	0.2297079	0.6255041
3306	0	-89.72314	-100.613	10.88985	6.720253e-05	0.005748925	0.104461	6.321518e-05	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.0048145	0.001012627	0.104461	6.72025e-05	0.00574893	0.1102771	0.04365815
3307	1	-101.2656	-110	8.73435	0.04051363	0.004230864	0.2207457	0.008203307	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.166065	0.002146408	0.220746	0.0405136	0.00423086	0.2654902	0.6255041
3308	0	-91.38391	-102.2484	10.86451	0.0007126167	0.004579797	0.104461	0.0002109375	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.0090718	0.004094742	0.104461	0.000712617	0.0045798	0.1097534	0.08265622
3309	1	-97.99504	-107.1385	9.143416	0.00232337	0.002801935	0.2123195	0.03226123	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.107354	0.001033494	0.212319	0.00232337	0.00280194	0.2174448	0.4937087
3310	0	-90.67447	-101.2148	10.54032	0.0004391443	0.00935728	0.1247415	0.0001847753	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.0121099	0.003601701	0.124742	0.000439144	0.00935728	0.1345379	0.0900107
3311	1	-93.70855	-103.0465	9.337918	0.002051606	0.004655203	0.2123195	0.01124923	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0976156	0.0004934864	0.212319	0.00205161	0.0046552	0.2190263	0.4456799
