Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2213	1	-52.18109	-63.47826	11.29717	0.05547198	0.007947899	0.009613382	0.1112094	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.030956	0.009626842	0.00961338	0.055472	0.0079479	0.07303326	0.4238618
2214	0	-46.3209	-60.1478	13.82691	0.008212539	0.003892328	0.02574198	0.05976385	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.00699801	0.01932008	0.025742	0.00821254	0.00389233	0.03784685	0.1849034
2215	1	-49.18201	-62.26555	13.08355	0.02637461	0.01352728	0.005179235	0.1028836	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.0213227	0.00710946	0.00517924	0.0263746	0.0135273	0.04508113	0.4729846
2216	0	-48.27686	-61.33297	13.05611	0.004713381	0.02023457	0.02574198	0.05099563	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.0047197	0.02807232	0.025742	0.00471338	0.0202346	0.05068993	0.09310928
2217	1	-49.79677	-62.62581	12.82904	0.00602119	0.02535733	0.02078774	0.08578384	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.0303116	0.00712883	0.0207877	0.00602119	0.0253573	0.05216626	0.5810573
2218	0	-46.03064	-59.75412	13.72348	0.003682595	0.01260569	0.02434016	0.05716776	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.00371172	0.01556125	0.0243402	0.0036826	0.0126057	0.04062845	0.09135776
2219	1	-46.03238	-59.81477	13.78239	0.01441664	0.008612608	0.01624852	0.06396719	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.00432848	0.01097903	0.0162485	0.0144166	0.00861261	0.03927776	0.1102017
2220	0	-49.21053	-61.69051	12.47998	0.03420091	0.00538913	0.01039135	0.04521179	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.00903277	0.09572238	0.0103913	0.0342009	0.00538913	0.04998139	0.1807227
2221	1	-50.57304	-62.37757	11.80453	0.01715992	0.02663141	0.02032369	0.1110013	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.0343441	0.01263444	0.0203237	0.0171599	0.0266314	0.06411502	0.5356639
2222	0	-48.42697	-60.98526	12.55829	0.00309135	0.03170617	0.01119415	0.04624236	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.00936598	0.1108107	0.0111942	0.00309135	0.0317062	0.04599167	0.2036451
2223	1	-47.14368	-60.50715	13.36347	0.01505888	0.02638825	0.005271933	0.04514832	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.00569018	0.02702044	0.00527193	0.0150589	0.0263882	0.04671906	0.1217957
2224	0	-46.43146	-60.1191	13.68764	0.005383051	0.03170617	0.0004497289	0.05528921	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.00373461	0.03957006	0.000449729	0.00538305	0.0317062	0.03753895	0.09948615
2225	1	-48.78525	-61.67487	12.88961	0.01006875	0.01164964	0.0205338	0.1372693	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.00654929	0.009099246	0.0205338	0.0100687	0.0116496	0.04225219	0.1550047
2226	0	-46.23476	-60.02248	13.78773	0.00144694	0.02375737	0.01540466	0.03368005	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.00681732	0.03274124	0.0154047	0.00144694	0.0237574	0.04060897	0.1678771
2227	1	-47.29921	-60.94353	13.64432	0.00793541	0.01890541	0.01057145	0.09706708	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.00889663	0.002884934	0.0105714	0.00793541	0.0189054	0.03741227	0.2377998
2228	0	-47.4333	-60.88624	13.45294	0.01203027	0.02375737	0.01336957	0.03218678	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.00531448	0.0163992	0.0133696	0.0120303	0.0237574	0.04915721	0.108112
2229	1	-47.02439	-60.45635	13.43196	0.0175664	0.009889786	0.01816623	0.06836065	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.0139453	0.003541971	0.0181662	0.0175664	0.00988979	0.04562242	0.3056679
2230	0	-46.74426	-60.32115	13.57689	0.02363751	0.01244339	0.01072371	0.04127604	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.0116626	0.009037151	0.0107237	0.0236375	0.0124434	0.04680461	0.2491765
2231	1	-46.47843	-61.01689	14.53846	0.01531132	0.001459502	0.01534177	0.03882299	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.00501347	0.003528119	0.0153418	0.0153113	0.0014595	0.0321126	0.1561216
2232	0	-45.92909	-60.0003	14.07121	0.001009507	0.01627291	0.02089661	0.02453515	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.00508625	0.02812503	0.0208966	0.00100951	0.0162729	0.03817903	0.1332211
2233	1	-46.33977	-59.96947	13.6297	0.01531132	0.0003254599	0.02431234	0.08154138	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.00610082	0.004643783	0.0243123	0.0153113	0.00032546	0.03994912	0.1527147
2234	0	-46.06539	-59.96666	13.90126	0.001341039	0.02803994	0.011968	0.02315409	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.00447469	0.02747157	0.011968	0.00134104	0.0280399	0.04134899	0.1082176
2235	1	-49.49561	-62.08719	12.59158	0.005718707	0.01790441	0.04301525	0.02750308	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.0296783	0.002280679	0.0430153	0.00571871	0.0179044	0.06663837	0.4453633
2236	0	-47.13059	-60.37618	13.24559	0.003716163	0.0336477	0.001006485	0.02083537	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.000964778	0.1132382	0.00100649	0.00371616	0.0336477	0.03837035	0.02514385
2237	1	-49.95929	-62.17668	12.21738	0.04261203	0.01837561	0.01367833	0.01684131	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.0408852	0.00217265	0.0136783	0.042612	0.0183756	0.07466597	0.5475744
2238	0	-47.57428	-61.18992	13.61564	0.0005481647	0.0336477	0.01024368	0.03957313	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.0177632	0.02106176	0.0102437	0.000548165	0.0336477	0.04443954	0.3997166
2239	1	-48.73836	-61.88588	13.14752	0.01548239	0.007983584	0.03463763	0.01338109	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.020761	0.01204185	0.0346376	0.0154824	0.00798358	0.05810361	0.3573097
2240	0	-48.24561	-61.40774	13.16212	0.001506564	0.01574713	0.03174111	0.01571957	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.0226106	0.06292246	0.0317411	0.00150656	0.0157471	0.0489948	0.4614906
2241	1	-47.49423	-61.02369	13.52946	0.01045508	0.02468847	0.01474802	0.01534279	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.0206125	0.02118205	0.014748	0.0104551	0.0246885	0.04989157	0.4131467
2242	0	-46.87399	-60.22929	13.3553	0.01719317	0.007421925	0.01468738	0.08573793	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.00495661	0.0317687	0.0146874	0.0171932	0.00742193	0.03930248	0.1261144
2243	1	-46.23185	-60.29057	14.05872	0.007638466	0.0261403	0.006764117	0.0216785	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.0088594	0.01803973	0.00676412	0.00763847	0.0261403	0.04054289	0.2185193
2244	0	-55.64198	-66.40056	10.75858	0.05290595	0.02031459	0.007417148	0.1169525	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.0281791	0.01209384	0.00741715	0.0529059	0.0203146	0.08063768	0.3494537
2245	1	-48.40834	-61.62366	13.21532	0.007638466	0.02162866	0.02409808	0.03460015	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.0280102	0.01248702	0.0240981	0.00763847	0.0216287	0.05336521	0.524877
2246	0	-46.70563	-60.33439	13.62875	0.008008186	0.01165158	0.0257069	0.019162	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.0106043	0.03459653	0.0257069	0.00800819	0.0116516	0.04536667	0.2337476
2247	1	-46.05247	-60.03333	13.98086	0.001550288	0.008793887	0.02409808	0.06442315	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.00384673	0.01970353	0.0240981	0.00155029	0.00879389	0.03444226	0.1116864
2248	0	-48.90166	-61.45152	12.54986	0.01126888	0.002460644	0.0439647	0.03496058	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.0291837	0.05268578	0.0439647	0.0112689	0.00246064	0.05769422	0.5058344
2249	1	-46.22116	-59.81318	13.59202	0.003546392	0.007469283	0.02628521	0.09353984	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.0027824	0.01230997	0.0262852	0.00354639	0.00746928	0.03730088	0.07459347
2250	0	-48.62053	-62.25413	13.63361	0.03292329	0.003002733	0.006538663	0.03873898	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0197403	0.0319547	0.00653866	0.0329233	0.00300273	0.04246469	0.4648642
2251	1	-46.42733	-59.83331	13.40598	0.003451542	0.006176326	0.02927617	0.1020349	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.000202463	0.01279582	0.0292762	0.00345154	0.00617633	0.03890404	0.005204166
2252	0	-47.27715	-60.58513	13.30797	0.02588053	0.0177433	0.0008541116	0.01944679	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.0107138	0.07172457	0.000854112	0.0258805	0.0177433	0.04447795	0.2408782
2253	1	-47.43223	-60.70781	13.27557	0.01272601	0.01047056	0.02863943	0.02867195	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0167125	0.0215699	0.0286394	0.012726	0.0104706	0.051836	0.3224117
2254	0	-48.83266	-61.62532	12.79266	0.04100053	0.01357294	0.001239479	0.02792458	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.0276005	0.04673485	0.00123948	0.0410005	0.0135729	0.05581295	0.4945177
2255	1	-46.14324	-60.18603	14.04278	0.004304117	0.002798837	0.02819586	0.05309913	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.00540795	0.01969307	0.0281959	0.00430412	0.00279884	0.03529881	0.1532048
2256	0	-47.44278	-61.86363	14.42085	0.01417243	0.008793488	0.007166575	0.01168086	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.0062153	0.05431791	0.00716657	0.0141724	0.00879349	0.03013249	0.2062657
2257	1	-46.3916	-60.00171	13.61011	0.005779072	0.01616629	0.02070024	0.06385203	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.00806461	0.008105463	0.0207002	0.00577907	0.0161663	0.04264561	0.1891077
2258	0	-46.59686	-60.2316	13.63474	0.02350362	0.01605316	0.005089821	0.03328262	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.00427444	0.02420027	0.00508982	0.0235036	0.0160532	0.0446466	0.09573932
2259	1	-48.19978	-61.09795	12.89817	0.017299	0.0277352	0.003554993	0.1039294	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.0104865	0.003543387	0.00355499	0.017299	0.0277352	0.04858919	0.215819
2260	0	-47.94666	-61.24844	13.30178	0.009653361	0.01184405	0.03306023	0.02527791	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.0185073	0.006005567	0.0330602	0.00965336	0.011844	0.05455764	0.3392242
2261	1	-46.86373	-60.75595	13.89222	0.02328852	0.003104226	0.003554993	0.110003	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.00081504	0.009967311	0.00355499	0.0232885	0.00310423	0.02994774	0.02721542
2262	0	-47.78794	-61.60958	13.82164	0.009843917	0.00119916	0.03291161	0.03342267	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.018064	0.00952347	0.0329116	0.00984392	0.00119916	0.04395469	0.4109688
2263	1	-48.11514	-60.97611	12.86097	0.04055741	0.005262739	0.00261956	0.09266683	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.0120014	0.01942241	0.00261956	0.0405574	0.00526274	0.04843971	0.2477589
2264	0	-48.30775	-61.86478	13.55704	0.0161144	0.002506589	0.03291161	0.02064047	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.0211783	0.003276038	0.0329116	0.0161144	0.00250659	0.05153261	0.4109688
2265	1	-45.84263	-60.06343	14.2208	0.03135278	0.00212293	0.004825421	0.01976638	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.00262904	0.01720115	0.00482542	0.0313528	0.00212293	0.03830113	0.06864131
2266	0	-46.26482	-60.22036	13.95554	0.01508748	0.00631979	0.01368396	0.07991145	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.00490536	0.002850836	0.013684	0.0150875	0.00631979	0.03509123	0.1397887
2267	1	-46.38123	-60.43654	14.05531	0.02994505	0.008855028	0.001569808	0.01779523	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.00927239	0.02330261	0.00156981	0.029945	0.00885503	0.04036989	0.2296859
2268	0	-48.63431	-61.39545	12.76114	0.01992067	0.03344014	0.00299513	0.07258938	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.0266672	0.001962727	0.00299513	0.0199207	0.0334401	0.05635594	0.4731922
2269	1	-47.03406	-60.94557	13.91151	0.007924178	0.020157	0.00186014	0.07379854	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.0018336	0.04428148	0.00186014	0.00792418	0.020157	0.02994132	0.06123992
