Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
218	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
219	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
220	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
221	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
222	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
223	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
224	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
225	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
226	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
227	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
228	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
229	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
230	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
231	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
232	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
233	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
234	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
235	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
236	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
237	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
238	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
239	1	2827.371	2871.144	-43.77283	0.7010048	4.136795
240	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
241	1	2827.704	2871.479	-43.77577	0.7012983	4.136795
242	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
243	1	2827.704	2871.479	-43.77577	0.7012983	4.136795
244	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
245	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
246	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
247	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
248	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
249	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
250	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
251	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
252	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
253	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
254	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
255	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
256	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
257	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
258	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
259	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
260	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
261	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
262	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
263	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
264	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
265	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
266	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
267	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
268	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
269	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
270	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
271	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
272	0	3094.989	3091.754	3.23509	0.06176043	0.07524763
273	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
274	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
275	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
276	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
277	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
278	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
279	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
280	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
281	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
282	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
283	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
284	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
285	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
286	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
287	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
288	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
289	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
290	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
291	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
292	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
293	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
294	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
295	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
296	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
297	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
298	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
299	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
300	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
301	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
302	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
303	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
304	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
305	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
306	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
307	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
308	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
309	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
310	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
311	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
312	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
313	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
314	0	3095.01	3091.926	3.083887	0.06176043	0.09036788
315	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
316	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
317	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
318	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
319	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
320	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
321	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
322	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
323	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
324	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
325	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
326	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
327	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
328	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
329	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
330	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
331	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
332	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
333	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
334	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
335	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
336	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
337	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
338	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
339	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
340	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
341	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
342	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
343	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
344	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
345	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
346	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
347	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
348	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
349	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
350	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
351	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
352	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
353	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
354	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
355	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
356	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
357	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
358	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
359	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
360	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
361	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
362	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
363	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
364	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
365	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
366	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
367	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
368	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
