Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	total_speciation	turnover
2146	0	-54.57141	-58.79896	4.227555	0.07463274	0.003250603	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.0223432	0.002551503	0.0746327	0.07463274	0.299376
2147	1	-60.08577	-64.6014	4.515626	0.06571558	0.01571179	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.0145248	0.01379867	0.0657156	0.06571558	0.221025
2148	0	-55.59299	-59.93927	4.34628	0.07206267	0.005512721	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.017224	0.003552729	0.0720627	0.07206267	0.2390143
2149	1	-59.13079	-63.85154	4.720752	0.06345258	0.0123013	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01687	0.01002383	0.0634526	0.06345258	0.2658671
2150	0	-55.94109	-60.28319	4.342098	0.07206267	0.005132201	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.00592544	0.004351447	0.0720627	0.07206267	0.08222622
2151	1	-56.99941	-61.79428	4.79487	0.06345258	0.008994612	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.00198723	0.005918748	0.0634526	0.06345258	0.03131842
2152	0	-54.74134	-59.1154	4.374064	0.07206267	0.004008867	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.00809387	0.002278176	0.0720627	0.07206267	0.1123171
2153	1	-54.90411	-59.78396	4.879855	0.06345258	0.001501778	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.0171474	0.004913114	0.0634526	0.06345258	0.2702396
2154	0	-53.49175	-57.89859	4.40684	0.07206267	0.001509481	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.00600845	0.001499922	0.0720627	0.07206267	0.08337818
2155	1	-53.79226	-58.69359	4.901337	0.06345258	0.001871472	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.0143614	0.002395228	0.0634526	0.06345258	0.2263333
2156	0	-53.11638	-57.74465	4.628269	0.06830486	0.001948748	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.0112827	0.001048451	0.0683049	0.06830486	0.1651821
2157	1	-55.50772	-58.88459	3.376869	0.08894245	0.003456633	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.0284545	0.003140695	0.0889425	0.08894245	0.3199206
2158	0	-53.9824	-57.84835	3.865954	0.08125742	0.0006215275	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.0142849	0.002326358	0.0812574	0.08125742	0.1757976
2159	1	-56.22415	-59.78913	3.564982	0.08550203	0.005644977	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.0184468	0.002402516	0.085502	0.08550203	0.2157468
2160	0	-54.39256	-58.67476	4.282208	0.07381897	0.001366796	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00968913	0.00376253	0.073819	0.07381897	0.1312553
2161	1	-55.08923	-59.05707	3.967849	0.07888131	0.00199458	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.0259394	0.004757322	0.0788813	0.07888131	0.3288403
2162	0	-55.4362	-59.62265	4.186446	0.07496538	0.000995898	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.0206387	0.006958176	0.0749654	0.07496538	0.2753092
2163	1	-56.37768	-60.30741	3.929731	0.07888131	0.002879067	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.0229282	0.007684633	0.0788813	0.07888131	0.2906677
2164	0	-56.29034	-60.45712	4.166779	0.07496538	0.004603931	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.0280565	0.00531681	0.0749654	0.07496538	0.3742596
2165	1	-58.30248	-62.16978	3.867297	0.07888131	0.01137995	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.0141044	0.005427163	0.0788813	0.07888131	0.1788058
2166	0	-57.65503	-62.95448	5.299444	0.05553055	0.009524165	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.0168803	0.00158657	0.0555306	0.05553055	0.3039814
2167	1	-56.80257	-61.54005	4.737487	0.06471166	0.01042376	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.000215782	0.002812908	0.0647117	0.06471166	0.003334508
2168	0	-54.24235	-59.56518	5.322825	0.05597284	0.00350658	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.00456855	0.002661313	0.0559728	0.05597284	0.08162089
2169	1	-55.27161	-59.12862	3.857006	0.08111438	0.001168303	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.0072165	0.003516746	0.0811144	0.08111438	0.08896692
2170	0	-53.84179	-59.18618	5.344396	0.05597284	0.003206072	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.00977781	0.0008047885	0.0559728	0.05597284	0.1746885
2171	1	-56.06056	-59.8918	3.831239	0.08111438	0.003046866	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.0393932	0.00421495	0.0811144	0.08111438	0.4856499
2172	0	-53.9359	-59.26562	5.329716	0.05597284	0.004962119	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.00241488	0.0005166977	0.0559728	0.05597284	0.04314377
2173	1	-58.44313	-60.90217	2.459042	0.1039556	0.009053335	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0669462	0.0009107809	0.103956	0.1039556	0.6439885
2174	0	-53.90319	-58.81313	4.909934	0.06328591	0.003376487	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.0148066	0.001012005	0.0632859	0.06328591	0.2339642
2175	1	-55.30163	-58.33645	3.03482	0.09512088	0.003167543	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.0288441	0.001248356	0.0951209	0.09512088	0.3032364
2176	0	-53.87386	-58.78974	4.915881	0.06328591	0.002611551	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.0174601	0.001182226	0.0632859	0.06328591	0.2758917
2177	1	-53.73291	-59.47038	5.737468	0.04921768	0.00329198	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.000539039	0.001194464	0.0492177	0.04921768	0.01095214
2178	0	-53.02476	-57.94703	4.922272	0.06328591	0.002397417	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.00275046	0.0007572617	0.0632859	0.06328591	0.04346087
2179	1	-55.74037	-61.48999	5.749618	0.04921768	0.0003355207	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.0147368	0.002935908	0.0492177	0.04921768	0.2994214
2180	0	-54.55271	-59.43753	4.884824	0.06328591	0.004630428	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.00120449	0.002269125	0.0632859	0.06328591	0.01903249
2181	1	-52.26041	-57.06759	4.807184	0.06555222	0.0003151497	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.00482578	0.001001468	0.0655522	0.06555222	0.07361727
2182	0	-53.54008	-58.45035	4.910268	0.06328591	0.003486212	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.00531546	0.0008689539	0.0632859	0.06328591	0.08399123
2183	1	-52.55107	-57.35269	4.801619	0.06555222	0.001268035	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.00339022	0.0006051522	0.0655522	0.06555222	0.05171779
2184	0	-54.22434	-60.01858	5.794242	0.04847233	0.002265837	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.00735965	0.0009327369	0.0484723	0.04847233	0.1518319
2185	1	-56.00096	-59.7628	3.761845	0.08289025	0.003529112	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.00040992	0.0002135325	0.0828903	0.08289025	0.004945336
2186	0	-56.00175	-57.22861	1.226865	0.1259527	0.003043147	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0737175	0.0005920462	0.125953	0.1259527	0.5852792
2187	1	-54.86903	-59.2903	4.421265	0.07122496	0.005943299	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0202169	0.0005570741	0.071225	0.07122496	0.2838462
2188	0	-58.13549	-60.32999	2.1945	0.1082272	0.01079745	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0583466	0.0004643832	0.108227	0.1082272	0.5391122
2189	1	-52.33904	-57.16795	4.828907	0.06515606	0.001144631	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.00350055	0.000332897	0.0651561	0.06515606	0.05372556
2190	0	-52.36856	-57.15262	4.78406	0.06592353	0.001159932	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.00357147	0.0002824187	0.0659235	0.06592353	0.0541759
2191	1	-54.47986	-57.56976	3.089901	0.09471701	0.001066336	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0215208	0.0002199736	0.094717	0.09471701	0.2272118
2192	0	-52.39238	-57.17538	4.782999	0.06592353	0.001356573	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0105534	0.0001918261	0.0659235	0.06592353	0.1600852
2193	1	-53.80006	-56.89066	3.090594	0.09471701	0.000840236	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.029032	0.0003767459	0.094717	0.09471701	0.3065127
2194	0	-51.92788	-56.7203	4.792417	0.06592353	0.0003942569	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.00510384	0.0002123519	0.0659235	0.06592353	0.07742054
2195	1	-51.96664	-57.13048	5.163841	0.0595216	0.001018979	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.000514935	0.0001478654	0.0595216	0.0595216	0.008651223
2196	0	-51.92097	-56.71446	4.793497	0.06592353	0.0002895992	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.00297017	0.0002090239	0.0659235	0.06592353	0.04505477
2197	1	-54.0654	-55.96126	1.895858	0.1151346	0.0002355094	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0578636	0.0002108441	0.115135	0.1151346	0.5025739
2198	0	-51.76426	-56.56007	4.795804	0.06592353	0.0001865241	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	0.0107539	8.142018e-05	0.0659235	0.06592353	0.163127
2199	1	-54.98173	-56.86929	1.887564	0.1151346	0.0008542191	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.0493619	0.00042156	0.115135	0.1151346	0.4287318
2200	0	-52.33109	-56.47133	4.140246	0.07704463	0.0002169427	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0138671	0.0001119128	0.0770446	0.07704463	0.1799875
2201	1	-54.0884	-56.50756	2.419163	0.1060596	0.000920932	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0560115	0.0006400921	0.10606	0.1060596	0.5281137
2202	0	-51.91356	-56.41223	4.498661	0.07097188	0.0001039925	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0134112	0.0001472582	0.0709719	0.07097188	0.1889643
2203	1	-52.76983	-56.97382	4.203994	0.07576697	0.0008026288	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.014511	0.0006758868	0.075767	0.07576697	0.1915211
2204	0	-52.2455	-56.74297	4.497469	0.07097188	2.392828e-05	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0225498	0.0003465161	0.0709719	0.07097188	0.3177285
2205	1	-52.90456	-57.10443	4.199877	0.07576697	0.0002072339	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.0186401	0.001682994	0.075767	0.07576697	0.2460183
2206	0	-52.00155	-56.85772	4.856163	0.06485927	2.738252e-05	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0139771	0.0004723939	0.0648593	0.06485927	0.2154981
2207	1	-53.66611	-57.91817	4.252055	0.07463349	0.0002387495	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.0114046	0.003108954	0.0746335	0.07463349	0.1528081
2208	0	-53.58522	-59.58344	5.998216	0.04524832	0.0001606113	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.00381825	0.001627588	0.0452483	0.04524832	0.0843843
2209	1	-53.55399	-58.25422	4.700238	0.06696413	0.0006709102	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.0160607	0.00302531	0.0669641	0.06696413	0.2398408
2210	0	-56.39768	-62.34529	5.947614	0.04524832	0.000142345	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.00664769	0.006706095	0.0452483	0.04524832	0.1469158
2211	1	-55.14255	-59.75708	4.614528	0.06771979	0.001238875	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.0144689	0.006578095	0.0677198	0.06771979	0.2136587
2212	0	-54.43208	-60.41866	5.98658	0.04524832	0.0004404581	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.00539153	0.002511361	0.0452483	0.04524832	0.1191542
2213	1	-57.81136	-62.34794	4.53658	0.06781628	0.001834488	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.0206503	0.01320898	0.0678163	0.06781628	0.3045035
2214	0	-55.56189	-59.4255	3.863606	0.08094812	0.00018275	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.0414058	0.004821487	0.0809481	0.08094812	0.5115104
2215	1	-60.23326	-61.5995	1.366244	0.1213216	0.002611869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.0702869	0.01435891	0.121322	0.1213216	0.5793435
2216	0	-56.13405	-59.04115	2.907107	0.09688641	0.0003725783	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.0504388	0.006417016	0.0968864	0.09688641	0.5205969
2217	1	-57.31948	-58.78203	1.462544	0.1213216	0.002533397	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.0643932	0.004807368	0.121322	0.1213216	0.5307641
2218	0	-55.27438	-58.20135	2.926961	0.09688641	0.0005489904	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.0499977	0.004255145	0.0968864	0.09688641	0.5160441
2219	1	-56.84981	-60.76478	3.914967	0.07921615	0.002949899	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.00836278	0.007118206	0.0792162	0.07921615	0.1055691
2220	0	-58.27288	-59.39671	1.123821	0.1267878	0.0006333197	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.0802709	0.008388178	0.126788	0.1267878	0.6331124
2221	1	-54.3836	-59.09042	4.70682	0.06645081	0.001944046	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00357992	0.00411704	0.0664508	0.06645081	0.05387322
2222	0	-54.73264	-56.8111	2.078464	0.111716	0.0004659187	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.0630181	0.001852677	0.111716	0.111716	0.5640919
2223	1	-56.02444	-61.27572	5.251286	0.05713882	0.003685853	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.019018	0.002769197	0.0571388	0.05713882	0.3328387
2224	0	-53.88784	-58.00464	4.116794	0.07720868	0.0006785165	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.0016455	0.001029351	0.0772087	0.07720868	0.02131242
2225	1	-54.79579	-58.90951	4.11372	0.0765906	0.005072612	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0120999	0.0005826762	0.0765906	0.0765906	0.1579821
2226	0	-53.64581	-57.75284	4.107024	0.07720868	0.002239645	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.030378	0.0004452505	0.0772087	0.07720868	0.3934538
2227	1	-54.27552	-59.18669	4.911167	0.06298999	0.005599968	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.00155393	0.0004080066	0.06299	0.06298999	0.02466941
2228	0	-53.4115	-57.52315	4.111649	0.07720868	0.002038825	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0109406	0.0001835282	0.0772087	0.07720868	0.1417018
