Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
252	2	-20.03587	-24.30424	4.268374	0.004209534	0.02947012
253	3	-19.62991	-23.73397	4.104055	0.02474469	0.02536685
254	4	-20.7524	-24.35908	3.606684	0.06664088	0.03320773
255	0	-20.11209	-24.47959	4.367504	0.008141478	0.01562512
256	1	-22.53677	-25.50785	2.97108	0.05408478	0.1093242
257	2	-21.06218	-25.46785	4.405671	0.001882518	0.01806738
258	3	-19.50544	-23.59571	4.090276	0.01658113	0.03490834
259	4	-21.76385	-24.96516	3.201307	0.04599452	0.09439175
260	0	-19.50224	-23.69809	4.195847	0.01171466	0.02921766
261	1	-21.83174	-25.0956	3.263857	0.1020263	0.03210501
262	2	-21.04347	-25.48592	4.442453	0.00424164	0.01203012
263	3	-20.81267	-24.28933	3.476666	0.03917012	0.07368031
264	4	-19.58518	-23.61905	4.033877	0.02338481	0.03374454
265	0	-19.94757	-23.9568	4.009228	0.01027072	0.04932352
266	1	-21.12825	-24.66416	3.535912	0.08205638	0.02486944
267	2	-19.63244	-23.89294	4.260497	0.008475713	0.02599164
268	3	-22.62317	-26.17823	3.555057	0.01651299	0.08849829
269	4	-19.57967	-23.81704	4.237363	0.009293899	0.02748681
270	0	-20.89518	-24.47491	3.579732	0.02717224	0.07537161
271	1	-22.43046	-25.63597	3.205511	0.1114467	0.02851921
272	2	-20.87093	-24.3362	3.465268	0.06295498	0.05103522
273	3	-21.16399	-24.53731	3.373327	0.07779836	0.04538597
274	4	-19.99015	-24.34236	4.352203	0.008339626	0.01695709
275	0	-21.21313	-24.70276	3.489628	0.03015647	0.08139774
276	1	-20.4646	-24.06294	3.598338	0.04384949	0.05683373
277	2	-21.30473	-24.59423	3.289497	0.07904807	0.05251926
278	3	-22.00743	-24.93168	2.924249	0.08224418	0.08584794
279	4	-19.58073	-23.80729	4.226563	0.009129725	0.02873096
280	0	-21.81918	-24.82261	3.003427	0.07364255	0.08653173
281	1	-20.02523	-23.93017	3.904938	0.04056884	0.02945441
282	2	-20.77381	-24.46727	3.693459	0.06826879	0.02290232
283	3	-21.34594	-24.58233	3.236388	0.07065618	0.06622204
284	4	-19.50197	-23.70403	4.202057	0.0148427	0.02546865
285	0	-20.49781	-24.28342	3.785613	0.05718572	0.02476995
286	1	-20.0269	-24.29263	4.265734	0.02024838	0.01369524
287	2	-20.57368	-24.15659	3.582908	0.05317396	0.04905228
288	3	-20.50222	-24.12408	3.621858	0.05229657	0.04603466
289	4	-19.52478	-23.59448	4.069695	0.01732129	0.03622622
290	0	-22.07692	-25.17033	3.093411	0.1093015	0.04187443
291	1	-19.5861	-23.61621	4.03011	0.01734362	0.04016239
292	2	-21.34972	-24.62552	3.275804	0.08190995	0.05102671
293	3	-21.58102	-24.9652	3.384179	0.03390853	0.08819056
294	4	-19.48191	-23.60342	4.121513	0.01606706	0.03229863
295	0	-20.89048	-24.32708	3.436599	0.04193631	0.07492079
296	1	-19.71447	-23.65291	3.938435	0.02459724	0.04207624
297	2	-19.7529	-23.68812	3.935221	0.01994168	0.04705326
298	3	-20.81601	-24.30801	3.49199	0.06183886	0.04947912
299	4	-19.52519	-23.67782	4.152628	0.01158332	0.03367092
300	0	-20.8631	-24.3165	3.453402	0.05992236	0.05525444
301	1	-19.8281	-23.70758	3.879484	0.02576738	0.04680119
302	2	-19.6731	-23.79175	4.118655	0.02529578	0.02335575
303	3	-19.8683	-23.75265	3.884348	0.03302469	0.03905755
304	4	-21.66056	-24.79454	3.133976	0.09233917	0.05478021
305	0	-20.22149	-24.18116	3.959675	0.009802758	0.05474675
306	1	-21.18538	-24.70185	3.516477	0.02846291	0.08040643
307	2	-19.54492	-23.77613	4.231213	0.01037909	0.02701664
308	3	-21.19632	-24.5177	3.321378	0.07198175	0.05639748
309	4	-21.17262	-24.58695	3.414332	0.08214794	0.03693584
310	0	-19.93843	-24.22798	4.289556	0.01670607	0.01485534
311	1	-24.29757	-26.79144	2.493872	0.07028525	0.1408445
312	2	-19.67769	-23.96865	4.290962	0.0106622	0.0207586
313	3	-24.07948	-27.07209	2.992617	0.04097144	0.1202839
314	4	-20.54188	-24.13914	3.597255	0.05242271	0.0483688
315	0	-19.91365	-23.76843	3.854776	0.02300542	0.05203395
316	1	-21.4866	-24.64153	3.154929	0.06107792	0.08394619
317	2	-20.55539	-24.54224	3.986849	0.04947897	0.01235317
318	3	-22.34557	-25.20916	2.863591	0.1156864	0.05847149
319	4	-21.87045	-25.29652	3.426073	0.09797445	0.01993524
320	0	-21.77268	-25.13836	3.365677	0.09864083	0.02530849
321	1	-20.31935	-24.01505	3.695697	0.04673	0.04421734
322	2	-21.27115	-24.95611	3.684959	0.08064078	0.01138029
323	3	-19.76901	-23.72185	3.952841	0.01719094	0.04804194
324	4	-20.32649	-24.0009	3.674416	0.04456292	0.04851249
325	0	-21.13738	-24.95174	3.814356	0.07243584	0.006645623
326	1	-20.21145	-23.95461	3.743157	0.04382189	0.04237945
327	2	-19.92029	-24.03009	4.109798	0.03087558	0.01866168
328	3	-20.00109	-23.98608	3.984989	0.03834776	0.02367041
329	4	-19.74755	-24.00492	4.25737	0.01698037	0.01779967
330	0	-20.81158	-25.08079	4.269218	0.02712208	0.006473141
331	1	-20.71381	-24.20715	3.493342	0.05002989	0.06115295
332	2	-20.03873	-23.95594	3.917212	0.04090769	0.02788816
333	3	-20.44779	-24.08325	3.63546	0.04961596	0.04735506
334	4	-19.7322	-23.84516	4.11296	0.02696242	0.02225861
335	0	-20.11471	-24.29681	4.182096	0.0287066	0.01360085
336	1	-21.70791	-24.78262	3.074711	0.08002985	0.07301607
337	2	-20.39595	-24.03246	3.636505	0.04473945	0.05212704
338	3	-20.83179	-24.28019	3.448409	0.04321209	0.07246408
339	4	-21.95263	-25.20323	3.250599	0.1042797	0.03117735
340	0	-20.90063	-24.70502	3.804392	0.06814661	0.01193122
341	1	-21.71943	-24.78502	3.06559	0.07876871	0.07518931
342	2	-20.3177	-24.09017	3.772468	0.02030502	0.06296523
343	3	-22.02916	-24.98032	2.951164	0.06548185	0.09991878
344	4	-19.70975	-23.66437	3.954617	0.02740639	0.03764889
345	0	-20.80962	-24.79403	3.984412	0.05423532	0.007840492
346	1	-21.0681	-24.40383	3.335729	0.05460016	0.07234398
347	2	-20.71685	-24.36474	3.647888	0.02422489	0.07150337
348	3	-19.92866	-23.80663	3.877977	0.03619419	0.03652509
349	4	-20.40493	-24.6455	4.240568	0.02669183	0.009768414
350	0	-19.63653	-23.63486	3.998323	0.02515777	0.03552696
351	1	-20.21497	-24.1668	3.951825	0.04460494	0.0207296
352	2	-21.80806	-25.27439	3.466333	0.02630469	0.08757902
353	3	-19.95252	-24.08443	4.131905	0.03004693	0.0172796
354	4	-20.43662	-24.31833	3.881709	0.05271532	0.01963083
355	0	-20.44405	-24.06323	3.619177	0.0465986	0.05200073
356	1	-22.85016	-25.41499	2.564829	0.1247935	0.07924066
357	2	-24.10509	-25.95816	1.853073	0.1321082	0.1431015
358	3	-19.64215	-23.78414	4.14199	0.02337532	0.0229427
359	4	-19.70469	-23.69666	3.991979	0.02890193	0.03241724
360	0	-19.74314	-23.6856	3.942458	0.0289472	0.03732399
361	1	-21.95869	-25.00132	3.042628	0.1055281	0.05072605
362	2	-22.97705	-25.45301	2.475965	0.1175396	0.09538094
363	3	-20.51417	-24.4206	3.90643	0.05346588	0.01640818
364	4	-21.54726	-24.98232	3.43506	0.09328801	0.023723
365	0	-19.90393	-23.78595	3.882019	0.03506515	0.03725
366	1	-21.38154	-25.10058	3.719038	0.0807076	0.007905655
367	2	-23.1061	-25.50373	2.397629	0.09820835	0.1225458
368	3	-20.70518	-24.32719	3.622016	0.06469178	0.03362363
369	4	-21.09899	-24.64156	3.542573	0.08109151	0.0251682
370	0	-19.84331	-23.92357	4.080253	0.0309599	0.02153178
371	1	-20.28435	-24.40617	4.121816	0.03562605	0.01270941
372	2	-20.96707	-24.39663	3.429563	0.06675878	0.05080196
