Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2744	0	-75.92542	-90.05817	14.13276	0.01099108	0.02232502	0.00226264	0.0101025	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.00760093	0.05125867	0.00226264	0.0109911	0.022325	0.03557874	0.2136369
2745	1	-77.33157	-88.56874	11.23717	0.02087582	0.02893079	0.03803927	0.02292759	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.0506086	0.016931	0.0380393	0.0208758	0.0289308	0.08784588	0.5761068
2746	0	-76.21442	-89.82143	13.60701	0.03735678	0.00628918	0.005554384	0.01331669	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.023062	0.01955214	0.00555438	0.0373568	0.00628918	0.04920035	0.4687361
2747	1	-75.5691	-88.63271	13.06361	0.004913904	0.008934384	0.04350125	0.01154807	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0296834	0.0271611	0.0435012	0.0049139	0.00893438	0.05734954	0.5175883
2748	0	-74.38619	-87.56777	13.18157	0.01410375	0.01717147	0.0268376	0.006311764	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.0323929	0.01605885	0.0268376	0.0141038	0.0171715	0.05811282	0.5574144
2749	1	-77.07995	-88.68468	11.60473	0.03909064	0.003475486	0.04025775	0.01723928	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.0678172	0.01575111	0.0402577	0.0390906	0.00347549	0.08282388	0.8188125
2750	0	-74.55542	-87.86269	13.30728	0.005640887	0.03617313	0.01247034	0.008181431	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.0306336	0.02440363	0.0124703	0.00564089	0.0361731	0.05428436	0.5643165
2751	1	-75.90029	-86.72699	10.82669	0.02478389	0.02486459	0.04879931	0.01605486	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.0750908	0.001755489	0.0487993	0.0247839	0.0248646	0.09844778	0.7627477
2752	0	-77.82729	-88.13606	10.30877	0.02421111	0.07305569	0.004768905	0.02181314	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.0730271	0.02643669	0.0047689	0.0242111	0.0730557	0.1020357	0.7157017
2753	1	-76.62921	-88.47925	11.85004	0.009383238	0.02465276	0.03911919	0.043158	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.0493298	0.02284338	0.0391192	0.00938324	0.0246528	0.07315518	0.6743176
2754	0	-78.63061	-88.34902	9.718406	0.00617556	0.05179025	0.05884047	0.008388119	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.075922	0.01099286	0.0588405	0.00617556	0.0517902	0.1168063	0.6499819
2755	1	-74.58309	-88.7311	14.14801	0.01010143	0.01594332	0.01437553	0.01546718	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.0135965	0.01555426	0.0143755	0.0101014	0.0159433	0.04042028	0.3363785
2756	0	-79.2849	-90.11937	10.83447	0.009113542	0.01721058	0.05884047	0.04622915	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.0482631	0.04985693	0.0588405	0.00911354	0.0172106	0.0851646	0.566704
2757	1	-74.25513	-88.37833	14.1232	0.003477161	0.01970042	0.01883239	0.004968658	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.013577	0.01907303	0.0188324	0.00347716	0.0197004	0.04200996	0.3231846
2758	0	-77.24744	-87.76569	10.51825	0.005141685	0.006699982	0.08917656	0.01379397	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.0789701	0.01956292	0.0891766	0.00514169	0.00669998	0.1010182	0.7817414
2759	1	-75.44124	-88.10733	12.66609	0.0146097	0.02255452	0.03046748	0.007305063	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.0278485	0.009963167	0.0304675	0.0146097	0.0225545	0.0676317	0.4117668
2760	0	-75.51586	-87.17614	11.66028	0.02325434	0.0284923	0.03244958	0.006309617	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.0698195	0.01295862	0.0324496	0.0232543	0.0284923	0.08419623	0.8292477
2761	1	-75.81292	-89.00609	13.19317	0.0231402	0.01304652	0.01756513	0.01002133	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.0253542	0.03714372	0.0175651	0.0231402	0.0130465	0.05375184	0.4716901
2762	0	-77.06251	-88.38198	11.31947	0.005545905	0.0284923	0.0522054	0.01330791	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.0511768	0.02785661	0.0522054	0.0055459	0.0284923	0.08624361	0.5933986
2763	1	-75.98402	-88.07259	12.08857	0.007379679	0.04536078	0.01823036	0.006796129	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.0496321	0.04835182	0.0182304	0.00737968	0.0453608	0.07097082	0.6993308
2764	0	-75.20794	-88.63884	13.4309	0.01297217	0.03072609	0.008301597	0.02911936	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.0369882	0.00469877	0.0083016	0.0129722	0.0307261	0.05199986	0.7113132
2765	1	-76.70121	-87.28553	10.58432	0.005472003	0.07264808	0.02407222	0.004966622	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.0927996	0.01479625	0.0240722	0.005472	0.0726481	0.1021923	0.9080878
2766	0	-75.33389	-87.32918	11.99529	0.01611522	0.01472397	0.04800038	0.01106731	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.0466529	0.006578678	0.0480004	0.0161152	0.014724	0.07883958	0.5917445
2767	1	-78.87004	-90.18201	11.31198	0.00746359	0.0444899	0.03274386	0.01004642	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.0842589	0.04106948	0.0327439	0.00746359	0.0444899	0.08469735	0.9948236
2768	0	-74.95805	-86.5327	11.57465	0.008371126	0.03851118	0.03984323	0.009410752	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.0703313	0.003367469	0.0398432	0.00837113	0.0385112	0.08672553	0.8109638
2769	1	-75.72514	-89.86157	14.13643	0.001684622	0.01250107	0.02404232	0.02415117	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.0108307	0.02107592	0.0240423	0.00168462	0.0125011	0.03822802	0.2833171
2770	0	-77.6313	-88.15798	10.52668	0.01356753	0.04419324	0.03963094	0.05088261	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.0711305	0.003214533	0.0396309	0.0135675	0.0441932	0.09739171	0.7303551
2771	1	-75.91343	-89.03499	13.12156	0.0002806212	0.05507034	0.004811626	0.008694812	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.0541664	0.007478635	0.00481163	0.000280621	0.0550703	0.06016259	0.9003338
2772	0	-75.21618	-88.01201	12.79584	0.01205736	0.01518488	0.03555393	0.02581981	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.0446664	0.007252266	0.0355539	0.0120574	0.0151849	0.06279617	0.7112925
2773	1	-76.41934	-86.88184	10.4625	0.01744043	0.01830356	0.0675662	0.01017673	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.0791791	0.01511543	0.0675662	0.0174404	0.0183036	0.1033102	0.766421
2774	0	-75.44661	-86.53324	11.08663	0.0142178	0.02219362	0.05834642	0.009538198	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.0770905	0.004238796	0.0583464	0.0142178	0.0221936	0.09475784	0.8135528
2775	1	-75.71309	-89.78781	14.07471	0.02753092	0.009389327	0.004328324	0.008392318	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0122648	0.0250297	0.00432832	0.0275309	0.00938933	0.04124858	0.297339
2776	0	-74.00848	-87.07854	13.07006	0.003791979	0.03514643	0.02187064	0.01303768	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.0407662	0.004438229	0.0218706	0.00379198	0.0351464	0.06080905	0.6703973
2777	1	-78.38696	-87.74294	9.355975	0.04372111	0.06528985	0.01080212	0.00743764	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.0952255	0.03029185	0.0108021	0.0437211	0.0652899	0.1198131	0.7947838
2778	0	-75.28021	-87.00468	11.72448	0.0347286	0.01168599	0.03886785	0.002911627	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.0710659	0.003472263	0.0388678	0.0347286	0.011686	0.08528244	0.8333001
2779	1	-79.24084	-88.85629	9.615455	0.005787993	0.08501175	0.01327425	0.04809936	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.0854702	0.05735126	0.0132743	0.00578799	0.0850118	0.104074	0.8212442
2780	0	-74.41681	-89.20489	14.78808	0.009707921	0.01207847	0.01172041	0.002364719	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.0173677	0.005794984	0.0117204	0.00970792	0.0120785	0.03350681	0.5183328
2781	1	-88.91702	-92.35021	3.433188	0.05960317	0.04081325	0.07690586	0.178853	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.142909	0.1088967	0.0769059	0.0596032	0.0408132	0.1773223	0.8059254
2782	0	-74.1524	-88.95415	14.80175	0.00504115	0.006921962	0.02196356	0.001041982	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.0107851	0.003251656	0.0219636	0.00504115	0.00692196	0.03392667	0.3178954
2783	1	-83.40036	-94.69511	11.29475	0.03338323	0.006995537	0.02301186	0.1374907	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.060663	0.04215172	0.0230119	0.0333832	0.00699554	0.06339062	0.9569716
2784	0	-75.01239	-86.43648	11.42409	0.01943726	0.03040678	0.0410649	0.0007837457	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.0776967	0.002153939	0.0410649	0.0194373	0.0304068	0.09090894	0.8546657
2785	1	-79.5618	-90.87746	11.31566	0.01545736	0.02669758	0.02602292	0.05593594	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.0550927	0.09312509	0.0260229	0.0154574	0.0266976	0.06817787	0.8080727
2786	0	-73.40595	-87.03358	13.62763	0.009079427	0.02572423	0.01924326	0.0002877315	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.0184773	0.001674646	0.0192433	0.00907943	0.0257242	0.05404692	0.3418753
2787	1	-76.42476	-89.08872	12.66396	0.02960551	0.02033181	0.01053206	0.02378662	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.0334151	0.03632069	0.0105321	0.0296055	0.0203318	0.06046938	0.5525947
2788	0	-73.75813	-87.55865	13.80052	0.007324095	0.03867039	0.005129252	0.0009174581	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.0106821	0.001153201	0.00512925	0.00732409	0.0386704	0.05112374	0.2089455
2789	1	-79.85374	-89.52984	9.676099	0.04009645	0.03063264	0.03143241	0.07834368	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0739758	0.0324245	0.0314324	0.0400965	0.0306326	0.1021615	0.7241062
2790	0	-73.42197	-87.52846	14.10649	0.02048902	0.01052758	0.01485941	0.0006133658	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.0220749	0.002091667	0.0148594	0.020489	0.0105276	0.04587601	0.4811869
2791	1	-76.21734	-89.59455	13.37721	0.003703923	0.03966446	0.002398904	0.03643582	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0223747	0.0398437	0.0023989	0.00370392	0.0396645	0.04576729	0.4888791
2792	0	-74.36664	-88.81565	14.449	0.01447308	0.02530056	0.0005878556	0.0002101792	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.0278902	0.001062295	0.000587856	0.0144731	0.0253006	0.0403615	0.6910088
2793	1	-76.05512	-88.62016	12.56504	0.02900094	0.02002285	0.01561653	0.01719723	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.035235	0.02797974	0.0156165	0.0290009	0.0200229	0.06464032	0.5450932
2794	0	-74.75119	-88.13286	13.38167	0.009848234	0.03845847	0.01002681	0.0002243438	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0507172	0.0008234551	0.0100268	0.00984823	0.0384585	0.05833352	0.8694342
2795	1	-75.83779	-88.81631	12.97852	0.002207658	0.03025561	0.0225303	0.0362668	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.0271863	0.02497284	0.0225303	0.00220766	0.0302556	0.05499357	0.4943541
2796	0	-74.15948	-86.49365	12.33417	0.009071207	0.02945715	0.03730753	4.069086e-05	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.0444699	0.001594323	0.0373075	0.00907121	0.0294572	0.07583589	0.5863963
2797	1	-74.84919	-88.97161	14.12242	0.00197006	0.01749129	0.02119844	0.0135742	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0173257	0.0185809	0.0211984	0.00197006	0.0174913	0.04065979	0.4261143
2798	0	-73.65814	-87.80255	14.14441	0.01147588	0.02072437	0.01245241	2.818503e-05	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.0059402	0.006164971	0.0124524	0.0114759	0.0207244	0.04465266	0.1330312
2799	1	-74.44313	-88.40898	13.96585	0.007206876	0.01749129	0.02073571	0.004703138	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.00860682	0.01469716	0.0207357	0.00720688	0.0174913	0.04543388	0.1894361
2800	0	-74.07763	-88.02981	13.95218	0.01117586	0.01654182	0.0194469	3.620979e-05	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.00868066	0.01043043	0.0194469	0.0111759	0.0165418	0.04716458	0.1840505
2801	1	-75.05382	-88.9336	13.87978	0.001798147	0.009817037	0.0356997	0.006901972	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.0215767	0.009910577	0.0356997	0.00179815	0.00981704	0.04731489	0.4560243
2802	0	-78.10931	-89.43147	11.32216	0.04412437	0.02511605	0.02122344	1.806361e-05	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.0453106	0.01576082	0.0212234	0.0441244	0.0251161	0.09046386	0.5008701
2803	1	-76.05568	-90.87832	14.82264	0.01057969	0.008869115	0.009152876	0.005442492	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.00985659	0.02845331	0.00915288	0.0105797	0.00886911	0.02860168	0.3446158
2804	0	-75.08962	-89.1682	14.07857	0.003499835	0.009187123	0.03022948	7.388451e-05	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.0246432	0.02303606	0.0302295	0.00349983	0.00918712	0.04291644	0.5742143
2805	1	-75.72815	-88.31454	12.58639	0.009159145	0.01863798	0.03649485	0.009105582	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.0466692	0.03600908	0.0364949	0.00915915	0.018638	0.06429197	0.7258949
2806	0	-77.40244	-87.80362	10.40118	0.02214977	0.01348395	0.06575364	9.008465e-05	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.0780803	0.04277697	0.0657536	0.0221498	0.013484	0.1013874	0.7701183
2807	1	-77.35702	-88.53112	11.1741	0.006332258	0.0197586	0.05859239	0.004431447	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.068927	0.06055574	0.0585924	0.00633226	0.0197586	0.08468325	0.8139395
2808	0	-80.69071	-92.95252	12.26181	0.0406775	0.003245993	0.02579339	8.301508e-05	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.0587853	0.04520412	0.0257934	0.0406775	0.00324599	0.06971688	0.8432009
2809	1	-75.26995	-86.83117	11.56122	0.006134818	0.04681883	0.03245933	0.002123633	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.067258	0.01980886	0.0324593	0.00613482	0.0468188	0.08541297	0.7874448
