Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2637	1	-57.0248	-67.39864	10.37384	0.01398175	0.01235308	0.07780681	0.008150355	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.0420139	0.02438094	0.0778068	0.0139818	0.0123531	0.1041416	0.40343
2638	0	-48.82548	-61.35024	12.52475	0.005154764	0.004875465	0.06270545	0.001343879	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.0146677	0.001053421	0.0627054	0.00515476	0.00487547	0.07273568	0.2016575
2639	1	-57.5084	-68.27367	10.76527	0.009628387	0.005873123	0.07780681	0.008636132	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.0325391	0.04855207	0.0778068	0.00962839	0.00587312	0.09330832	0.3487265
2640	0	-52.66621	-64.59414	11.92793	0.00816054	0.01191774	0.06270545	0.002043168	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0393864	0.0008611022	0.0627054	0.00816054	0.0119177	0.08278372	0.4757744
2641	1	-54.46753	-64.94996	10.48243	0.003766202	0.00264711	0.09679384	0.01808952	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.060632	0.009086274	0.0967938	0.0037662	0.00264711	0.1032072	0.5874786
2642	0	-48.86324	-61.61997	12.75673	0.003950129	0.001074049	0.06270545	0.00750176	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.00802264	0.001179241	0.0627054	0.00395013	0.00107405	0.06772963	0.118451
2643	1	-56.85376	-66.1204	9.266642	0.01968619	0.01336666	0.09338456	0.008167158	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.0677787	0.003778475	0.0933846	0.0196862	0.0133667	0.1264374	0.5360651
2644	0	-53.84512	-66.0127	12.16758	0.0123825	0.002523357	0.0625469	0.009503206	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0414941	0.0008313503	0.0625469	0.0123825	0.00252336	0.07745276	0.5357346
2645	1	-50.00335	-63.01589	13.01254	0.004105359	0.001547337	0.05748944	0.005561068	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.0179413	0.004556382	0.0574894	0.00410536	0.00154734	0.06314214	0.2841414
2646	0	-53.24044	-65.61081	12.37037	0.003541524	0.005007494	0.0625469	0.02681018	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0130916	0.0006822479	0.0625469	0.00354152	0.00500749	0.07109592	0.1841403
2647	1	-46.17777	-59.51809	13.34032	0.0001631367	0.0008190413	0.05748944	0.002760612	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.00879015	0.002084434	0.0574894	0.000163137	0.000819041	0.05847162	0.150332
2648	0	-53.37699	-65.25714	11.88015	0.00147481	0.0130225	0.06655887	0.01762143	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0210288	0.0002347689	0.0665589	0.00147481	0.0130225	0.08105619	0.2594352
2649	1	-46.96418	-58.08967	11.12549	0.0003500621	0.0005923865	0.09528561	0.0004479932	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.0423223	0.003523157	0.0952856	0.000350062	0.000592386	0.09622806	0.4398123
2650	0	-51.91411	-63.06798	11.15387	0.00761315	0.0006004829	0.08583251	0.01327546	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.0373442	0.000707756	0.0858325	0.00761315	0.000600483	0.09404614	0.3970839
2651	1	-50.8014	-63.30133	12.49993	0.003790943	0.008261002	0.06130796	0.000231508	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0348448	0.0009716867	0.061308	0.00379094	0.008261	0.07335991	0.4749846
2652	0	-55.34389	-65.49992	10.15603	0.01521233	0.009939328	0.08583251	0.01148894	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.0560713	0.002525443	0.0858325	0.0152123	0.00993933	0.1109842	0.5052185
2653	1	-57.68594	-68.78747	11.10153	0.02093065	0.01451503	0.06130796	0.0003358614	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.0669786	0.00293614	0.061308	0.0209306	0.014515	0.09675364	0.6922597
2654	0	-49.42927	-62.5012	13.07194	0.0001109175	0.002125113	0.05926123	0.01134142	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.00649467	0.002523441	0.0592612	0.000110917	0.00212511	0.06149726	0.105609
2655	1	-51.12377	-61.28124	10.15747	0.003067842	0.0004294799	0.1083543	0.0002539947	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.0451542	0.008508175	0.108354	0.00306784	0.00042948	0.1118516	0.4036977
2656	0	-52.09553	-66.05764	13.96211	0.009478013	0.005525129	0.0327157	0.002493463	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.0028868	0.003498751	0.0327157	0.00947801	0.00552513	0.04771884	0.06049605
2657	1	-49.07016	-59.16777	10.09761	0.001746968	0.001864231	0.1101056	0.0001244469	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.0705412	0.003638989	0.110106	0.00174697	0.00186423	0.1137168	0.6203233
2658	0	-53.90566	-65.9472	12.04154	0.005554682	0.01765864	0.05654573	0.002975968	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.0341803	0.006380204	0.0565457	0.00555468	0.0176586	0.07975905	0.4285443
2659	1	-53.67198	-63.07246	9.400477	0.002326792	0.01215417	0.1101056	0.0002015062	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.0740463	0.009260458	0.110106	0.00232679	0.0121542	0.1245866	0.5943357
2660	0	-50.43273	-62.08731	11.65458	0.00562075	0.0001495428	0.08030133	0.007280177	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.0234551	0.003595818	0.0803013	0.00562075	0.000149543	0.08607162	0.2725062
2661	1	-49.51659	-60.4952	10.9786	0.0007010031	0.00212981	0.09528959	0.0001317137	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.0550143	0.007383712	0.0952896	0.000701003	0.00212981	0.0981204	0.5606817
2662	0	-52.15642	-64.74224	12.58581	0.006761094	0.009843241	0.05379464	0.007192254	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.0146837	0.002860274	0.0537946	0.00676109	0.00984324	0.07039898	0.2085788
2663	1	-52.29503	-63.2223	10.92727	0.003080958	0.01306192	0.08311391	8.458114e-05	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.0459564	0.005871455	0.0831139	0.00308096	0.0130619	0.09925678	0.4630051
2664	0	-53.26899	-65.61837	12.34939	0.0002514742	0.02017417	0.05379464	0.009669912	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.0202457	0.00152064	0.0537946	0.000251474	0.0201742	0.07422029	0.2727789
2665	1	-51.18898	-61.41784	10.22887	0.001309409	0.0001245754	0.1086805	9.06176e-05	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.0684749	0.01176229	0.10868	0.00130941	0.000124575	0.1101145	0.6218524
2666	0	-56.61982	-69.79154	13.17172	0.003129126	0.0190356	0.03419109	0.03357543	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0149918	0.0005901332	0.0341911	0.00312913	0.0190356	0.05635581	0.2660196
2667	1	-51.27102	-65.08398	13.81295	0.001825907	8.655404e-05	0.04596004	0.0004073592	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.00123276	0.01959537	0.04596	0.00182591	8.6554e-05	0.0478725	0.02575089
2668	0	-49.85396	-62.83168	12.97773	0.001647922	0.009824973	0.05324912	0.003752994	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.00162555	0.0005415521	0.0532491	0.00164792	0.00982497	0.06472201	0.02511586
2669	1	-52.0758	-65.56158	13.48577	0.003570072	0.004178384	0.04596004	0.000517318	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.00648741	0.01783366	0.04596	0.00357007	0.00417838	0.0537085	0.1207892
2670	0	-47.86352	-61.03527	13.17175	0.005251927	0.001196525	0.054964	0.003552688	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.000723955	0.0008301025	0.054964	0.00525193	0.00119653	0.06141246	0.01178841
2671	1	-58.9444	-69.16173	10.21733	0.004049488	0.05593786	0.04801521	0.001198435	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.0562173	0.02424599	0.0480152	0.00404949	0.0559379	0.1080026	0.5205183
2672	0	-47.6142	-60.21339	12.59919	0.001760303	0.0003080877	0.06870617	0.006282458	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0028383	0.0002205758	0.0687062	0.0017603	0.000308088	0.07077456	0.04010343
2673	1	-59.31213	-69.42247	10.11034	0.00875556	0.05451599	0.04801521	0.0005683981	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.0458201	0.01623285	0.0480152	0.00875556	0.054516	0.1112868	0.4117298
2674	0	-48.60424	-61.03966	12.43542	0.00150507	0.002372946	0.0694489	0.006884458	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0112715	0.0009636918	0.0694489	0.00150507	0.00237295	0.07332692	0.1537161
2675	1	-51.14163	-62.74961	11.60798	0.005126794	0.00554448	0.07677955	0.001562024	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.0406762	0.005851161	0.0767795	0.00512679	0.00554448	0.08745082	0.4651323
2676	0	-50.49377	-59.69255	9.198786	0.002224229	0.0004084348	0.1265782	0.00194701	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0523526	0.0004505014	0.126578	0.00222423	0.000408435	0.1292109	0.4051717
2677	1	-46.95963	-60.43797	13.47834	0.001245841	0.0005832235	0.0539992	0.004638497	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.00344352	0.001971815	0.0539992	0.00124584	0.000583224	0.05582827	0.06168053
2678	0	-47.58487	-60.61615	13.03128	0.004726307	0.002426625	0.05696599	0.002221482	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.00018119	0.0002693153	0.056966	0.00472631	0.00242662	0.06411893	0.00282585
2679	1	-49.05852	-62.26904	13.21052	0.001538328	0.003208351	0.05621693	0.001948676	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.0243154	0.001200911	0.0562169	0.00153833	0.00320835	0.06096361	0.3988518
2680	0	-49.16523	-61.51899	12.35376	0.0004771541	0.007576158	0.06722248	0.003716757	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0157372	0.0008201976	0.0672225	0.000477154	0.00757616	0.0752758	0.2090602
2681	1	-46.25387	-59.63739	13.38352	0.0006453182	0.0008240031	0.05621693	0.001948671	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.00403892	0.003201575	0.0562169	0.000645318	0.000824003	0.05768625	0.07001531
2682	0	-47.04396	-60.89234	13.84838	0.0008389229	0.001366791	0.04749341	0.004112712	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.000880156	0.001589496	0.0474934	0.000838923	0.00136679	0.04969912	0.0177097
2683	1	-46.04238	-59.42652	13.38415	0.0007368939	0.0008277969	0.05621693	0.0009042569	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.00317979	0.003621906	0.0562169	0.000736894	0.000827797	0.05778162	0.0550311
2684	0	-49.9754	-61.45872	11.48332	0.005212586	0.001060649	0.08370128	0.001932272	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.0496921	0.003084134	0.0837013	0.00521259	0.00106065	0.08997452	0.5522913
2685	1	-51.20531	-64.55563	13.35031	0.006540813	0.002018368	0.04792465	0.003303618	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	5.68883e-05	0.01224886	0.0479246	0.00654081	0.00201837	0.05648383	0.001007161
2686	0	-51.4331	-60.33965	8.906554	0.00293214	6.654301e-05	0.1307769	0.0009729539	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.06075	0.003765249	0.130777	0.00293214	6.6543e-05	0.1337756	0.4541188
2687	1	-48.36291	-62.1006	13.7377	0.0004259815	0.002789297	0.04792465	0.001699165	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.00334222	0.0065864	0.0479246	0.000425981	0.0027893	0.05113992	0.06535448
2688	0	-52.11454	-60.39346	8.278917	0.005331961	0.001633754	0.1373365	0.001041617	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.0901484	0.004466111	0.137337	0.00533196	0.00163375	0.1443022	0.6247191
2689	1	-50.35452	-63.06037	12.70585	0.007552399	0.003100065	0.05818372	0.003541125	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.00157778	0.003712046	0.0581837	0.0075524	0.00310007	0.06883618	0.02292077
2690	0	-45.77778	-59.09309	13.31531	0.00101844	0.0003442535	0.05765335	0.0006658397	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.00123365	0.003474419	0.0576533	0.00101844	0.000344254	0.05901604	0.02090364
2691	1	-49.26524	-60.83286	11.56762	0.001171813	0.00303475	0.08382709	0.001920523	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.0268231	0.006096446	0.0838271	0.00117181	0.00303475	0.08803365	0.304691
2692	0	-47.98277	-61.25963	13.27686	0.0003193415	0.002139055	0.05777126	0.0004157128	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0273062	0.0004219386	0.0577713	0.000319342	0.00213906	0.06022966	0.4533684
2693	1	-47.33083	-60.28317	12.95234	0.0005236252	0.0006860864	0.06326524	0.00322709	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.00607576	0.005060787	0.0632652	0.000523625	0.000686086	0.06447495	0.09423449
2694	0	-49.64283	-61.27036	11.62753	0.00165519	0.008861283	0.07767807	0.000281337	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0193788	0.0007975879	0.0776781	0.00165519	0.00886128	0.08819454	0.2197282
2695	1	-54.97688	-67.67467	12.69779	0.01213368	0.02144573	0.03436302	0.006459747	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.0070108	0.006862088	0.034363	0.0121337	0.0214457	0.06794243	0.1031874
2696	0	-47.66577	-60.6892	13.02343	0.001514153	0.006138611	0.05666193	0.0002437735	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.00321115	0.001878958	0.0566619	0.00151415	0.00613861	0.06431469	0.04992872
2697	1	-54.19735	-67.61308	13.41572	0.006192698	0.01269322	0.03494751	0.01016104	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.00183004	0.01445914	0.0349475	0.0061927	0.0126932	0.05383343	0.03399448
2698	0	-49.59232	-62.34667	12.75435	0.009490356	0.002786055	0.05666193	0.000555809	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.0162883	0.001245381	0.0566619	0.00949036	0.00278606	0.06893834	0.2362732
2699	1	-53.36397	-66.17543	12.81146	0.00457979	0.01040105	0.04973504	0.007260136	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.0139563	0.01369684	0.049735	0.00457979	0.0104011	0.06471588	0.2156556
2700	0	-45.09642	-58.52022	13.4238	6.070386e-05	0.0005814164	0.05666193	0.0005025585	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.00103538	0.002870948	0.0566619	6.07039e-05	0.000581416	0.05730405	0.01806814
2701	1	-50.54229	-63.90915	13.36686	0.004874492	0.00283718	0.04973504	0.006932492	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.0148984	0.001294466	0.049735	0.00487449	0.00283718	0.05744671	0.2593431
2702	0	-47.52902	-59.85672	12.32769	0.001075934	0.001297754	0.07307956	0.001297452	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.0232621	0.004801296	0.0730796	0.00107593	0.00129775	0.07545325	0.3082986
2703	1	-51.50942	-64.87987	13.37045	0.003985261	0.00240169	0.04973504	0.01238595	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.0116536	0.003283585	0.049735	0.00398526	0.00240169	0.05612199	0.2076471
2704	0	-49.66632	-61.29826	11.63193	0.002737895	0.0003873508	0.08383623	0.002914343	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.0467193	0.004985761	0.0838362	0.0027379	0.000387351	0.08696148	0.5372415
2705	1	-54.62728	-67.30551	12.67823	0.00553429	0.009549289	0.04973504	0.02684596	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.0131485	0.006829189	0.049735	0.00553429	0.00954929	0.06481862	0.2028509
2706	0	-48.03596	-60.90063	12.86467	0.001785699	0.00303516	0.06149502	0.002018153	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.00372014	0.004195321	0.061495	0.0017857	0.00303516	0.06631588	0.05609731
2707	1	-58.79656	-70.09458	11.29802	0.02203453	0.02953126	0.03407807	0.02953075	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.030525	0.01952057	0.0340781	0.0220345	0.0295313	0.08564386	0.3564178
2708	0	-50.25352	-63.39475	13.14123	0.001525308	0.005460425	0.05440938	0.0001244289	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.0197272	0.007412672	0.0544094	0.00152531	0.00546043	0.06139512	0.3213151
