Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
3038	0	-32.22794	-47.23473	15.00678	0.01140255	0.01466524	0.004423883	0.00461238	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.000333795	0.01413718	0.00442388	0.0114025	0.0146652	0.03049167	0.01094709
3039	1	-27.62783	-42.39474	14.76691	0.005653069	0.004011983	0.02689452	0.0005127211	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0124003	0.0007825247	0.0268945	0.00565307	0.00401198	0.03655957	0.3391811
3040	0	-33.42536	-48.02367	14.59831	0.01842282	0.01141374	0.005774714	0.008370661	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.00765302	0.01626098	0.00577471	0.0184228	0.0114137	0.03561127	0.2149044
3041	1	-25.94442	-41.04181	15.09739	0.003742907	0.001673311	0.02601928	0.001513424	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.00497978	0.001729282	0.0260193	0.00374291	0.00167331	0.0314355	0.1584127
3042	0	-29.88643	-45.32038	15.43395	0.001357624	0.004809077	0.01752059	0.005083067	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.000143203	0.01742163	0.0175206	0.00135762	0.00480908	0.02368729	0.006045551
3043	1	-28.65285	-42.69126	14.03841	0.005629033	0.0005190031	0.04057137	0.001129282	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.00840312	0.003627188	0.0405714	0.00562903	0.000519003	0.04671941	0.1798635
3044	0	-28.56453	-43.94554	15.38101	0.002522986	0.006063751	0.01752059	0.00628804	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.000193469	0.004982832	0.0175206	0.00252299	0.00606375	0.02610733	0.00741054
3045	1	-31.56168	-45.05834	13.49666	0.001465889	0.008654143	0.04477736	0.001671631	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.00821343	0.001406385	0.0447774	0.00146589	0.00865414	0.05489739	0.1496142
3046	0	-31.56745	-45.99822	14.43077	0.005355981	0.01982997	0.01548984	0.005072453	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.00428454	0.001723907	0.0154898	0.00535598	0.01983	0.04067579	0.105334
3047	1	-28.24257	-41.93994	13.69737	0.006811561	0.0005869377	0.04477736	0.000728943	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0227821	0.0008657624	0.0447774	0.00681156	0.000586938	0.05217585	0.4366413
3048	0	-26.68926	-42.03187	15.34261	0.001299436	0.0003862061	0.02508023	0.003145904	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.000630675	0.007467427	0.0250802	0.00129944	0.000386206	0.02676587	0.02356265
3049	1	-23.1131	-38.11771	15.00461	2.908327e-05	0.0002663018	0.03280264	0.0004065255	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0102435	0.0007596112	0.0328026	2.90833e-05	0.000266302	0.03309802	0.3094888
3050	0	-26.33924	-41.54628	15.20705	0.003745857	0.000516263	0.02508023	0.005070335	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.00220111	0.001502586	0.0250802	0.00374586	0.000516263	0.02934235	0.07501471
3051	1	-24.758	-40.09119	15.33319	0.0007480308	0.004095096	0.02334253	0.0003211765	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.000919025	0.00153762	0.0233425	0.000748031	0.0040951	0.02818566	0.03260612
3052	0	-24.62045	-39.94009	15.31965	0.001922248	0.001158858	0.02508023	0.001707404	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.00136229	0.001671497	0.0250802	0.00192225	0.00115886	0.02816134	0.04837446
3053	1	-26.36778	-41.73164	15.36386	0.0004345052	0.003640862	0.02334253	0.0004112119	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.00620852	0.003623505	0.0233425	0.000434505	0.00364086	0.0274179	0.2264404
3054	0	-27.97234	-42.72525	14.75291	0.004372039	0.006501914	0.0257337	0.001623144	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.00967927	0.0007434547	0.0257337	0.00437204	0.00650191	0.03660765	0.2644055
3055	1	-23.53343	-39.05555	15.52212	8.124523e-06	0.001531813	0.02404224	0.0001367698	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.00468427	0.000609834	0.0240422	8.12452e-06	0.00153181	0.02558218	0.1831069
3056	0	-25.21188	-40.38388	15.172	0.003426125	0.001145684	0.0257337	0.002435171	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.000881824	0.001064196	0.0257337	0.00342612	0.00114568	0.03030551	0.02909782
3057	1	-25.89395	-41.96502	16.07108	0.002234975	0.0005571165	0.01475323	0.0001949921	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.00107465	0.0005450337	0.0147532	0.00223497	0.000557117	0.01754533	0.06124995
3058	0	-27.19107	-42.32973	15.13866	0.006731214	0.002221209	0.02181472	0.002528986	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.00332022	0.001151521	0.0218147	0.00673121	0.00222121	0.03076714	0.1079144
3059	1	-29.61448	-43.39231	13.77782	0.00875969	0.0009291559	0.04102241	0.001526383	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.014852	0.002025475	0.0410224	0.00875969	0.000929156	0.05071125	0.2928736
3060	0	-24.10019	-39.69026	15.59006	4.570353e-05	0.0008619358	0.02330563	0.001152344	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.00211559	0.002148888	0.0233056	4.57035e-05	0.000861936	0.02421326	0.08737327
3061	1	-28.39218	-42.71042	14.31823	0.001332609	0.002127747	0.03835598	0.002599479	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.0127829	0.00766088	0.038356	0.00133261	0.00212775	0.04181634	0.3056905
3062	0	-29.56923	-45.1958	15.62657	0.004095788	0.001552771	0.01794762	0.0004592466	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.0100603	0.003405849	0.0179476	0.00409579	0.00155277	0.02359618	0.4263509
3063	1	-31.0498	-45.99988	14.95009	0.0003905539	0.01614494	0.01468047	0.009936401	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.00477736	0.009536079	0.0146805	0.000390554	0.0161449	0.03121596	0.1530424
3064	0	-28.39354	-43.23214	14.8386	0.003345428	0.009007279	0.02278126	0.002001121	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.00570934	0.001861575	0.0227813	0.00334543	0.00900728	0.03513397	0.162502
3065	1	-34.37383	-48.32214	13.94831	0.02071559	0.01828741	0.008561281	0.00128204	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.00963016	0.006713589	0.00856128	0.0207156	0.0182874	0.04756428	0.2024661
3066	0	-31.52277	-45.70939	14.18662	0.01837828	0.003643908	0.02278126	0.001563578	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.00367281	0.001456974	0.0227813	0.0183783	0.00364391	0.04480345	0.08197611
3067	1	-27.49286	-41.99166	14.4988	0.003262849	0.001690516	0.03501645	0.001951178	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.0165275	0.002863613	0.0350164	0.00326285	0.00169052	0.03996981	0.4135008
3068	0	-30.01115	-44.90667	14.89552	0.001183476	0.01940663	0.01400386	0.0007766259	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.00719539	0.001081994	0.0140039	0.00118348	0.0194066	0.03459396	0.2079955
3069	1	-27.63436	-42.45327	14.81891	0.00798005	0.001025823	0.0262819	0.002563665	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.00286287	0.002217691	0.0262819	0.00798005	0.00102582	0.03528777	0.08112925
3070	0	-33.31509	-47.24495	13.92986	0.0253267	0.01085211	0.01246158	0.001754081	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.0186006	0.000737415	0.0124616	0.0253267	0.0108521	0.04864039	0.3824099
3071	1	-26.45978	-40.62424	14.16446	4.325824e-05	0.003278135	0.04176814	0.001081697	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.00928316	0.002200757	0.0417681	4.32582e-05	0.00327813	0.04508953	0.2058828
3072	0	-28.22331	-43.70455	15.48124	0.003225543	0.006530681	0.01604282	0.001033607	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.00402549	0.002319445	0.0160428	0.00322554	0.00653068	0.02579904	0.1560326
3073	1	-25.00923	-39.31085	14.30161	8.56228e-05	0.001445919	0.04176814	0.000787621	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.00431933	0.001003893	0.0417681	8.56228e-05	0.00144592	0.04329968	0.09975437
3074	0	-26.28186	-41.3782	15.09635	0.002172234	0.002311248	0.02663034	0.002437586	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.00423775	0.003106555	0.0266303	0.00217223	0.00231125	0.03111382	0.1362017
3075	1	-27.22696	-41.26802	14.04105	0.0008603492	0.004496814	0.04176814	0.001019603	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.00751944	0.0007002539	0.0417681	0.000860349	0.00449681	0.0471253	0.1595627
3076	0	-29.0401	-44.43523	15.39514	0.006508495	0.004455939	0.015776	0.002411572	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.00496199	0.003122435	0.015776	0.0065085	0.00445594	0.02674044	0.1855613
3077	1	-28.13567	-42.17761	14.04194	0.001502058	0.005992566	0.03941341	0.0021682	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0138898	0.0009466028	0.0394134	0.00150206	0.00599257	0.04690804	0.2961073
3078	0	-33.05436	-48.59105	15.53669	0.01283921	0.002384394	0.008994032	0.00223344	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.0104327	0.006375396	0.00899403	0.0128392	0.00238439	0.02421763	0.4307896
3079	1	-28.18547	-43.05129	14.86582	0.008816935	0.002530813	0.02316913	0.00505066	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.00249967	0.0003042384	0.0231691	0.00881694	0.00253081	0.03451688	0.07241871
3080	0	-30.3531	-45.59385	15.24075	0.009483707	0.009952637	0.008994032	0.003945474	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.000871039	0.005485443	0.00899403	0.00948371	0.00995264	0.02843038	0.0306376
3081	1	-30.07759	-44.963	14.88541	0.002078583	0.008672795	0.02316913	0.007178884	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0138322	0.0002903205	0.0231691	0.00207858	0.0086728	0.03392051	0.4077819
3082	0	-33.46807	-49.15655	15.68847	0.00534561	0.01365731	0.002716057	0.007488505	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.00439983	0.003007005	0.00271606	0.00534561	0.0136573	0.02171897	0.2025799
3083	1	-29.84128	-44.82927	14.98799	0.01064579	0.008672795	0.01350471	0.004402861	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0040917	0.0003022154	0.0135047	0.0106458	0.0086728	0.0328233	0.1246583
3084	0	-28.30627	-43.02008	14.71381	0.00355013	0.006536167	0.02652319	0.002650953	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.00380342	0.003612853	0.0265232	0.00355013	0.00653617	0.03660949	0.1038916
3085	1	-26.39107	-41.16334	14.77227	0.002805905	0.0005317739	0.03245028	0.005887373	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.00697898	0.0001413479	0.0324503	0.00280591	0.000531774	0.03578796	0.1950093
3086	0	-27.7557	-41.9929	14.2372	0.001728711	0.005781407	0.03651716	0.0004442194	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.00840303	0.002819367	0.0365172	0.00172871	0.00578141	0.04402727	0.1908597
3087	1	-29.03613	-43.61932	14.58319	0.0009318472	0.007919705	0.02964049	0.006413567	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	0.0135652	5.565894e-05	0.0296405	0.000931847	0.0079197	0.03849204	0.3524154
3088	0	-27.29172	-43.11358	15.82186	0.001812883	0.004960329	0.01414143	0.001423008	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.000197011	0.001227149	0.0141414	0.00181288	0.00496033	0.02091464	0.009419754
3089	1	-25.04885	-40.11089	15.06204	0.001338369	0.0003981368	0.03017969	0.003453339	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	0.0092373	4.144873e-05	0.0301797	0.00133837	0.000398137	0.03191619	0.2894237
3090	0	-24.82717	-40.38358	15.55641	0.0004440326	0.003369871	0.02113369	0.0008379178	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.00200863	0.0008134826	0.0211337	0.000444033	0.00336987	0.02494759	0.08051382
3091	1	-25.58962	-40.84201	15.25239	0.003705207	0.002972036	0.02263208	0.002248991	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	0.00050283	1.483112e-05	0.0226321	0.00370521	0.00297204	0.02930933	0.01715597
3092	0	-24.0867	-38.92871	14.84201	0.0009086535	0.0002060174	0.03410795	0.001081122	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.00741986	0.001834844	0.0341079	0.000908654	0.000206017	0.03522262	0.2106561
3093	1	-25.64416	-40.71826	15.0741	0.004111183	0.00023173	0.02744331	0.003172099	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	0.00657634	4.058849e-06	0.0274433	0.00411118	0.00023173	0.03178622	0.2068927
3094	0	-26.88982	-42.18227	15.29245	0.009970685	3.734783e-05	0.01886898	0.0003379242	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.000129451	0.0008727819	0.018869	0.00997068	3.73478e-05	0.02887701	0.004482825
3095	1	-26.31403	-40.02788	13.71385	0.001407766	0.001188758	0.04928609	0.001930452	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	0.0188303	1.878125e-05	0.0492861	0.00140777	0.00118876	0.05188261	0.362941
3096	0	-24.47447	-39.39584	14.92137	0.001805158	0.0003809808	0.03206929	7.489331e-05	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.0109938	0.001510675	0.0320693	0.00180516	0.000380981	0.03425543	0.3209346
3097	1	-29.60951	-41.94527	12.33575	0.0002003967	0.0001822602	0.07187649	0.0005818662	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	0.0255512	1.087373e-05	0.0718765	0.000200397	0.00018226	0.07225915	0.3536046
3098	0	-27.08599	-42.63759	15.5516	0.0004197433	7.892931e-05	0.02405866	0.0002473964	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.0103578	0.004550026	0.0240587	0.000419743	7.89293e-05	0.02455733	0.4217803
3099	1	-24.8922	-38.8108	13.9186	0.0005524157	0.001390701	0.0471374	0.0005392034	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	0.0176357	7.232737e-05	0.0471374	0.000552416	0.0013907	0.04908051	0.3593216
3100	0	-24.37787	-39.85536	15.47749	0.001892385	4.342622e-05	0.02405866	0.000446154	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.00372437	0.001947226	0.0240587	0.00189238	4.34262e-05	0.02599447	0.1432755
3101	1	-26.94224	-42.62563	15.68339	0.004821822	0.004330695	0.0141466	0.0001238307	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	0.000723039	8.822515e-05	0.0141466	0.00482182	0.00433069	0.02329912	0.03103291
3102	0	-28.90555	-43.54833	14.64278	0.0002142292	0.008090248	0.02865119	0.001022885	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.00342123	0.009979918	0.0286512	0.000214229	0.00809025	0.03695567	0.09257673
3103	1	-25.5042	-40.77955	15.27535	0.002750085	0.0006642364	0.02585538	6.673948e-05	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0118818	0.0001716854	0.0258554	0.00275008	0.000664236	0.0292697	0.4059436
3104	0	-29.94197	-44.71251	14.77054	0.003907119	0.001394955	0.02865119	0.003157646	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.00978137	0.01557474	0.0286512	0.00390712	0.00139496	0.03395326	0.2880835
3105	1	-27.77963	-42.47853	14.6989	0.007807646	0.003858582	0.02585538	0.0006398551	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.00675311	0.0008854876	0.0258554	0.00780765	0.00385858	0.03752161	0.1799792
3106	0	-27.70242	-41.96329	14.26087	0.000855569	0.001494715	0.04057446	0.001519481	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.0116882	0.006907528	0.0405745	0.000855569	0.00149471	0.04292474	0.272294
3107	1	-26.8779	-41.98084	15.10294	0.002949879	0.0008534985	0.0274463	0.001290346	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.0116905	0.002666433	0.0274463	0.00294988	0.000853499	0.03124967	0.3740995
3108	0	-27.3424	-42.77063	15.42823	0.002469944	0.001298448	0.02242805	0.0006876423	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.00621957	0.005252041	0.022428	0.00246994	0.00129845	0.02619644	0.2374205
3109	1	-25.20607	-40.3493	15.14324	0.002050149	0.001213984	0.0274463	0.001109552	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.00495616	0.002500631	0.0274463	0.00205015	0.00121398	0.03071043	0.1613838
