Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
2593	1	-28.93156	-35.65715	6.725589	0.01227165	0.07618344	0.01200092	0.2311547	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.0516536	0.2252685	0.0120009	0.0122716	0.0761834	0.100456	0.5141915
2594	0	-22.96459	-34.58654	11.62195	0.005695033	0.01105903	0.02896563	0.125114	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.000691212	0.1191868	0.0289656	0.00569503	0.011059	0.04571969	0.01511847
2595	1	-23.97503	-34.9468	10.97177	0.04552624	0.0112124	0.001938363	0.1006244	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.0150331	0.1430014	0.00193836	0.0455262	0.0112124	0.05867701	0.2562014
2596	0	-25.18359	-35.81603	10.63244	0.03355853	0.04020494	0.006220347	0.08523308	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.0107961	0.08429929	0.00622035	0.0335585	0.0402049	0.07998381	0.1349781
2597	1	-24.85192	-36.11276	11.26084	0.0379431	0.004553335	0.005210441	0.2218278	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.0154193	0.04850894	0.00521044	0.0379431	0.00455334	0.04770688	0.3232094
2598	0	-23.13555	-34.84387	11.70832	0.004971561	0.05398365	0.002038538	0.0855328	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.0147367	0.07269191	0.00203854	0.00497156	0.0539836	0.06099375	0.2416096
2599	1	-26.65463	-36.62479	9.97016	0.008760626	0.01495635	0.05341745	0.2074625	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.0376778	0.04274453	0.0534175	0.00876063	0.0149563	0.07713443	0.4884694
2600	0	-23.35393	-37.08719	13.73325	0.004434473	0.01964783	0.003220495	0.07470444	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.000633595	0.05184023	0.0032205	0.00443447	0.0196478	0.0273028	0.02320624
2601	1	-23.72759	-34.96651	11.23892	0.0218829	0.01377471	0.02647596	0.08697385	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.00200942	0.1124119	0.026476	0.0218829	0.0137747	0.06213357	0.03234034
2602	0	-23.19606	-35.37285	12.1768	0.001518427	0.04720275	0.01820985	0.06360608	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.0126041	0.01766861	0.0182099	0.00151843	0.0472028	0.06693103	0.1883155
2603	1	-22.72552	-34.64845	11.92294	0.009242121	0.004845133	0.03084288	0.1307168	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.000178988	0.08748866	0.0308429	0.00924212	0.00484513	0.04493013	0.003983706
2604	0	-23.10627	-36.14332	13.03705	0.03041224	0.01048482	0.003076707	0.09907801	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.0126611	0.01256524	0.00307671	0.0304122	0.0104848	0.04397377	0.2879236
2605	1	-24.56874	-35.12092	10.55218	0.001581981	0.007492268	0.05694278	0.1452928	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.0234833	0.1030778	0.0569428	0.00158198	0.00749227	0.06601703	0.3557152
2606	0	-26.77243	-36.54674	9.774307	0.0100653	0.01873761	0.07525489	0.1186731	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.0702062	0.01461728	0.0752549	0.0100653	0.0187376	0.1040578	0.6746847
2607	1	-24.2228	-35.25617	11.03337	0.00287417	0.005347697	0.05694278	0.1092335	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.0214495	0.09533936	0.0569428	0.00287417	0.0053477	0.06516464	0.3291591
2608	0	-23.56306	-35.72309	12.16003	0.003405271	0.01284633	0.04295932	0.07627983	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.0174075	0.04581236	0.0429593	0.00340527	0.0128463	0.05921092	0.293992
2609	1	-24.37215	-35.34095	10.96879	0.001333493	0.005864032	0.03703714	0.1957431	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.0100511	0.1214031	0.0370371	0.00133349	0.00586403	0.04423466	0.2272212
2610	0	-24.51081	-35.55458	11.04377	0.004153267	0.077979	0.004111707	0.06771831	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0400609	0.0289419	0.00411171	0.00415327	0.077979	0.08624398	0.4645062
2611	1	-26.79871	-36.11886	9.320149	0.01808226	0.02629725	0.03703714	0.1825605	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.0523049	0.1109366	0.0370371	0.0180823	0.0262973	0.08141665	0.6424348
2612	0	-24.12138	-35.84422	11.72284	0.009013359	0.06593069	0.002058829	0.06453632	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.0402009	0.01106977	0.00205883	0.00901336	0.0659307	0.07700287	0.5220706
2613	1	-23.94675	-35.08729	11.14055	0.01331979	0.002638412	0.0496862	0.1319504	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.00562841	0.05947243	0.0496862	0.0133198	0.00263841	0.06564441	0.08574092
2614	0	-22.82596	-35.07742	12.25146	0.003975475	0.02075665	0.03293017	0.110774	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.00862886	0.01002736	0.0329302	0.00397547	0.0207566	0.0576623	0.1496448
2615	1	-22.51547	-35.12636	12.61089	0.01687854	0.009099049	0.02128877	0.08691988	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.0031704	0.05064558	0.0212888	0.0168785	0.00909905	0.04726636	0.06707524
2616	0	-25.68285	-36.10847	10.42563	0.009898531	0.02981722	0.03929339	0.09425839	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.0046255	0.100897	0.0392934	0.00989853	0.0298172	0.07900914	0.05854391
2617	1	-23.72569	-35.26889	11.54319	0.0317563	0.01871881	0.01375253	0.1415262	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0226786	0.0168151	0.0137525	0.0317563	0.0187188	0.06422765	0.3530968
2618	0	-25.19512	-35.39826	10.20314	0.00915335	0.01073141	0.04012076	0.1168008	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.0233127	0.1969515	0.0401208	0.00915335	0.0107314	0.06000552	0.3885088
2619	1	-23.46292	-35.55693	12.09401	0.01542625	0.03364525	0.01075433	0.1129665	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.0230726	0.01261004	0.0107543	0.0154263	0.0336452	0.05982583	0.3856624
2620	0	-22.52855	-34.6546	12.12605	0.01615269	0.01715046	0.01254911	0.1116782	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.0011249	0.08154088	0.0125491	0.0161527	0.0171505	0.04585226	0.02453315
2621	1	-24.22917	-35.6041	11.37493	0.02302691	0.03364525	0.01675492	0.1220846	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.0323087	0.006441416	0.0167549	0.0230269	0.0336452	0.07342708	0.4400111
2622	0	-22.83156	-35.75009	12.91853	0.01584176	0.001425291	0.02525523	0.07223275	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.00333624	0.05862123	0.0252552	0.0158418	0.00142529	0.04252228	0.07845867
2623	1	-24.00656	-35.41029	11.40373	0.0327963	0.02783451	0.01314018	0.08681425	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.0164565	0.03708821	0.0131402	0.0327963	0.0278345	0.07377099	0.223076
2624	0	-24.44511	-35.20549	10.76037	0.002029754	0.03452905	0.03452671	0.08621994	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.00996194	0.1156338	0.0345267	0.00202975	0.034529	0.07108551	0.1401403
2625	1	-25.36468	-36.46128	11.0966	0.0226169	0.04812962	0.01154554	0.05781028	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.00770091	0.05360356	0.0115455	0.0226169	0.0481296	0.08229206	0.09358027
2626	0	-23.1911	-35.59048	12.39938	0.0008831599	0.02609872	0.03252936	0.05836795	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.0105424	0.03826652	0.0325294	0.00088316	0.0260987	0.05951124	0.1771494
2627	1	-24.26584	-38.32194	14.0561	0.01512779	0.01469848	0.005860679	0.03862039	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.00890816	0.01313192	0.00586068	0.0151278	0.0146985	0.03568694	0.2496195
2628	0	-26.44128	-36.09211	9.650835	0.01334407	0.03729316	0.02539236	0.07306282	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.00812029	0.2146782	0.0253924	0.0133441	0.0372932	0.07602959	0.1068043
2629	1	-25.17751	-36.14081	10.9633	0.01953262	0.0387182	0.0322641	0.07215466	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.0338174	0.01089939	0.0322641	0.0195326	0.0387182	0.09051492	0.3736117
2630	0	-24.41793	-36.14037	11.72244	0.002412138	0.0127022	0.04145687	0.04408519	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.0227792	0.13515	0.0414569	0.00241214	0.0127022	0.05657121	0.4026634
2631	1	-25.41779	-36.66484	11.24705	0.05731685	0.02433816	0.007439569	0.02420318	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.0403841	0.03767621	0.00743957	0.0573168	0.0243382	0.08909458	0.4532722
2632	0	-23.65724	-34.77589	11.11865	0.001429511	0.05804364	0.004386169	0.04781057	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.00447544	0.1548523	0.00438617	0.00142951	0.0580436	0.06385932	0.07008288
2633	1	-28.04481	-37.91952	9.874707	0.0654372	0.02852536	0.004755562	0.01365028	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.0404137	0.1366723	0.00475556	0.0654372	0.0285254	0.09871812	0.4093846
2634	0	-23.97229	-35.08987	11.11759	0.01202325	0.03103441	0.0134059	0.05872549	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.0100435	0.1815403	0.0134059	0.0120232	0.0310344	0.05646356	0.1778752
2635	1	-24.89666	-37.06583	12.16918	0.007219249	0.01960534	0.03891156	0.01074012	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.00356424	0.07735464	0.0389116	0.00721925	0.0196053	0.06573615	0.05422034
2636	0	-23.61895	-35.42012	11.80117	0.04226894	0.008970386	0.01234945	0.06942532	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.0181118	0.06635743	0.0123494	0.0422689	0.00897039	0.06358877	0.2848272
2637	1	-24.14559	-35.90895	11.76335	0.005605015	0.01539563	0.03891156	0.02021318	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.00428398	0.1379913	0.0389116	0.00560501	0.0153956	0.05991221	0.07150427
2638	0	-23.74366	-35.79295	12.04929	0.01568042	0.02127338	0.01068423	0.1112798	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.0165028	0.08056124	0.0106842	0.0156804	0.0212734	0.04763802	0.3464216
2639	1	-23.34976	-34.79011	11.44035	0.01444149	0.005367717	0.03891156	0.1303796	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.00643664	0.0661662	0.0389116	0.0144415	0.00536772	0.05872077	0.1096144
2640	0	-24.6972	-35.8566	11.15939	0.01597234	0.05466688	0.009904329	0.05169247	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.015787	0.06230669	0.00990433	0.0159723	0.0546669	0.08054355	0.1960055
2641	1	-26.33343	-36.1857	9.852269	0.011023	0.01021423	0.06993259	0.1319918	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.0240624	0.05884461	0.0699326	0.011023	0.0102142	0.09116981	0.2639298
2642	0	-23.40576	-35.27694	11.87117	0.006793915	0.03592211	0.01273982	0.03401508	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.0143961	0.1360013	0.0127398	0.00679391	0.0359221	0.05545584	0.2595963
2643	1	-24.11528	-35.96952	11.85424	0.01137513	0.02658614	0.02691182	0.07586549	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0303734	0.0480984	0.0269118	0.0113751	0.0265861	0.06487309	0.4681979
2644	0	-24.626	-35.7783	11.15231	0.007968491	0.04441766	0.03235405	0.07966314	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0311809	0.0137679	0.032354	0.00796849	0.0444177	0.0847402	0.3679587
2645	1	-24.56575	-38.01385	13.44811	0.02006468	0.005710777	0.01452759	0.07236656	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.0177127	0.01678159	0.0145276	0.0200647	0.00571078	0.04030304	0.4394887
2646	0	-24.79203	-38.46578	13.67375	0.01036969	0.008927565	0.00469163	0.1434603	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.00342076	0.005836591	0.00469163	0.0103697	0.00892757	0.02398889	0.1425979
2647	1	-26.21474	-35.99845	9.783707	0.04283165	0.03068403	0.02114312	0.0733001	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.033369	0.1067033	0.0211431	0.0428317	0.030684	0.0946588	0.3525187
2648	0	-22.39209	-34.85722	12.46514	0.02061348	0.03648919	0.0002799055	0.0928462	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.00574229	0.008005449	0.000279905	0.0206135	0.0364892	0.05738257	0.1000702
2649	1	-23.32917	-34.47209	11.14291	0.007061859	0.03116447	0.0172184	0.1619525	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.00181051	0.08094637	0.0172184	0.00706186	0.0311645	0.05544472	0.03265432
2650	0	-27.93161	-36.93975	9.008146	0.03158939	0.09779001	0.003471978	0.05006353	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.103114	0.01385906	0.00347198	0.0315894	0.09779	0.1328514	0.7761573
2651	1	-22.39257	-34.98621	12.59364	0.01088779	0.02173933	0.0100631	0.09266566	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.00217031	0.06982562	0.0100631	0.0108878	0.0217393	0.04269022	0.0508386
2652	0	-23.46378	-36.13022	12.66644	0.0287064	0.02285377	0.003913929	0.08608684	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.0233824	0.004310151	0.00391393	0.0287064	0.0228538	0.0554741	0.421502
2653	1	-22.96806	-35.55832	12.59026	0.005155761	0.0156972	0.03268123	0.07221845	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.00946429	0.03563248	0.0326812	0.00515576	0.0156972	0.05353419	0.1767896
2654	0	-23.56177	-35.70916	12.14739	0.03361709	0.003905374	0.02671122	0.08867362	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.000768913	0.009217322	0.0267112	0.0336171	0.00390537	0.06423368	0.01197056
